Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.60743562	0.20011158	25.424	1.656	0.821	0.030	0.054	0.010
2	0.52966754	0.18858784	27.094	1.696	0.844	0.032	0.045	0.008
3	0.51815889	0.14261372	28.155	1.702	0.890	0.024	0.040	0.007
4	0.51271790	0.12834370	29.196	1.787	0.910	0.019	0.035	0.007
5	0.51328425	0.12804607	29.878	1.976	0.929	0.014	0.033	0.007
6	0.50918171	0.10555122	30.271	2.049	0.934	0.016	0.032	0.007
7	0.50670844	0.12669616	28.211	2.027	0.924	0.018	0.040	0.009
8	0.50755374	0.11624932	30.721	2.176	0.955	0.013	0.030	0.008
9	0.50835396	0.12026380	31.151	2.018	0.937	0.017	0.028	0.007
10	0.50541982	0.10372015	31.203	2.183	0.948	0.015	0.028	0.007
11	0.50607258	0.09404494	31.418	2.112	0.961	0.012	0.028	0.007
12	0.50506030	0.08804093	31.628	2.135	0.960	0.011	0.027	0.007
13	0.50380865	0.09064809	31.460	2.122	0.964	0.011	0.028	0.007
14	0.50480152	0.09083224	31.366	2.367	0.944	0.018	0.028	0.008
15	0.50486226	0.09651293	30.899	2.280	0.960	0.011	0.030	0.008
16	0.50477543	0.10168608	30.924	1.751	0.968	0.010	0.029	0.006
17	0.50387599	0.08395099	31.924	2.012	0.968	0.012	0.026	0.007
18	0.50442666	0.11331991	31.620	2.303	0.965	0.011	0.027	0.008
19	0.50547708	0.07156872	31.676	1.908	0.967	0.011	0.027	0.007
20	0.50376495	0.07240302	31.717	2.011	0.968	0.010	0.027	0.007
21	0.50273366	0.08169840	30.793	1.913	0.964	0.010	0.030	0.007
22	0.50262641	0.08046553	32.174	1.937	0.969	0.011	0.025	0.006
23	0.50310072	0.08980221	31.186	1.802	0.970	0.011	0.028	0.007
24	0.50301417	0.08531545	32.071	2.030	0.971	0.010	0.026	0.007
25	0.50304601	0.08401468	32.017	1.893	0.973	0.010	0.026	0.006
26	0.50133313	0.08734224	31.779	1.944	0.969	0.009	0.026	0.007
27	0.50268530	0.07618668	31.634	1.956	0.970	0.009	0.027	0.007
28	0.50304956	0.08721905	31.003	1.818	0.961	0.010	0.029	0.007
29	0.50202851	0.07124446	31.473	1.853	0.973	0.010	0.027	0.007
30	0.50152529	0.08572204	32.139	2.048	0.972	0.009	0.025	0.007
31	0.50072802	0.08957687	32.181	2.219	0.972	0.010	0.026	0.008
32	0.50096748	0.07858172	31.806	1.938	0.972	0.009	0.026	0.007
33	0.50192398	0.07481144	31.830	1.971	0.974	0.009	0.026	0.007
34	0.50237466	0.07952587	31.397	2.118	0.972	0.010	0.028	0.008
35	0.50127436	0.08638610	31.264	1.902	0.966	0.011	0.028	0.007
