ImageName, PSNR, SSIM, MSE
L109_frame003,35.8037,0.8893,14.940418
L109_frame004,36.2756,0.8978,13.461128
L109_frame005,36.4762,0.9002,13.271217
L109_frame006,36.1846,0.8975,13.842243
L109_frame007,36.3746,0.9016,13.068722
L109_frame008,36.4241,0.9023,12.850086
L109_frame009,36.3269,0.8995,13.137413
L109_frame010,36.5509,0.9044,12.353420
L109_frame011,36.6431,0.9078,12.016232
L109_frame012,36.5740,0.9058,12.490116
L109_frame013,36.8570,0.9122,11.389973
L109_frame014,36.8913,0.9168,10.601799
L109_frame015,36.7371,0.9148,10.916618
L109_frame016,37.0455,0.9165,10.890804
L109_frame017,37.0207,0.9148,11.119408
L109_frame018,36.8147,0.9108,11.804508
L109_frame019,37.0668,0.9157,11.102371
L109_frame020,37.1703,0.9177,10.837482
L109_frame021,36.9577,0.9133,11.463356
L109_frame022,37.2963,0.9189,10.602829
L109_frame023,37.3180,0.9205,10.404907
L109_frame024,37.1566,0.9164,11.016560
L109_frame025,37.3790,0.9210,10.443733
L109_frame026,37.3889,0.9211,10.421593
L109_frame027,37.2445,0.9180,10.743462
L109_frame028,37.4059,0.9192,10.561676
L109_frame029,37.4232,0.9188,10.573364
L109_frame030,37.2042,0.9135,11.134209
L109_frame031,37.4233,0.9194,10.199837
L109_frame032,37.4008,0.9192,10.084400
L109_frame033,37.2247,0.9164,10.327854
L109_frame034,37.2041,0.9189,9.999741
L109_frame035,37.1634,0.9160,10.282143
L109_frame036,36.7794,0.9089,11.184479
L109_frame037,36.9703,0.9118,10.786800
L109_frame038,36.8772,0.9059,11.577839
L109_frame039,36.5371,0.8980,12.699181
L109_frame040,36.7005,0.9006,12.040306
L109_frame041,36.6039,0.9001,11.918335
L109_frame042,36.3838,0.8964,12.201984
L109_frame043,36.7050,0.8977,11.961159
L109_frame044,36.3545,0.8876,13.614662
L109_frame045,35.8330,0.8779,14.926094
L109_frame046,35.7179,0.8753,15.105473
L109_frame047,35.4430,0.8682,15.996254
L109_frame048,35.0969,0.8594,17.272137
L109_frame049,35.2541,0.8620,16.766060
L109_frame050,35.1126,0.8588,17.109810
L109_frame051,34.9431,0.8509,18.098534
L109_frame052,35.1746,0.8540,17.500393
L109_frame053,34.8875,0.8463,18.497707
L109_frame054,34.3651,0.8347,20.403244
L109_frame055,34.3763,0.8347,20.274677
L109_frame056,34.0810,0.8283,21.308735
L109_frame057,33.6170,0.8164,23.226002
L109_frame058,33.6188,0.8170,23.134972
L109_frame059,33.4449,0.8117,24.041416
L109_frame060,32.9311,0.7973,26.363007
L109_frame061,33.0287,0.8003,26.052917
L109_frame062,32.8943,0.7961,26.623150
L109_frame063,32.5598,0.7870,28.251842
L109_frame064,32.7193,0.7907,27.490864
L109_frame065,32.7249,0.7918,27.322487
L109_frame066,32.4605,0.7841,28.459286
L109_frame067,32.8153,0.7950,26.850227
L109_frame068,32.8773,0.7968,26.445637
L109_frame069,32.6640,0.7897,27.181019
L109_frame070,32.9016,0.7979,25.973930
L109_frame071,32.7698,0.7930,26.788269
L109_frame072,32.4201,0.7810,28.633133
L109_frame073,32.5233,0.7833,28.366760
L109_frame074,32.5156,0.7816,28.450386
L109_frame075,32.3246,0.7762,29.068157
L109_frame076,32.5113,0.7814,28.079395
L109_frame077,32.5123,0.7809,28.009823
L109_frame078,32.1572,0.7686,29.631344
L109_frame079,32.2960,0.7713,29.090149
L109_frame080,32.2149,0.7686,29.567711
L109_frame081,31.9881,0.7600,30.571423
L109_frame082,32.2542,0.7680,29.215260
L109_frame083,32.2764,0.7700,28.757847
L109_frame084,32.1950,0.7665,28.680336
L109_frame085,32.5246,0.7743,27.697655
L109_frame086,32.3487,0.7670,28.943359
L109_frame087,32.0512,0.7604,29.934135
L109_frame088,32.2455,0.7657,29.057323
L109_frame089,32.1205,0.7611,30.001022
L109_frame090,31.8288,0.7519,31.305950
L109_frame091,32.2101,0.7657,29.195824
L109_frame092,32.1904,0.7645,29.250153
L109_frame093,31.9642,0.7587,29.925743
L109_frame094,32.3584,0.7718,28.062477
L109_frame095,32.5407,0.7740,27.631329
L109_frame096,32.2668,0.7659,29.105534
L109_frame097,32.3394,0.7698,28.550144
L109_frame098,32.2305,0.7682,29.093105
L109_frame099,31.9662,0.7582,30.340580
L109_frame100,32.3026,0.7700,28.487396
L109_frame101,32.2601,0.7695,28.544533
L109_frame102,31.9871,0.7596,30.248547
L109_frame103,32.0955,0.7616,29.855705
L109_frame104,31.9593,0.7596,30.551403
L109_frame105,31.6734,0.7495,32.033550
L109_frame106,31.9483,0.7612,30.514809
L109_frame107,32.0141,0.7632,30.080578
L109_frame108,31.7261,0.7544,31.473595
L109_frame109,31.8523,0.7599,30.956959
L109_frame110,31.8549,0.7598,30.971851
L109_frame111,31.7929,0.7575,30.909286
L109_frame112,32.1569,0.7719,28.894733
L109_frame113,32.3361,0.7798,27.587116
L109_frame114,32.3253,0.7802,27.079643
L109_frame115,32.5364,0.7893,26.023422
L109_frame116,32.5898,0.7873,26.334198
L109_frame117,32.2738,0.7740,28.228695
