ImageName, PSNR, SSIM, MSE
L109_frame003,35.5111,0.8802,16.033714
L109_frame004,35.9991,0.8897,14.423740
L109_frame005,36.1920,0.8922,14.181797
L109_frame006,35.8922,0.8889,14.836819
L109_frame007,36.0931,0.8934,14.011478
L109_frame008,36.1530,0.8942,13.740688
L109_frame009,36.0426,0.8911,14.111599
L109_frame010,36.2916,0.8962,13.200764
L109_frame011,36.4016,0.9002,12.822472
L109_frame012,36.3044,0.8979,13.387207
L109_frame013,36.6246,0.9049,12.125912
L109_frame014,36.6724,0.9102,11.264271
L109_frame015,36.5146,0.9075,11.659813
L109_frame016,36.8102,0.9096,11.597569
L109_frame017,36.7762,0.9078,11.841824
L109_frame018,36.5591,0.9035,12.610615
L109_frame019,36.8364,0.9091,11.788746
L109_frame020,36.9425,0.9112,11.499653
L109_frame021,36.7263,0.9064,12.189156
L109_frame022,37.1003,0.9128,11.181904
L109_frame023,37.1137,0.9141,10.999390
L109_frame024,36.9341,0.9099,11.655945
L109_frame025,37.2019,0.9149,11.026299
L109_frame026,37.2129,0.9150,10.979347
L109_frame027,37.0379,0.9116,11.371262
L109_frame028,37.2292,0.9131,11.153858
L109_frame029,37.2569,0.9129,11.125515
L109_frame030,37.0125,0.9073,11.755367
L109_frame031,37.2514,0.9137,10.727959
L109_frame032,37.2142,0.9132,10.651524
L109_frame033,37.0019,0.9099,11.006695
L109_frame034,37.0081,0.9126,10.605179
L109_frame035,36.9475,0.9095,10.939518
L109_frame036,36.5479,0.9018,11.929722
L109_frame037,36.7577,0.9049,11.499741
L109_frame038,36.6402,0.8987,12.310574
L109_frame039,36.2732,0.8901,13.605350
L109_frame040,36.4373,0.8928,12.894001
L109_frame041,36.3440,0.8925,12.800472
L109_frame042,36.1280,0.8885,13.113991
L109_frame043,36.4376,0.8901,12.826668
L109_frame044,36.0584,0.8790,14.652660
L109_frame045,35.5248,0.8687,16.106838
L109_frame046,35.3999,0.8658,16.304615
L109_frame047,35.1362,0.8586,17.234524
L109_frame048,34.7741,0.8492,18.624619
L109_frame049,34.9355,0.8520,18.061752
L109_frame050,34.7871,0.8484,18.499397
L109_frame051,34.6002,0.8404,19.512424
L109_frame052,34.8419,0.8441,18.815521
L109_frame053,34.5555,0.8360,19.940132
L109_frame054,34.0242,0.8237,21.851242
L109_frame055,34.0388,0.8235,21.734764
L109_frame056,33.7373,0.8166,22.916149
L109_frame057,33.2653,0.8043,24.912586
L109_frame058,33.2708,0.8050,24.816299
L109_frame059,33.0782,0.7990,25.770962
L109_frame060,32.5599,0.7842,28.195419
L109_frame061,32.6557,0.7871,27.958870
L109_frame062,32.5193,0.7826,28.417484
L109_frame063,32.1765,0.7731,30.215588
L109_frame064,32.3448,0.7773,29.474514
L109_frame065,32.3445,0.7781,29.195110
L109_frame066,32.0821,0.7702,30.452175
L109_frame067,32.4380,0.7814,28.727673
L109_frame068,32.5097,0.7833,28.277412
L109_frame069,32.2862,0.7756,29.139992
L109_frame070,32.5351,0.7842,27.881157
L109_frame071,32.4116,0.7796,28.623028
L109_frame072,32.0442,0.7671,30.620384
L109_frame073,32.1520,0.7696,30.330727
L109_frame074,32.1338,0.7673,30.427616
L109_frame075,31.9486,0.7619,31.065647
L109_frame076,32.1400,0.7669,30.145828
L109_frame077,32.1458,0.7668,30.067734
L109_frame078,31.7822,0.7538,31.680286
L109_frame079,31.9162,0.7565,31.083839
L109_frame080,31.8393,0.7540,31.614845
L109_frame081,31.6144,0.7450,32.573151
L109_frame082,31.8876,0.7534,31.133190
L109_frame083,31.9239,0.7557,30.549381
L109_frame084,31.8395,0.7517,30.614685
L109_frame085,32.1711,0.7602,29.605820
L109_frame086,31.9871,0.7527,30.732265
L109_frame087,31.6908,0.7459,31.827435
L109_frame088,31.8793,0.7509,30.964169
L109_frame089,31.7404,0.7459,32.030125
L109_frame090,31.4526,0.7366,33.276241
L109_frame091,31.8316,0.7507,31.224277
L109_frame092,31.8211,0.7497,31.227642
L109_frame093,31.5935,0.7438,31.975021
L109_frame094,32.0015,0.7574,30.031796
L109_frame095,32.1839,0.7598,29.542374
L109_frame096,31.8989,0.7513,31.039059
L109_frame097,31.9810,0.7553,30.616051
L109_frame098,31.8730,0.7537,31.003746
L109_frame099,31.5970,0.7431,32.411137
L109_frame100,31.9466,0.7555,30.492191
L109_frame101,31.9061,0.7551,30.399895
L109_frame102,31.6187,0.7446,32.317841
L109_frame103,31.7230,0.7465,31.870537
L109_frame104,31.5829,0.7446,32.518284
L109_frame105,31.2881,0.7338,34.151623
L109_frame106,31.5752,0.7461,32.427612
