ImageName, PSNR, SSIM, MSE
phantomFrame000,29.6236,0.6590,14.131165
phantomFrame001,30.6535,0.9065,10.863464
phantomFrame002,30.7963,0.9223,11.381226
phantomFrame003,31.2838,0.9104,13.446777
phantomFrame004,30.4153,0.9047,13.423523
phantomFrame005,29.9236,0.9039,14.523438
phantomFrame006,29.9783,0.9041,15.944946
phantomFrame007,29.5249,0.9004,16.807983
phantomFrame008,29.5373,0.8991,18.398621
phantomFrame009,28.7830,0.8902,19.304932
phantomFrame010,28.6425,0.8843,19.729736
phantomFrame011,28.2398,0.8777,21.536133
phantomFrame012,27.5273,0.8676,21.781921
phantomFrame013,27.3868,0.8617,22.935547
phantomFrame014,27.3606,0.8564,22.827576
phantomFrame015,26.8935,0.8423,24.400269
phantomFrame016,26.7807,0.8484,24.273132
phantomFrame017,26.3962,0.8334,25.936951
phantomFrame018,26.2975,0.8266,25.316956
phantomFrame019,25.6895,0.7982,27.611267
phantomFrame020,26.0882,0.8242,26.925598
phantomFrame021,26.0478,0.8173,26.999146
phantomFrame022,26.2239,0.8060,29.189026
phantomFrame023,26.3233,0.8052,29.040466
phantomFrame024,25.7409,0.7484,32.171448
phantomFrame025,25.7956,0.7407,32.473572
phantomFrame026,25.2652,0.7334,33.959778
phantomFrame027,24.9032,0.7864,31.934692
phantomFrame028,24.7206,0.7216,34.259216
phantomFrame029,24.6565,0.7522,34.863647
phantomFrame030,24.4473,0.7816,33.738037
phantomFrame031,24.8701,0.7847,33.449890
phantomFrame032,24.5926,0.7800,35.895996
phantomFrame033,24.4540,0.7803,34.516785
phantomFrame034,24.3522,0.7648,36.014343
phantomFrame035,24.2851,0.7436,37.092529
phantomFrame036,24.0336,0.7411,36.638550
phantomFrame037,24.0213,0.7414,38.479675
phantomFrame038,24.2382,0.7521,37.521790
phantomFrame039,24.1859,0.7502,37.879639
phantomFrame040,24.4772,0.7815,36.149048
phantomFrame041,24.2672,0.7668,38.799744
phantomFrame042,24.4515,0.7660,38.121704
phantomFrame043,24.4073,0.7505,36.852905
phantomFrame044,24.3146,0.7647,36.467224
phantomFrame045,24.6779,0.7401,37.909607
phantomFrame046,24.9011,0.7530,37.456909
phantomFrame047,25.2552,0.7465,36.954041
phantomFrame048,24.9933,0.7362,37.352112
phantomFrame049,25.3085,0.7762,35.326172
phantomFrame050,25.3677,0.7553,36.170288
phantomFrame051,25.3812,0.7719,36.224731
phantomFrame052,25.2352,0.7244,37.582520
phantomFrame053,25.3202,0.7730,34.933533
phantomFrame054,25.4603,0.7630,36.399902
phantomFrame055,25.1627,0.7637,35.443054
phantomFrame056,25.4990,0.7506,35.807800
phantomFrame057,25.3868,0.7414,35.337463
phantomFrame058,25.0829,0.7736,35.535400
phantomFrame059,25.2405,0.7561,35.112671
phantomFrame060,25.2621,0.7723,35.116516
phantomFrame061,25.9210,0.7756,32.957642
phantomFrame062,25.4939,0.7540,35.726807
phantomFrame063,25.6859,0.7594,33.960449
phantomFrame064,25.8037,0.7683,33.090576
phantomFrame065,25.5495,0.7698,33.390320
phantomFrame066,25.5431,0.7617,32.753967
phantomFrame067,26.0888,0.7729,32.529968
phantomFrame068,25.9724,0.7622,32.499939
phantomFrame069,26.1279,0.7780,30.689575
phantomFrame070,26.0736,0.7758,30.854492
phantomFrame071,25.7701,0.7632,31.947937
phantomFrame072,26.0089,0.7479,31.047852
phantomFrame073,26.3047,0.7669,30.362244
phantomFrame074,25.9555,0.7637,31.423767
phantomFrame075,26.4534,0.7779,29.831055
phantomFrame076,26.7678,0.7916,29.055420
phantomFrame077,26.2753,0.7818,28.662170
phantomFrame078,26.4837,0.7788,28.168518
phantomFrame079,26.5052,0.7853,27.899231
phantomFrame080,26.8600,0.8045,27.694702
phantomFrame081,26.5119,0.8005,27.221313
phantomFrame082,26.3527,0.8007,27.204285
phantomFrame083,26.3629,0.8121,26.413452
phantomFrame084,26.6096,0.8196,25.585510
phantomFrame085,26.3706,0.8242,25.115784
phantomFrame086,26.6782,0.8359,23.299622
phantomFrame087,26.7854,0.8393,24.078369
phantomFrame088,26.9058,0.8417,23.991638
phantomFrame089,27.3643,0.8584,22.178101
phantomFrame090,27.7166,0.8587,22.445007
phantomFrame091,27.5632,0.8624,21.868530
phantomFrame092,28.7563,0.8781,21.008667
phantomFrame093,28.8120,0.8879,19.202454
phantomFrame094,29.4402,0.8872,17.908752
phantomFrame095,28.8493,0.8873,17.861389
phantomFrame096,29.5913,0.8983,16.957275
phantomFrame097,30.4749,0.9048,16.492004
phantomFrame098,30.6883,0.9153,15.181946
phantomFrame099,31.2255,0.9162,13.194092
phantomFrame100,31.1405,0.9149,12.897827
phantomFrame101,30.4295,0.9053,11.995667
phantomFrame102,30.8806,0.9129,10.419312
