ImageName, PSNR, SSIM, MSE
phantomFrame000,30.7120,0.6953,18.410950
phantomFrame001,35.8338,0.9407,6.533264
phantomFrame002,34.6607,0.9120,8.358704
phantomFrame003,35.5904,0.9176,8.808411
phantomFrame004,34.4616,0.9064,9.307800
phantomFrame005,34.3648,0.9115,9.020142
phantomFrame006,34.7604,0.9110,8.994446
phantomFrame007,35.4042,0.9227,9.219482
phantomFrame008,34.1934,0.9147,9.775146
phantomFrame009,35.0353,0.9159,9.989807
phantomFrame010,34.5062,0.9170,10.960571
phantomFrame011,34.3697,0.9037,10.430786
phantomFrame012,33.9526,0.9040,11.577332
phantomFrame013,34.4690,0.9153,11.580566
phantomFrame014,34.4541,0.9115,11.394897
phantomFrame015,34.0832,0.9093,11.754883
phantomFrame016,33.7338,0.8963,12.554749
phantomFrame017,33.4281,0.8938,12.921082
phantomFrame018,34.1900,0.9137,12.450562
phantomFrame019,34.5603,0.9205,12.159973
phantomFrame020,34.9202,0.9157,12.209595
phantomFrame021,33.6900,0.9032,13.724182
phantomFrame022,33.4636,0.9069,14.087158
phantomFrame023,33.1388,0.8974,14.783020
phantomFrame024,32.7199,0.8727,16.870605
phantomFrame025,32.0934,0.8452,17.920776
phantomFrame026,29.5594,0.8589,17.764404
phantomFrame027,28.4499,0.8185,19.431519
phantomFrame028,28.7363,0.8504,19.329590
phantomFrame029,28.2582,0.8500,19.640198
phantomFrame030,28.4626,0.8749,19.284241
phantomFrame031,28.0796,0.8502,20.826660
phantomFrame032,27.9355,0.8447,20.787415
phantomFrame033,28.0289,0.8514,20.827454
phantomFrame034,27.6714,0.8552,21.392883
phantomFrame035,27.8223,0.8523,21.003052
phantomFrame036,27.6446,0.8693,21.095398
phantomFrame037,27.6049,0.8384,21.545288
phantomFrame038,28.1016,0.8617,20.566467
phantomFrame039,28.2040,0.8688,21.109924
phantomFrame040,28.0676,0.8526,20.872681
phantomFrame041,27.9396,0.8299,22.282104
phantomFrame042,28.3797,0.8574,21.007141
phantomFrame043,28.6601,0.8494,20.494141
phantomFrame044,28.6216,0.8705,20.221436
phantomFrame045,28.6172,0.8442,20.421204
phantomFrame046,31.2877,0.8660,19.418701
phantomFrame047,32.2826,0.8773,18.256042
phantomFrame048,32.9925,0.9060,17.020691
phantomFrame049,32.9435,0.9058,16.516479
phantomFrame050,33.5383,0.9177,14.712219
phantomFrame051,33.1458,0.9109,16.060608
phantomFrame052,33.0446,0.9182,15.303833
phantomFrame053,32.9764,0.9064,15.376892
phantomFrame054,32.7728,0.9073,16.418091
phantomFrame055,33.2796,0.9075,15.511047
phantomFrame056,33.1200,0.9200,15.498230
phantomFrame057,33.3143,0.9136,15.298706
phantomFrame058,33.3014,0.9162,15.279602
phantomFrame059,33.2271,0.9192,14.569946
phantomFrame060,33.5496,0.9114,14.512329
phantomFrame061,33.8945,0.9168,13.992004
phantomFrame062,34.3565,0.9204,13.737244
phantomFrame063,33.6099,0.9161,13.741516
phantomFrame064,34.1889,0.9295,13.363281
phantomFrame065,33.4519,0.9071,14.462952
phantomFrame066,33.7903,0.9203,13.901855
phantomFrame067,34.3296,0.9050,14.010376
phantomFrame068,34.8009,0.9355,12.136902
phantomFrame069,35.0226,0.9297,12.658997
phantomFrame070,34.9245,0.9322,12.454468
phantomFrame071,34.0533,0.9192,13.898987
phantomFrame072,34.3099,0.9252,13.682312
phantomFrame073,35.4117,0.9343,11.593567
phantomFrame074,34.7798,0.9252,12.444519
phantomFrame075,35.0229,0.9322,12.063721
phantomFrame076,34.8489,0.9295,11.993896
phantomFrame077,35.4225,0.9315,11.843811
phantomFrame078,35.0056,0.9196,11.989136
phantomFrame079,34.7689,0.9207,12.530518
phantomFrame080,34.5878,0.9167,12.109985
phantomFrame081,35.4163,0.9252,11.433167
phantomFrame082,34.6959,0.9276,11.038391
phantomFrame083,35.5432,0.9221,11.598267
phantomFrame084,35.3491,0.9314,10.724487
phantomFrame085,35.4502,0.9236,10.178528
phantomFrame086,35.4653,0.9222,10.161072
phantomFrame087,35.4397,0.9292,10.114197
phantomFrame088,34.3127,0.9143,11.166748
phantomFrame089,34.9278,0.9230,10.220154
phantomFrame090,35.1641,0.9340,9.643799
phantomFrame091,35.5351,0.9306,9.179138
phantomFrame092,35.5793,0.9288,9.354370
phantomFrame093,35.4856,0.9154,10.231079
phantomFrame094,34.8894,0.9129,10.593140
phantomFrame095,35.1498,0.9125,9.756348
phantomFrame096,35.5093,0.9198,9.240356
phantomFrame097,35.7723,0.9168,8.837708
phantomFrame098,35.6686,0.9234,8.034790
phantomFrame099,35.5512,0.9261,8.064758
phantomFrame100,35.2699,0.9138,8.495483
phantomFrame101,35.7054,0.9222,8.839355
