Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.24764385	0.14950303	29.055	1.280	0.861	0.023	0.036	0.005
2	0.21111670	0.13195471	29.165	1.305	0.864	0.024	0.035	0.005
3	0.20663989	0.15280866	29.263	1.323	0.867	0.025	0.035	0.005
4	0.20436928	0.12442160	29.356	1.337	0.868	0.025	0.034	0.005
5	0.20269000	0.14442948	29.416	1.319	0.870	0.025	0.034	0.005
6	0.20412104	0.12622900	29.358	1.335	0.869	0.025	0.034	0.005
7	0.20144125	0.13399464	29.321	1.328	0.869	0.025	0.035	0.005
8	0.20131339	0.12892163	29.418	1.324	0.870	0.025	0.034	0.005
9	0.20098422	0.12448234	29.531	1.309	0.872	0.025	0.034	0.005
10	0.19930024	0.12656418	29.483	1.313	0.872	0.024	0.034	0.005
11	0.19868480	0.12551937	29.509	1.341	0.872	0.025	0.034	0.005
12	0.19869269	0.12927050	29.540	1.326	0.873	0.025	0.034	0.005
13	0.19995021	0.12555081	29.520	1.330	0.873	0.025	0.034	0.005
14	0.19754672	0.12167609	29.512	1.334	0.873	0.025	0.034	0.005
15	0.19822015	0.13523276	29.453	1.344	0.872	0.025	0.034	0.005
16	0.19647445	0.14051865	29.517	1.335	0.873	0.025	0.034	0.005
17	0.19815910	0.12306297	29.530	1.334	0.873	0.025	0.034	0.005
18	0.19875533	0.14347436	29.423	1.315	0.871	0.025	0.034	0.005
19	0.19842929	0.12549222	29.544	1.354	0.873	0.025	0.034	0.005
20	0.19643566	0.12818974	29.541	1.321	0.873	0.025	0.034	0.005
21	0.19577242	0.12425721	29.476	1.332	0.872	0.025	0.034	0.005
22	0.19576106	0.14244460	29.557	1.316	0.873	0.025	0.034	0.005
23	0.19762003	0.12095708	29.577	1.329	0.873	0.025	0.034	0.005
24	0.19666091	0.12871810	29.551	1.319	0.873	0.025	0.034	0.005
25	0.19556547	0.12432738	29.555	1.319	0.873	0.025	0.034	0.005
26	0.19602053	0.12676946	29.515	1.316	0.873	0.024	0.034	0.005
27	0.19580923	0.12599191	29.535	1.326	0.873	0.025	0.034	0.005
28	0.19649059	0.12219053	29.575	1.333	0.874	0.025	0.034	0.005
29	0.19599163	0.12916420	29.529	1.348	0.872	0.025	0.034	0.005
30	0.19517281	0.12174496	29.574	1.315	0.874	0.025	0.034	0.005
31	0.19573900	0.12596126	29.587	1.334	0.874	0.025	0.034	0.005
32	0.19520073	0.12325691	29.556	1.335	0.873	0.025	0.034	0.005
33	0.19522892	0.12309565	29.541	1.315	0.873	0.025	0.034	0.005
34	0.19444302	0.12774934	29.560	1.331	0.873	0.025	0.034	0.005
35	0.19504806	0.12252613	29.584	1.304	0.874	0.025	0.034	0.005
36	0.19357644	0.12687616	29.585	1.309	0.874	0.025	0.034	0.005
37	0.19375876	0.12776937	29.561	1.336	0.874	0.025	0.034	0.005
38	0.19376576	0.12201259	29.587	1.320	0.873	0.025	0.034	0.005
39	0.19417207	0.12537232	29.573	1.327	0.873	0.025	0.034	0.005
40	0.19401122	0.12323142	29.543	1.338	0.873	0.025	0.034	0.005
41	0.19413637	0.11957797	29.581	1.305	0.874	0.025	0.034	0.005
42	0.19269524	0.12161365	29.554	1.310	0.873	0.025	0.034	0.005
43	0.19414128	0.13729070	29.517	1.320	0.873	0.025	0.034	0.005
44	0.19344298	0.12712465	29.636	1.308	0.875	0.025	0.033	0.005
45	0.19374418	0.12147783	29.600	1.326	0.874	0.025	0.033	0.005
46	0.19483310	0.12030192	29.606	1.332	0.874	0.025	0.033	0.005
47	0.19277433	0.12215264	29.594	1.331	0.874	0.025	0.034	0.005
48	0.19282464	0.12145433	29.571	1.339	0.874	0.025	0.034	0.005
49	0.19450236	0.12421113	29.609	1.321	0.874	0.025	0.033	0.005
50	0.19396545	0.12688828	29.594	1.324	0.874	0.024	0.034	0.005
51	0.19431050	0.12108896	29.638	1.319	0.875	0.025	0.033	0.005
52	0.19166796	0.11972773	29.606	1.326	0.874	0.025	0.033	0.005
53	0.19241238	0.12310837	29.586	1.346	0.873	0.025	0.034	0.005
54	0.19241692	0.12235708	29.620	1.324	0.874	0.025	0.033	0.005
55	0.19375131	0.12429341	29.603	1.315	0.874	0.025	0.033	0.005
56	0.19241845	0.12387742	29.624	1.329	0.874	0.025	0.033	0.005
57	0.19296336	0.12590589	29.597	1.330	0.874	0.025	0.034	0.005
58	0.19161141	0.12369025	29.624	1.318	0.874	0.025	0.033	0.005
59	0.19156244	0.12335251	29.596	1.330	0.874	0.025	0.034	0.005
60	0.19210104	0.12444400	29.605	1.318	0.874	0.025	0.033	0.005
61	0.19172780	0.12402160	29.595	1.331	0.874	0.025	0.034	0.005
62	0.19261367	0.12730553	29.619	1.325	0.875	0.025	0.033	0.005
63	0.19118800	0.12247949	29.598	1.334	0.874	0.025	0.034	0.005
64	0.19204246	0.12215628	29.576	1.339	0.874	0.025	0.034	0.005
65	0.19397007	0.12601922	29.589	1.315	0.874	0.025	0.034	0.005
66	0.19101277	0.12161937	29.641	1.323	0.875	0.025	0.033	0.005
67	0.19180652	0.12298637	29.648	1.322	0.875	0.025	0.033	0.005
68	0.19309468	0.12170812	29.597	1.314	0.874	0.025	0.034	0.005
69	0.19171357	0.12199796	29.623	1.327	0.874	0.025	0.033	0.005
70	0.19264385	0.12129309	29.616	1.335	0.874	0.025	0.033	0.005
71	0.19167860	0.12367237	29.608	1.320	0.874	0.025	0.033	0.005
72	0.19098153	0.12789999	29.611	1.321	0.874	0.025	0.033	0.005
73	0.19056089	0.12003040	29.622	1.320	0.874	0.025	0.033	0.005
74	0.19114023	0.12103016	29.647	1.332	0.875	0.025	0.033	0.005
75	0.19134155	0.12362973	29.580	1.334	0.873	0.025	0.034	0.005
76	0.18998597	0.12306010	29.598	1.344	0.874	0.025	0.034	0.005
77	0.19327691	0.12347030	29.611	1.316	0.874	0.025	0.033	0.005
78	0.19050520	0.12469970	29.627	1.326	0.874	0.025	0.033	0.005
79	0.19178813	0.12712080	29.615	1.328	0.874	0.025	0.033	0.005
80	0.19081959	0.12217451	29.617	1.327	0.874	0.024	0.033	0.005
81	0.19046488	0.12193505	29.572	1.339	0.874	0.025	0.034	0.005
82	0.19214227	0.12488841	29.651	1.338	0.875	0.025	0.033	0.005
83	0.19118602	0.12402518	29.634	1.324	0.875	0.025	0.033	0.005
84	0.19147289	0.12247287	29.600	1.324	0.874	0.025	0.033	0.005
85	0.19097701	0.12384318	29.605	1.325	0.874	0.025	0.033	0.005
86	0.19212128	0.12190616	29.622	1.318	0.874	0.025	0.033	0.005
87	0.19211752	0.12198518	29.624	1.331	0.874	0.025	0.033	0.005
88	0.19373821	0.12316608	29.602	1.330	0.874	0.025	0.033	0.005
89	0.18909042	0.12237065	29.601	1.319	0.874	0.025	0.033	0.005
90	0.18998142	0.12013495	29.627	1.319	0.874	0.025	0.033	0.005
91	0.19010639	0.12265240	29.629	1.317	0.874	0.025	0.033	0.005
92	0.19025887	0.12250501	29.633	1.345	0.874	0.025	0.033	0.005
93	0.19116726	0.12126283	29.606	1.321	0.874	0.025	0.033	0.005
94	0.19200150	0.12525895	29.611	1.316	0.874	0.025	0.033	0.005
95	0.19000464	0.12324498	29.629	1.326	0.875	0.025	0.033	0.005
96	0.19057606	0.12407748	29.611	1.339	0.874	0.025	0.033	0.005
