ImageName, PSNR, SSIM, MSE
phantomFrame000,30.7584,0.7300,14.934204
phantomFrame001,35.3094,0.9348,6.976929
phantomFrame002,35.4880,0.9356,7.580261
phantomFrame003,35.6501,0.9346,7.813232
phantomFrame004,34.8483,0.9306,7.840698
phantomFrame005,35.2826,0.9333,7.517212
phantomFrame006,34.9228,0.9358,7.306519
phantomFrame007,33.6803,0.9185,8.364136
phantomFrame008,33.5245,0.9141,8.819763
phantomFrame009,33.6430,0.9323,7.745728
phantomFrame010,33.8971,0.9390,7.679565
phantomFrame011,32.7034,0.9170,8.737183
phantomFrame012,34.2238,0.9413,8.039612
phantomFrame013,32.9171,0.9450,9.201782
phantomFrame014,33.0385,0.9333,9.223755
phantomFrame015,33.9094,0.9524,8.651550
phantomFrame016,33.6343,0.9454,9.442383
phantomFrame017,33.8910,0.9540,8.716797
phantomFrame018,32.4055,0.9324,10.432861
phantomFrame019,32.6929,0.9432,10.274597
phantomFrame020,33.4735,0.9445,9.863953
phantomFrame021,32.9289,0.9512,10.549194
phantomFrame022,32.7792,0.9386,11.836365
phantomFrame023,32.9788,0.9370,12.577271
phantomFrame024,32.3845,0.9127,13.708435
phantomFrame025,30.2407,0.8792,15.269104
phantomFrame026,29.0049,0.8893,16.565491
phantomFrame027,28.9881,0.9069,16.319885
phantomFrame028,28.2656,0.8806,17.304077
phantomFrame029,28.1160,0.8758,18.044128
phantomFrame030,27.9866,0.8899,18.406250
phantomFrame031,27.7330,0.8487,19.796448
phantomFrame032,27.8752,0.8830,19.921753
phantomFrame033,27.6028,0.8765,20.239563
phantomFrame034,27.5405,0.8634,20.558350
phantomFrame035,27.6661,0.8880,20.121582
phantomFrame036,27.4743,0.8746,21.006042
phantomFrame037,27.8922,0.9045,18.445862
phantomFrame038,28.0364,0.9007,19.494690
phantomFrame039,28.1829,0.9221,18.244690
phantomFrame040,27.6089,0.8677,19.691895
phantomFrame041,28.3749,0.9279,17.940247
phantomFrame042,28.3273,0.9123,18.076782
phantomFrame043,28.1156,0.8774,19.257874
phantomFrame044,28.5340,0.8867,18.040405
phantomFrame045,29.8703,0.9231,16.479919
phantomFrame046,32.2706,0.9254,15.268738
phantomFrame047,32.2295,0.9369,15.010132
phantomFrame048,32.0216,0.9250,14.449890
phantomFrame049,33.1186,0.9549,11.602661
phantomFrame050,32.8124,0.9605,11.856812
phantomFrame051,33.7031,0.9699,10.780884
phantomFrame052,33.0100,0.9586,11.592712
phantomFrame053,33.1265,0.9623,10.966492
phantomFrame054,33.8226,0.9704,10.528992
phantomFrame055,32.9196,0.9580,11.464111
phantomFrame056,32.7260,0.9577,11.211975
phantomFrame057,33.8518,0.9689,10.723328
phantomFrame058,33.2419,0.9607,10.917908
phantomFrame059,33.8227,0.9729,10.543640
phantomFrame060,34.1441,0.9752,9.901611
phantomFrame061,32.4028,0.9557,11.050110
phantomFrame062,33.4259,0.9734,9.873657
phantomFrame063,33.2302,0.9657,10.266724
phantomFrame064,34.1174,0.9740,9.149414
phantomFrame065,34.1726,0.9755,8.691040
phantomFrame066,34.7420,0.9753,8.696350
phantomFrame067,35.7854,0.9798,8.301514
phantomFrame068,35.4633,0.9826,8.919617
phantomFrame069,36.5440,0.9829,7.301331
phantomFrame070,36.1571,0.9789,8.284363
phantomFrame071,35.9231,0.9791,8.031433
phantomFrame072,35.2464,0.9797,7.787903
phantomFrame073,36.7071,0.9856,7.332520
phantomFrame074,36.3948,0.9805,7.257812
phantomFrame075,36.7048,0.9817,7.308472
phantomFrame076,35.7881,0.9772,7.603333
phantomFrame077,35.9372,0.9801,7.461914
phantomFrame078,35.9495,0.9819,7.352539
phantomFrame079,36.6799,0.9817,6.841431
phantomFrame080,36.6871,0.9793,7.021484
phantomFrame081,36.9217,0.9799,7.210266
phantomFrame082,37.7109,0.9836,6.249573
phantomFrame083,36.5751,0.9755,7.167114
phantomFrame084,36.5999,0.9750,7.710510
phantomFrame085,36.9393,0.9791,6.969421
phantomFrame086,36.3426,0.9724,6.969543
phantomFrame087,36.8639,0.9719,6.527832
phantomFrame088,36.1994,0.9669,6.913086
phantomFrame089,35.9579,0.9653,7.383240
phantomFrame090,36.1547,0.9697,6.480652
phantomFrame091,36.2066,0.9649,6.590210
phantomFrame092,35.8273,0.9528,7.105591
phantomFrame093,35.8804,0.9622,6.852051
phantomFrame094,36.3811,0.9577,7.148743
phantomFrame095,36.5930,0.9512,7.264526
phantomFrame096,36.9374,0.9553,6.506409
phantomFrame097,37.1780,0.9523,6.609497
phantomFrame098,35.7712,0.9389,7.326294
phantomFrame099,35.7051,0.9400,7.434326
phantomFrame100,35.6559,0.9389,7.211487
phantomFrame101,34.5530,0.9197,7.760803
