ImageName, PSNR, SSIM, MSE
15_patch15_01_001,28.5538,0.5559,51.468750
15_patch15_02_000,27.5741,0.5230,63.301025
15_patch15_02_001,28.2223,0.5325,57.602295
15_patch15_02_002,27.8719,0.5258,57.206055
15_patch15_02_003,28.7894,0.5526,53.054443
15_patch15_03_000,27.0717,0.5085,62.929443
15_patch15_03_001,27.3952,0.5190,59.394043
15_patch15_03_002,27.2462,0.4947,58.590332
15_patch15_03_003,27.4673,0.5279,56.881104
15_patch15_03_004,28.9545,0.5800,50.785889
15_patch15_03_005,28.9609,0.5734,54.477783
15_patch15_03_006,29.4066,0.5943,51.608398
15_patch15_04_000,26.2458,0.4790,66.159912
15_patch15_04_001,27.3745,0.5111,58.335205
15_patch15_04_002,27.8600,0.5343,55.121582
15_patch15_04_003,26.9196,0.4934,60.979004
15_patch15_04_004,27.1162,0.5129,58.753906
15_patch15_04_005,27.9003,0.5285,54.888184
15_patch15_04_006,28.5453,0.5523,54.835205
15_patch15_04_007,29.2720,0.5708,50.767578
15_patch15_05_000,26.4200,0.5081,60.154053
15_patch15_05_001,25.1147,0.4323,71.828369
15_patch15_05_002,26.8917,0.5042,63.456299
15_patch15_05_003,26.2672,0.4854,61.964355
15_patch15_05_004,26.1875,0.4573,68.433838
15_patch15_05_005,27.0367,0.5076,60.401611
15_patch15_05_006,27.8777,0.5262,54.188965
15_patch15_05_007,27.0034,0.4995,60.327637
15_patch15_05_008,27.3776,0.5005,62.375000
15_patch15_05_009,28.0146,0.5407,57.025391
15_patch15_06_000,28.0456,0.5129,58.730957
15_patch15_06_001,25.1560,0.4650,67.686523
15_patch15_06_002,23.7094,0.4113,74.658936
15_patch15_06_003,26.1464,0.4567,66.922363
15_patch15_06_004,25.4176,0.4787,63.714355
15_patch15_06_005,25.7870,0.4612,67.794922
15_patch15_06_006,26.5442,0.4672,64.661865
15_patch15_06_007,27.3830,0.5026,55.851807
15_patch15_06_008,27.7035,0.5087,56.964844
15_patch15_06_009,26.8929,0.4628,63.482422
15_patch15_06_010,27.4904,0.5035,59.076904
15_patch15_06_011,28.2734,0.5317,56.395264
15_patch15_07_000,27.0529,0.5009,61.795410
15_patch15_07_001,24.4162,0.4256,70.650146
15_patch15_07_002,22.5933,0.3889,79.706787
15_patch15_07_003,24.8496,0.4464,68.749268
15_patch15_07_004,23.9832,0.4631,65.810547
15_patch15_07_005,24.6406,0.4548,68.805420
15_patch15_07_006,25.6509,0.4695,68.508301
15_patch15_07_007,27.1642,0.5124,58.927246
15_patch15_07_008,27.1921,0.5033,59.940186
15_patch15_07_009,27.0045,0.4862,61.043945
15_patch15_07_010,27.6637,0.5215,58.543213
15_patch15_07_011,28.1615,0.5177,55.294922
15_patch15_08_000,26.4051,0.4701,64.415039
15_patch15_08_001,27.1818,0.5215,57.485596
15_patch15_08_002,24.4809,0.4303,73.360840
15_patch15_08_003,26.4604,0.4927,62.593506
15_patch15_08_004,23.2324,0.4451,78.227783
15_patch15_08_005,24.4879,0.4405,71.674561
15_patch15_08_006,24.2628,0.4729,71.292969
15_patch15_08_007,24.1751,0.4256,75.575928
15_patch15_08_008,25.1279,0.4352,71.159912
15_patch15_08_009,27.0249,0.4913,61.936279
15_patch15_08_010,27.8626,0.5142,57.683350
15_patch15_08_011,26.5186,0.4617,62.451904
15_patch15_08_012,26.5799,0.4720,63.857422
15_patch15_08_013,26.9215,0.4874,64.295166
15_patch15_08_014,26.9914,0.4874,62.750488
15_patch15_08_015,28.3404,0.5411,54.662598
15_patch15_09_000,26.7183,0.4858,62.875000
15_patch15_09_001,27.1550,0.4790,59.943115
15_patch15_09_002,24.2885,0.4354,73.542725
15_patch15_09_003,25.1805,0.4234,69.695801
15_patch15_09_004,21.8532,0.4259,80.444336
15_patch15_09_005,23.9207,0.4348,72.075928
15_patch15_09_006,23.0127,0.4910,69.007812
15_patch15_09_007,23.9196,0.4484,72.704590
