Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.72802614	0.74736975	26.171	2.029	0.734	0.052	0.051	0.013
2	0.72581660	0.74002999	26.075	2.090	0.726	0.058	0.051	0.013
3	0.72572382	0.76080245	26.190	2.074	0.731	0.055	0.051	0.013
4	0.72564021	0.73077920	26.162	2.069	0.733	0.053	0.051	0.013
5	0.72550074	0.74486248	26.163	2.069	0.731	0.054	0.051	0.013
6	0.72551047	0.76334293	26.206	2.024	0.736	0.051	0.050	0.013
7	0.72551405	0.76500826	26.078	2.080	0.727	0.057	0.051	0.013
8	0.72545139	0.75133529	26.165	2.066	0.733	0.054	0.051	0.013
9	0.72537777	0.74643244	26.141	2.073	0.730	0.056	0.051	0.013
10	0.72538424	0.75468636	25.997	2.107	0.724	0.060	0.052	0.014
11	0.72524703	0.76045987	26.094	2.051	0.728	0.057	0.051	0.013
12	0.72522869	0.76750946	26.187	2.042	0.735	0.051	0.050	0.013
13	0.72512859	0.74773739	26.202	2.050	0.735	0.052	0.050	0.013
14	0.72511236	0.74002902	26.179	2.070	0.733	0.054	0.051	0.013
15	0.72508256	0.73883525	25.995	2.091	0.723	0.061	0.052	0.014
16	0.72499760	0.74970651	26.123	2.072	0.731	0.054	0.051	0.013
17	0.72495176	0.73798476	26.132	2.059	0.730	0.055	0.051	0.013
18	0.72491510	0.74959631	26.047	2.063	0.727	0.057	0.051	0.013
19	0.72492234	0.76108356	26.192	2.058	0.735	0.052	0.050	0.013
20	0.72490515	0.75139315	26.180	2.067	0.733	0.053	0.051	0.013
21	0.72491983	0.76233982	26.152	2.066	0.732	0.054	0.051	0.013
22	0.72485685	0.75572664	26.033	2.090	0.725	0.059	0.051	0.013
23	0.72487732	0.75605454	26.090	2.058	0.728	0.056	0.051	0.013
24	0.72486827	0.75197566	26.204	2.057	0.735	0.052	0.050	0.013
25	0.72482094	0.75571591	26.178	2.058	0.734	0.052	0.051	0.013
26	0.72480201	0.76188502	26.102	2.058	0.729	0.055	0.051	0.013
27	0.72479191	0.74879035	25.949	2.077	0.721	0.062	0.052	0.013
