Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.19009218	0.10250243	33.898	1.447	0.954	0.016	0.020	0.003
2	0.18198654	0.09438312	34.197	1.647	0.954	0.017	0.020	0.004
3	0.18120244	0.09491170	34.152	1.551	0.955	0.015	0.020	0.004
4	0.18089141	0.09524816	34.274	1.677	0.956	0.015	0.020	0.004
5	0.18054228	0.09987132	34.233	1.632	0.955	0.015	0.020	0.004
6	0.18021941	0.09436576	34.285	1.599	0.956	0.015	0.020	0.004
7	0.18033193	0.09696926	34.154	1.615	0.955	0.015	0.020	0.004
8	0.18012249	0.09590059	34.097	1.572	0.955	0.015	0.020	0.004
9	0.17993357	0.09631668	34.271	1.620	0.956	0.015	0.020	0.004
10	0.17977300	0.09599411	34.234	1.627	0.956	0.015	0.020	0.004
11	0.17974017	0.09533406	34.174	1.685	0.955	0.015	0.020	0.004
12	0.17963280	0.09592890	34.188	1.603	0.956	0.015	0.020	0.004
13	0.17947857	0.09538569	34.267	1.631	0.956	0.015	0.020	0.004
14	0.17943844	0.09588079	34.227	1.660	0.956	0.015	0.020	0.004
15	0.17951101	0.09489790	34.160	1.640	0.956	0.015	0.020	0.004
16	0.17929994	0.09703302	34.135	1.639	0.955	0.015	0.020	0.004
17	0.17926175	0.09458837	34.304	1.665	0.956	0.015	0.020	0.004
18	0.17937276	0.09482786	34.092	1.643	0.955	0.015	0.020	0.004
19	0.17931030	0.09469963	34.213	1.573	0.957	0.014	0.020	0.004
20	0.17927539	0.09326291	34.278	1.673	0.956	0.015	0.020	0.004
21	0.17918806	0.09464119	34.225	1.644	0.956	0.015	0.020	0.004
22	0.17912242	0.09326282	34.367	1.709	0.956	0.015	0.019	0.004
23	0.17899902	0.09371348	34.267	1.698	0.956	0.015	0.020	0.004
24	0.17892046	0.09492363	34.220	1.663	0.956	0.015	0.020	0.004
25	0.17906054	0.09368494	34.180	1.664	0.956	0.015	0.020	0.004
26	0.17902776	0.09474679	34.315	1.706	0.957	0.015	0.020	0.004
27	0.17891386	0.09594862	34.287	1.701	0.956	0.015	0.020	0.004
28	0.17901856	0.09481895	34.247	1.670	0.956	0.015	0.020	0.004
29	0.17893644	0.09480122	34.265	1.673	0.956	0.015	0.020	0.004
30	0.17893491	0.09503105	34.220	1.670	0.956	0.015	0.020	0.004
31	0.17875908	0.09386158	34.287	1.668	0.956	0.015	0.020	0.004
32	0.17885041	0.09550411	34.126	1.698	0.956	0.015	0.020	0.004
33	0.17881961	0.09450875	34.356	1.700	0.957	0.015	0.020	0.004
34	0.17883335	0.09510309	34.133	1.694	0.956	0.015	0.020	0.004
35	0.17878541	0.09401448	34.280	1.679	0.957	0.015	0.020	0.004
36	0.17895561	0.09381271	34.322	1.694	0.957	0.015	0.020	0.004
37	0.17864758	0.09485402	34.175	1.639	0.956	0.015	0.020	0.004
