ImageName, PSNR, SSIM, MSE
L109_frame003,35.7355,0.8859,15.189224
L109_frame004,36.2358,0.8949,13.602352
L109_frame005,36.4524,0.8976,13.257736
L109_frame006,36.1370,0.8944,13.945477
L109_frame007,36.3428,0.8988,13.231556
L109_frame008,36.3891,0.8994,12.866287
L109_frame009,36.2741,0.8963,13.250439
L109_frame010,36.5233,0.9014,12.356365
L109_frame011,36.6369,0.9054,12.060677
L109_frame012,36.5530,0.9032,12.608196
L109_frame013,36.8551,0.9097,11.355785
L109_frame014,36.8825,0.9146,10.566456
L109_frame015,36.7220,0.9122,10.980236
L109_frame016,37.0462,0.9144,10.906109
L109_frame017,37.0123,0.9126,11.103512
L109_frame018,36.7985,0.9085,11.917645
L109_frame019,37.0860,0.9139,11.101654
L109_frame020,37.2028,0.9160,10.784599
L109_frame021,36.9841,0.9114,11.393017
L109_frame022,37.3540,0.9175,10.411781
L109_frame023,37.3622,0.9188,10.321678
L109_frame024,37.1958,0.9149,10.856247
L109_frame025,37.4358,0.9196,10.257828
L109_frame026,37.4472,0.9196,10.227203
L109_frame027,37.2808,0.9163,10.595490
L109_frame028,37.4731,0.9177,10.440773
L109_frame029,37.5013,0.9176,10.376133
L109_frame030,37.2516,0.9121,11.016483
L109_frame031,37.4752,0.9183,10.072784
L109_frame032,37.4360,0.9180,9.895020
L109_frame033,37.2382,0.9148,10.358932
L109_frame034,37.2363,0.9175,9.965702
L109_frame035,37.1879,0.9147,10.149303
L109_frame036,36.7833,0.9073,11.223843
L109_frame037,36.9832,0.9101,10.734348
L109_frame038,36.8894,0.9043,11.599895
L109_frame039,36.5281,0.8962,12.732021
L109_frame040,36.6941,0.8989,11.984379
L109_frame041,36.5912,0.8984,11.951984
L109_frame042,36.3576,0.8945,12.237701
L109_frame043,36.6935,0.8961,11.949371
L109_frame044,36.3344,0.8858,13.687679
L109_frame045,35.7889,0.8757,15.098095
L109_frame046,35.6586,0.8727,15.271938
L109_frame047,35.3895,0.8657,16.213680
L109_frame048,35.0324,0.8566,17.495934
L109_frame049,35.1936,0.8595,16.926159
L109_frame050,35.0379,0.8559,17.494411
L109_frame051,34.8636,0.8481,18.361359
L109_frame052,35.1074,0.8517,17.700855
L109_frame053,34.8264,0.8440,18.801769
L109_frame054,34.2847,0.8319,20.631783
L109_frame055,34.2959,0.8319,20.593250
L109_frame056,33.9913,0.8252,21.653473
L109_frame057,33.5210,0.8131,23.678043
L109_frame058,33.5122,0.8135,23.588421
L109_frame059,33.3330,0.8080,24.479004
L109_frame060,32.8081,0.7931,26.821659
L109_frame061,32.9096,0.7962,26.571278
L109_frame062,32.7756,0.7920,27.143009
L109_frame063,32.4311,0.7825,28.848110
L109_frame064,32.6002,0.7867,28.036255
L109_frame065,32.6028,0.7877,27.795456
L109_frame066,32.3340,0.7798,29.016994
L109_frame067,32.6975,0.7909,27.191639
L109_frame068,32.7585,0.7926,26.861607
L109_frame069,32.5337,0.7850,27.690750
L109_frame070,32.7845,0.7938,26.347359
L109_frame071,32.6571,0.7890,27.290310
L109_frame072,32.2928,0.7767,29.300247
L109_frame073,32.4072,0.7792,28.927570
L109_frame074,32.3947,0.7771,29.162590
L109_frame075,32.1955,0.7714,29.714062
L109_frame076,32.3946,0.7766,28.663540
L109_frame077,32.3964,0.7764,28.613625
L109_frame078,32.0284,0.7634,30.139561
L109_frame079,32.1762,0.7667,29.537186
L109_frame080,32.0957,0.7640,30.179306
L109_frame081,31.8604,0.7547,31.201218
L109_frame082,32.1284,0.7629,29.793697
L109_frame083,32.1658,0.7653,29.245136
L109_frame084,32.0702,0.7613,29.219337
L109_frame085,32.4149,0.7699,28.217896
L109_frame086,32.2386,0.7628,29.287830
L109_frame087,31.9352,0.7558,30.516270
L109_frame088,32.1190,0.7607,29.722919
L109_frame089,31.9989,0.7563,30.586826
L109_frame090,31.7041,0.7469,31.782635
L109_frame091,32.0764,0.7605,29.885815
L109_frame092,32.0710,0.7596,29.872902
L109_frame093,31.8336,0.7537,30.475769
L109_frame094,32.2460,0.7674,28.802380
L109_frame095,32.4340,0.7698,28.198868
L109_frame096,32.1605,0.7617,29.539303
L109_frame097,32.2267,0.7652,29.244747
L109_frame098,32.1128,0.7635,29.647438
L109_frame099,31.8338,0.7529,30.985596
L109_frame100,32.1914,0.7654,29.264332
L109_frame101,32.1481,0.7648,29.130424
L109_frame102,31.8683,0.7548,30.894966
L109_frame103,31.9664,0.7566,30.351543
L109_frame104,31.8250,0.7545,31.211143
L109_frame105,31.5317,0.7440,32.821339
L109_frame106,31.8160,0.7559,31.037754
L109_frame107,31.8751,0.7579,30.741924
L109_frame108,31.5838,0.7486,32.284431
L109_frame109,31.7043,0.7542,31.723072
L109_frame110,31.7210,0.7545,31.634640
L109_frame111,31.6487,0.7515,31.650555
L109_frame112,32.0190,0.7662,29.593590
L109_frame113,32.2083,0.7744,28.207237
L109_frame114,32.2000,0.7749,27.598377
L109_frame115,32.4318,0.7845,26.538727
L109_frame116,32.4913,0.7828,26.954739
L109_frame117,32.1542,0.7690,28.789818
L109_frame118,32.3147,0.7757,28.054977
L109_frame119,32.2115,0.7727,28.679550
L109_frame120,31.9414,0.7641,29.826164
L109_frame121,32.1626,0.7741,28.639095
L109_frame122,32.0941,0.7720,28.993320
L109_frame123,31.7868,0.7605,30.536110
