Scan,Image_name, PSNR, SSIM, MSE
L291,0,35.8340,0.8978,15.286316
L291,1,34.9011,0.8517,19.515907
L291,2,36.4551,0.9049,13.222122
L291,3,37.7564,0.9146,10.003929
L291,4,34.6615,0.8394,20.657097
L291,5,34.3568,0.8245,22.134449
L291,6,33.3488,0.8070,26.550400
L291,7,38.7425,0.9206,8.354156
L291,8,38.1842,0.9174,9.280258
L291,9,39.2368,0.9308,7.393341
L291,10,36.8649,0.9108,12.003300
L291,11,33.4548,0.7990,26.394653
L291,12,36.6097,0.8971,13.264336
L291,13,33.7637,0.8128,24.694820
L291,14,34.2486,0.8248,22.399673
L291,15,38.9367,0.9257,7.965515
L291,16,37.5064,0.9148,10.556107
L291,17,36.6017,0.9051,12.722279
L291,18,36.6816,0.8990,13.115559
L291,19,37.2559,0.9125,11.109776
L291,20,36.5825,0.8966,13.391727
L291,21,37.6759,0.9143,10.474308
L291,22,34.7971,0.8363,20.236526
L291,23,36.7721,0.8958,12.840115
L291,24,34.9709,0.8837,18.181190
L291,25,33.4343,0.8098,26.082989
L291,26,36.0104,0.8693,15.518929
L291,27,32.8828,0.7794,28.942913
L291,28,33.5696,0.8184,25.415619
L291,29,35.2795,0.8793,16.994701
L291,30,36.3961,0.9017,13.174404
L291,31,35.5561,0.8697,16.933315
L291,32,38.0393,0.9169,9.714867
L291,33,33.2123,0.7847,27.449589
L291,34,38.6769,0.9210,8.519611
L291,35,34.7013,0.8456,20.391972
L291,36,32.5002,0.7650,30.999443
L291,37,33.2297,0.8056,27.233334
L291,38,34.9933,0.8541,19.155239
L291,39,34.5348,0.8672,19.904018
L291,40,37.3658,0.9221,10.469040
L291,41,32.7459,0.7745,29.773968
L291,42,35.2991,0.8782,16.947193
L291,43,38.4970,0.9158,8.840874
L291,44,34.2842,0.8618,20.860550
L291,45,38.4905,0.9186,8.806793
L291,46,36.7752,0.9075,12.255280
L291,47,39.4179,0.9209,7.329758
L291,48,35.9751,0.9000,14.735870
L291,49,38.7921,0.9259,8.014320
L291,50,33.5306,0.8027,25.665909
L291,51,38.1994,0.9191,9.158806
L291,52,36.7463,0.8967,12.889423
L291,53,36.9748,0.9159,11.558468
L291,54,36.8949,0.9132,11.856461
L291,55,35.7115,0.8733,16.353821
L291,56,37.6266,0.9291,9.733013
L291,57,33.6450,0.8084,25.185574
L291,58,32.8107,0.7822,29.185863
L291,59,33.4515,0.8882,17.418987
L291,60,36.0093,0.8846,15.132710
L291,61,36.5120,0.9037,13.157722
L291,62,34.0400,0.8155,23.308662
L291,63,37.2551,0.9034,11.465603
L291,64,38.6617,0.9189,8.557327
L291,65,37.3303,0.9205,10.553349
L291,66,34.6236,0.8376,20.725063
L291,67,38.1482,0.9151,9.471722
L291,68,37.8121,0.9362,9.138496
L291,69,33.4265,0.8154,26.098042
L291,70,36.6654,0.9172,12.082684
L291,71,32.9174,0.7751,28.941010
L291,72,36.1652,0.8888,14.591984
L291,73,35.6229,0.8623,16.830009
L291,74,36.9895,0.9257,11.106308
L291,75,35.4782,0.8674,17.253880
L291,76,36.6452,0.9042,12.581467
L291,77,34.7411,0.8309,20.561382
L291,78,36.9741,0.9171,11.820347
L291,79,33.8324,0.8215,24.230759
L291,80,39.2386,0.9164,7.639175
L291,81,38.0940,0.9172,9.492222
L291,82,36.2869,0.8895,14.274647
L291,83,35.1845,0.8753,17.376179
L291,84,38.7440,0.9251,8.232006
L291,85,38.4417,0.9162,8.941872
L291,86,38.0272,0.9161,9.599880
L291,87,33.6283,0.8096,25.340656
L291,88,33.7453,0.8162,24.597038
L291,89,36.8026,0.9078,12.151745
L291,90,34.9111,0.8379,19.865147
L291,91,39.2179,0.9312,7.398773
L291,92,36.7936,0.9127,11.976910
L291,93,33.4738,0.8039,26.047852
L291,94,32.7145,0.7777,29.404709
L291,95,32.5580,0.7658,30.639553
L291,96,35.7861,0.8971,15.422649
L291,97,36.3603,0.9039,13.357437
L291,98,34.1246,0.8270,22.930859
L291,99,32.8617,0.7731,29.285774
L291,100,33.9592,0.8236,23.743416
L291,101,37.1010,0.8998,11.922123
L291,102,36.4121,0.8864,14.057087
L291,103,37.2481,0.9297,10.300644
L291,104,37.7729,0.9141,10.324821
L291,105,33.0448,0.7884,27.840324
L291,106,36.3813,0.9072,13.311367
L291,107,35.1166,0.8873,17.684177
L291,108,38.0154,0.9159,9.695065
L291,109,38.2078,0.9202,9.346821
L291,110,38.7118,0.9219,8.407967
L291,111,37.8451,0.9160,9.856712
L291,112,34.4215,0.8689,20.185722
L291,113,32.9207,0.7761,28.824364
L291,114,38.5799,0.9234,8.401436
L291,115,35.3902,0.8902,16.698898
L291,116,33.7701,0.8890,17.120358
L291,117,36.0232,0.8779,15.233879
L291,118,37.4747,0.9243,10.129837
L291,119,37.2403,0.9161,11.174194
L291,120,34.1880,0.8272,22.768002
L291,121,36.9438,0.9078,11.865810
L291,122,38.5041,0.9230,8.766262
L291,123,33.3823,0.7972,26.703831
L291,124,36.7843,0.9100,12.212845
L291,125,36.0020,0.8799,15.335747
L291,126,34.1783,0.8285,22.634686
L291,127,33.8567,0.8258,24.166626
L291,128,39.5946,0.9236,7.040157
L291,129,38.7336,0.9213,8.378780
L291,130,39.1197,0.9296,7.630573
L291,131,37.1628,0.9144,11.250721
L291,132,32.4282,0.7685,31.151947
L291,133,37.3534,0.9298,10.150696
L291,134,34.9816,0.8773,18.038918
L291,135,37.5414,0.9205,10.546268
L291,136,39.8890,0.9289,6.562504
L291,137,35.4695,0.8663,17.215389
L291,138,36.5472,0.9069,12.726261
L291,139,37.0178,0.9163,11.434883
L291,140,36.0818,0.8825,14.999416
L291,141,37.8336,0.9120,10.072567
L291,142,37.0905,0.9117,11.442120
L291,143,36.7044,0.9154,12.135174
L291,144,34.6726,0.8386,20.664951
L291,145,34.5027,0.8655,20.304306
L291,146,34.8492,0.8488,19.794197
L291,147,34.4217,0.8314,21.642033
L291,148,34.4199,0.8289,21.878983
L291,149,34.4702,0.8587,20.550880
L291,150,36.8803,0.9113,11.907921
L291,151,39.5950,0.9243,7.020866
L291,152,34.2321,0.8302,22.433250
L291,153,35.7230,0.8747,16.314632
L291,154,38.7292,0.9253,8.105434
L291,155,34.0760,0.8182,23.361423
L291,156,34.2790,0.8245,22.396423
L291,157,38.2197,0.9213,9.104103
L291,158,38.6094,0.9226,8.394955
L291,159,36.7093,0.9064,12.438892
L291,160,38.4459,0.9193,8.865643
L291,161,35.5278,0.8890,16.051544
L291,162,36.4297,0.8933,13.797932
L291,163,39.0486,0.9299,7.709297
L291,164,38.8777,0.9229,8.163181
L291,165,36.6496,0.9118,12.396255
