Scan,Image_name, PSNR, SSIM, MSE
L096,0,35.2299,0.8481,18.415455
L096,1,35.3753,0.8588,17.693405
L096,2,35.3924,0.8609,17.555752
L096,3,34.4285,0.8552,18.844120
L096,4,36.1143,0.8712,15.051857
L096,5,35.5176,0.8582,17.350861
L096,6,35.7766,0.8699,16.300385
L096,7,37.3222,0.9112,9.669643
L096,8,36.0082,0.8751,15.268494
L096,9,39.4957,0.9187,7.276863
L096,10,37.3795,0.9070,11.276402
L096,11,35.8384,0.8688,16.047405
L096,12,34.6697,0.8374,20.431858
L096,13,37.3283,0.9006,11.754261
L096,14,35.8486,0.8665,16.168701
L096,15,35.6351,0.8685,16.519253
L096,16,34.3393,0.8364,21.317238
L096,17,36.7521,0.8953,12.949116
L096,18,34.7207,0.8408,20.020561
L096,19,35.5557,0.8618,17.121246
L096,20,35.0286,0.8519,18.931599
L096,21,34.2277,0.8585,19.116619
L096,22,33.5599,0.8207,24.926723
L096,23,34.6070,0.8400,20.359787
L096,24,37.2920,0.9103,9.783875
L096,25,37.7430,0.9156,8.898964
L096,26,34.0810,0.8423,21.862785
L096,27,39.3630,0.9174,7.493649
L096,28,32.2117,0.7836,31.510426
L096,29,32.3839,0.7854,30.650055
L096,30,32.1549,0.7827,31.758190
L096,31,35.2461,0.8492,18.310963
L096,32,36.9085,0.8973,12.597240
L096,33,36.5605,0.8841,13.428062
L096,34,36.1485,0.8806,14.979725
L096,35,35.5800,0.8606,17.034168
L096,36,32.7258,0.8057,28.268326
L096,37,35.6589,0.8745,16.558720
L096,38,32.1957,0.7888,31.476665
L096,39,34.0191,0.8321,22.755695
L096,40,37.0554,0.9019,11.924099
L096,41,37.7681,0.9189,9.274273
L096,42,38.4318,0.9070,9.267941
L096,43,37.5419,0.8937,11.266613
L096,44,34.4709,0.8380,21.243195
L096,45,33.8545,0.8274,23.419540
L096,46,34.1038,0.8253,22.937435
L096,47,37.6084,0.9088,10.895351
L096,48,34.6584,0.8456,20.258286
L096,49,34.2797,0.8349,21.616837
L096,50,33.9145,0.8219,23.356701
L096,51,35.7300,0.8710,16.300018
L096,52,34.6960,0.8351,20.620159
L096,53,36.2302,0.8812,14.786316
L096,54,34.8586,0.8376,19.967815
L096,55,39.3457,0.9162,7.526520
L096,56,37.9580,0.9085,10.235134
L096,57,36.6137,0.8946,13.294319
L096,58,35.0279,0.8487,18.981812
L096,59,35.0526,0.8567,18.887573
L096,60,35.8729,0.8732,15.321442
L096,61,34.2436,0.8342,21.837257
L096,62,34.0283,0.8237,23.297100
L096,63,38.3901,0.9080,9.194759
L096,64,35.4413,0.8625,17.400028
L096,65,37.8527,0.8984,10.394764
L096,66,39.1043,0.9141,7.891308
L096,67,35.0662,0.8447,19.120781
L096,68,35.5688,0.8586,17.088215
L096,69,35.0160,0.8443,19.113110
L096,70,36.0728,0.8796,14.898109
L096,71,32.5763,0.7975,28.979263
L096,72,37.5713,0.8925,11.251080
L096,73,37.8182,0.9189,9.206375
L096,74,37.7581,0.8963,10.696903
L096,75,37.4556,0.9068,11.155704
L096,76,36.0083,0.8650,15.544716
L096,77,35.2796,0.8613,17.920078
L096,78,35.4807,0.8588,17.366081
L096,79,38.9338,0.9130,8.137985
L096,80,39.9374,0.9278,6.565639
L096,81,35.4432,0.8672,17.586227
L096,82,34.9754,0.8651,18.754642
L096,83,35.6494,0.8719,16.784996
L096,84,35.8268,0.8748,15.530449
L096,85,35.8126,0.8673,16.287281
L096,86,34.2002,0.8317,22.141834
L096,87,34.1114,0.8304,22.188606
L096,88,34.9772,0.8426,19.384766
L096,89,32.9655,0.8107,27.350658
L096,90,34.4501,0.8358,20.947517
L096,91,34.9816,0.8617,19.099113
L096,92,37.8912,0.9271,8.234215
L096,93,35.0408,0.8453,18.953640
L096,94,35.8525,0.8660,16.109699
L096,95,38.1033,0.9208,8.212975
L096,96,37.6717,0.9120,10.503620
L096,97,33.8971,0.8296,23.530293
L096,98,35.1494,0.8459,18.627235
L096,99,35.7916,0.8627,16.286995
L096,100,35.5324,0.8565,17.162834
L096,101,37.5569,0.8939,11.211678
L096,102,35.4303,0.8699,17.446095
L096,103,33.9398,0.8211,23.543018
L096,104,35.2359,0.8490,18.399288
L096,105,37.8642,0.9178,9.217079
L096,106,37.6908,0.9054,10.791874
L096,107,38.9302,0.9142,8.056038
L096,108,39.1840,0.9142,7.810490
L096,109,35.5858,0.8690,16.432999
