Scan,Image_name, PSNR, SSIM, MSE
L096,0,38.1782,0.9396,8.412853
L096,1,37.8349,0.9474,7.396420
L096,2,35.7367,0.9230,13.908169
L096,3,34.9698,0.8892,17.309578
L096,4,33.1397,0.8698,22.266315
L096,5,35.2852,0.8901,16.183582
L096,6,36.9983,0.9263,10.703865
L096,7,35.2685,0.9030,15.710938
L096,8,36.4120,0.9345,12.079033
L096,9,35.2983,0.9001,15.624699
L096,10,34.4922,0.9063,17.341969
L096,11,33.2217,0.8784,21.277519
L096,12,35.6781,0.9053,14.745655
L096,13,33.6950,0.8800,20.498806
L096,14,32.4079,0.8360,27.002148
L096,15,33.3817,0.8864,21.319122
L096,16,34.3093,0.8763,19.189617
L096,17,37.4507,0.9342,9.697098
L096,18,34.2370,0.8865,17.991837
L096,19,35.1063,0.8952,16.086994
L096,20,33.8312,0.8988,18.012493
L096,21,35.6689,0.9053,14.840374
L096,22,37.1290,0.9296,10.437267
L096,23,37.2016,0.9322,10.195309
L096,24,36.7063,0.9229,11.383900
L096,25,34.9310,0.9175,15.360847
L096,26,34.4633,0.8946,16.925850
L096,27,35.5168,0.9221,13.764389
L096,28,39.7103,0.9557,5.942268
L096,29,34.9317,0.8872,17.127808
L096,30,34.6424,0.9008,16.898029
L096,31,36.0121,0.9264,12.677864
L096,32,34.7519,0.9027,15.799976
L096,33,37.1166,0.9396,9.235863
L096,34,32.2235,0.8366,27.684639
L096,35,31.9803,0.8308,29.200893
L096,36,34.9864,0.8955,16.311836
L096,37,38.0794,0.9432,7.746971
L096,38,36.8460,0.9239,11.111492
L096,39,32.5341,0.8444,26.020424
L096,40,38.1076,0.9423,7.872860
L096,41,38.1323,0.9386,7.834381
L096,42,32.5229,0.8452,25.848503
L096,43,35.4288,0.8999,15.073868
L096,44,35.8382,0.9110,13.847191
L096,45,34.4936,0.8990,17.408627
L096,46,35.7803,0.9268,13.679073
L096,47,33.8121,0.8967,18.167229
L096,48,33.9167,0.8971,18.320721
L096,49,33.9283,0.8984,17.974262
L096,50,34.7962,0.8860,17.739105
L096,51,33.6701,0.8759,19.714340
L096,52,35.1714,0.8997,16.089314
L096,53,35.0241,0.9124,15.603001
L096,54,32.9792,0.8739,23.113358
L096,55,34.0424,0.8697,20.643127
L096,56,35.9965,0.9132,13.344799
L096,57,36.4478,0.9332,11.079098
L096,58,34.7624,0.8855,17.892929
L096,59,33.9859,0.8982,18.011898
L096,60,38.3211,0.9402,7.626057
L096,61,35.1746,0.9178,15.218422
L096,62,32.6887,0.8665,24.307266
L096,63,37.2561,0.9322,10.111145
L096,64,33.0591,0.8691,22.871056
L096,65,34.2595,0.8908,18.356167
L096,66,35.3921,0.9211,13.573559
L096,67,34.8042,0.8877,17.415157
L096,68,35.2725,0.8998,15.273037
L096,69,33.0749,0.8682,22.458160
L096,70,34.3044,0.9012,17.061504
L096,71,34.8088,0.9089,15.563389
L096,72,32.3229,0.8455,26.394402
L096,73,33.0123,0.8643,23.289890
L096,74,34.8811,0.9127,15.248569
L096,75,35.4001,0.9198,14.102642
L096,76,34.3203,0.8800,19.216526
L096,77,35.3306,0.9013,15.639393
L096,78,32.3596,0.8465,26.276516
L096,79,35.6676,0.9256,12.915909
L096,80,34.1669,0.9016,17.420795
L096,81,35.7516,0.9246,13.846844
L096,82,33.9834,0.8871,19.286751
L096,83,34.0622,0.8847,19.108421
L096,84,36.4610,0.9196,12.030472
L096,85,34.0848,0.8996,17.715210
L096,86,36.6230,0.9232,11.552094
L096,87,37.3364,0.9332,9.919342
L096,88,36.6274,0.9253,11.468449
L096,89,34.2779,0.9061,16.845066
