Scan,Image_name, PSNR, SSIM, MSE
L310,0,37.9049,0.8967,10.442242
L310,1,32.8935,0.7719,28.659813
L310,2,39.7928,0.9241,6.791985
L310,3,35.4557,0.8457,17.562393
L310,4,34.2862,0.8166,22.260490
L310,5,34.7790,0.8316,20.155514
L310,6,32.6200,0.7640,29.764935
L310,7,36.0675,0.8827,15.092258
L310,8,38.0612,0.8987,10.084511
L310,9,35.7006,0.8711,16.597813
L310,10,35.5239,0.8487,17.346058
L310,11,33.0910,0.7854,27.349686
L310,12,32.3405,0.7557,31.268776
L310,13,35.2140,0.8376,18.653172
L310,14,32.8522,0.7731,28.440567
L310,15,34.4785,0.8178,21.565887
L310,16,32.7918,0.7726,29.045742
L310,17,35.6947,0.8519,16.599365
L310,18,32.8688,0.7716,28.734955
L310,19,36.0813,0.8547,15.584396
L310,20,35.7455,0.8535,16.601696
L310,21,34.4071,0.8198,21.631172
L310,22,35.6723,0.8825,15.679108
L310,23,34.2132,0.8141,22.459225
L310,24,36.1489,0.8814,14.960747
L310,25,34.4909,0.8241,21.023392
L310,26,36.1262,0.8685,14.972267
L310,27,32.8207,0.7708,28.930237
L310,28,39.0799,0.9156,7.939259
L310,29,35.9163,0.8541,16.075272
L310,30,35.5022,0.8483,17.412140
L310,31,34.5852,0.8269,20.790707
L310,32,34.8125,0.8300,20.062542
L310,33,35.4620,0.8478,17.225956
L310,34,38.5989,0.9091,8.930382
L310,35,32.7692,0.7700,29.110943
L310,36,32.8891,0.7766,28.250675
L310,37,34.5155,0.8242,21.104786
L310,38,38.1232,0.9006,9.928684
L310,39,33.2797,0.7826,26.663273
L310,40,35.9413,0.8556,15.913380
L310,41,35.0428,0.8372,19.116833
L310,42,38.0417,0.8986,10.123421
L310,43,39.0273,0.9148,8.052769
L310,44,32.9607,0.7735,28.207146
L310,45,33.5750,0.8007,25.360065
L310,46,34.4044,0.8225,21.742249
L310,47,35.9828,0.8597,15.670784
L310,48,34.6293,0.8280,20.737930
L310,49,35.0240,0.8382,19.166271
L310,50,35.7200,0.8840,15.550072
L310,51,36.0286,0.8545,15.730083
L310,52,36.3239,0.8726,14.440918
L310,53,32.5630,0.7620,30.116814
L310,54,35.2772,0.8426,18.304726
L310,55,32.9931,0.7750,28.177311
L310,56,34.6548,0.8308,20.515896
L310,57,35.0155,0.8545,19.156219
L310,58,33.4552,0.7860,25.995110
L310,59,35.6226,0.8700,16.763523
L310,60,38.0586,0.8986,10.088436
L310,61,35.4095,0.8446,17.731167
L310,62,35.8041,0.8842,15.682835
L310,63,35.5616,0.8731,16.420135
L310,64,35.7975,0.8856,15.269234
L310,65,39.7041,0.9222,6.925900
L310,66,35.3535,0.8433,17.976807
L310,67,34.5042,0.8247,21.258438
L310,68,34.6363,0.8284,20.756550
L310,69,32.3585,0.7547,31.139603
L310,70,36.0328,0.8575,15.545467
L310,71,35.9039,0.8571,15.991806
L310,72,32.6333,0.7663,29.774590
L310,73,34.5401,0.8229,21.230762
L310,74,39.5286,0.9204,7.160152
L310,75,34.4374,0.8256,20.938057
L310,76,35.9886,0.8570,15.758129
L310,77,39.3980,0.9194,7.316990
L310,78,35.1118,0.8357,18.922714
L310,79,36.1089,0.8669,15.053104
L310,80,32.5334,0.7602,30.306042
L310,81,33.4782,0.7887,25.683960
L310,82,35.7189,0.8519,16.699211
L310,83,32.8830,0.7724,28.785992
L310,84,35.4370,0.8457,17.486786
L310,85,33.0972,0.7807,27.693619
L310,86,35.7942,0.8538,16.423985
L310,87,35.9786,0.8859,15.012970
L310,88,32.9453,0.7767,28.192142
L310,89,34.1406,0.8102,22.928253
L310,90,33.6199,0.8033,25.072159
L310,91,33.0724,0.7858,27.528698
