Scan,Image_name, PSNR, SSIM, MSE
L291,0,34.3707,0.8554,21.050377
L291,1,37.3534,0.9017,11.447689
L291,2,38.4965,0.9134,9.082153
L291,3,36.7218,0.9018,12.654839
L291,4,36.1722,0.8802,14.968945
L291,5,34.0554,0.8183,23.407509
L291,6,37.5780,0.9277,10.565544
L291,7,37.0534,0.8903,12.452396
L291,8,36.4721,0.8918,13.582909
L291,9,37.5346,0.9263,10.544758
L291,10,33.1890,0.8743,18.150200
L291,11,37.7488,0.9070,10.613888
L291,12,34.4522,0.8602,20.628090
L291,13,36.7482,0.8992,12.889427
L291,14,34.0464,0.8501,22.219921
L291,15,32.1141,0.7450,32.889507
L291,16,34.9309,0.8604,18.857388
L291,17,38.5349,0.9084,8.977779
L291,18,35.2453,0.8739,17.608120
L291,19,33.6208,0.7977,25.127735
L291,20,35.4007,0.8593,17.622299
L291,21,36.6542,0.9063,12.254459
L291,22,36.1791,0.8925,14.516521
L291,23,37.7232,0.9259,10.266121
L291,24,33.2895,0.7962,26.924538
L291,25,33.1778,0.8769,17.684650
L291,26,36.6520,0.9006,12.914913
L291,27,32.2557,0.7569,32.219376
L291,28,36.0987,0.8892,15.050358
L291,29,38.4358,0.9074,9.255310
L291,30,38.3525,0.9140,8.954517
L291,31,33.7192,0.8016,24.876755
L291,32,39.3149,0.9264,7.517975
L291,33,39.4998,0.9164,7.279736
L291,34,34.5150,0.8584,20.396477
L291,35,35.3587,0.8578,17.879089
L291,36,33.7454,0.8124,24.812218
L291,37,33.7747,0.8090,24.408623
L291,38,32.2689,0.7556,32.432976
L291,39,32.3122,0.7484,31.756653
L291,40,34.0914,0.8524,21.935501
L291,41,32.9928,0.7818,28.235443
L291,42,32.2264,0.7530,31.807972
L291,43,39.0416,0.9213,7.969437
L291,44,34.2794,0.8239,22.449776
L291,45,35.4481,0.8825,17.142757
L291,46,36.4358,0.8906,13.830742
L291,47,33.1884,0.7958,27.367367
L291,48,38.2228,0.9093,9.693642
L291,49,36.6100,0.9051,12.512611
L291,50,37.0266,0.9078,11.761318
L291,51,37.7148,0.9096,10.140114
L291,52,39.3866,0.9259,7.416679
L291,53,36.3503,0.9035,13.047470
L291,54,36.9724,0.9073,12.029602
L291,55,38.6096,0.9109,8.740395
L291,56,37.7257,0.9057,10.396614
L291,57,39.2562,0.9109,7.711319
L291,58,38.0252,0.9066,10.097759
L291,59,36.9034,0.9023,12.474010
L291,60,38.1936,0.9089,9.760750
L291,61,37.1124,0.9081,11.612396
