Scan,Image_name, PSNR, SSIM, MSE
L109,0,33.3536,0.8001,25.496815
L109,1,36.3668,0.8856,14.539902
L109,2,33.2586,0.7936,25.835640
L109,3,31.4775,0.7308,34.285488
L109,4,32.2388,0.7812,30.299019
L109,5,37.6093,0.9046,11.136211
L109,6,32.3454,0.7577,30.103081
L109,7,34.0607,0.8179,22.639183
L109,8,34.5333,0.8245,20.825352
L109,9,37.2212,0.9042,12.108288
L109,10,32.4495,0.7662,29.811920
L109,11,31.5280,0.7279,34.093250
L109,12,31.4082,0.7374,34.500134
L109,13,33.0182,0.7888,26.870197
L109,14,37.0269,0.8955,12.624454
L109,15,33.5815,0.8015,24.570324
L109,16,31.9932,0.7537,31.852287
L109,17,32.2837,0.7583,30.548351
L109,18,37.3074,0.9058,11.918777
L109,19,33.4357,0.7996,25.268108
L109,20,30.9856,0.7221,36.451328
L109,21,34.9509,0.8378,19.002399
L109,22,31.2923,0.7193,35.163918
L109,23,31.4609,0.7309,34.308353
L109,24,32.8177,0.7849,27.892757
L109,25,36.5968,0.8921,13.765602
L109,26,32.8525,0.7786,27.786526
L109,27,32.8529,0.7817,27.662567
L109,28,36.8349,0.8936,13.170425
L109,29,34.6552,0.8305,20.219662
L109,30,34.2549,0.8319,21.089073
L109,31,33.6378,0.8039,24.254860
L109,32,37.0022,0.8934,12.677475
L109,33,34.1744,0.8297,21.106190
L109,34,34.2224,0.8301,21.127918
L109,35,31.6904,0.7428,33.242165
L109,36,31.4423,0.7363,34.355007
L109,37,36.9216,0.8985,12.951637
L109,38,31.8419,0.7541,32.577393
L109,39,37.4968,0.9083,11.423389
L109,40,31.6389,0.7368,33.542706
L109,41,32.4413,0.7740,29.271122
L109,42,31.4366,0.7344,34.391182
L109,43,33.4786,0.8004,24.994671
L109,44,34.7960,0.8324,19.706047
L109,45,33.2900,0.7947,25.687756
L109,46,32.2349,0.7640,30.642895
L109,47,32.5447,0.7723,29.218594
L109,48,32.8706,0.7823,27.596466
L109,49,34.0903,0.8244,21.638668
L109,50,36.7403,0.8823,13.469059
L109,51,37.6721,0.9089,10.977257
