Scan,Image_name, PSNR, SSIM, MSE
L506,0,36.1804,0.9407,11.870258
L506,1,36.2998,0.9436,11.447266
L506,2,36.6656,0.9416,10.742157
L506,3,36.0332,0.9353,11.945515
L506,4,36.7579,0.9444,10.307911
L506,5,33.3000,0.8557,23.189739
L506,6,37.4435,0.9498,9.180401
L506,7,35.6816,0.9373,12.866970
L506,8,36.1187,0.9397,11.863937
L506,9,36.3778,0.9439,11.016777
L506,10,34.9140,0.9041,15.588108
L506,11,35.3527,0.9444,13.329857
L506,12,36.2189,0.9392,11.875324
L506,13,38.5043,0.9564,7.600700
L506,14,36.7068,0.9421,10.611649
L506,15,36.9204,0.9449,10.366611
L506,16,33.2370,0.8558,23.215431
L506,17,35.3319,0.9169,13.901333
L506,18,34.3697,0.8957,17.585129
L506,19,35.9477,0.9371,12.231583
L506,20,35.9215,0.9374,12.126427
L506,21,35.3516,0.9299,13.390312
L506,22,35.9669,0.9389,12.170341
L506,23,36.5434,0.9430,10.653717
L506,24,36.0270,0.9406,11.554424
L506,25,36.5479,0.9426,11.142864
L506,26,36.5861,0.9448,10.599628
L506,27,37.9622,0.9523,8.383282
L506,28,38.3103,0.9548,8.118546
L506,29,37.0201,0.9476,9.790211
L506,30,38.4856,0.9567,7.727188
L506,31,36.7378,0.9453,10.643879
L506,32,33.9205,0.8979,18.718727
L506,33,36.8088,0.9446,10.153881
L506,34,35.0218,0.9412,14.258484
L506,35,35.9058,0.9371,12.546307
L506,36,35.7359,0.9377,12.604729
L506,37,35.9246,0.9350,11.773949
L506,38,35.9722,0.9396,12.107422
L506,39,33.5595,0.8577,22.298027
L506,40,35.1849,0.9140,14.362644
L506,41,36.3002,0.9393,11.592381
L506,42,35.1737,0.9174,13.417606
L506,43,36.0870,0.9391,11.963814
L506,44,37.4323,0.9492,9.243824
L506,45,35.9761,0.9390,12.081718
L506,46,34.9242,0.9399,14.358467
L506,47,35.6913,0.9341,12.600445
L506,48,36.4182,0.9436,10.895481
