Scan,Image_name, PSNR, SSIM, MSE
L192,0,34.5316,0.8228,21.073639
L192,1,35.3693,0.8580,17.358322
L192,2,38.7939,0.9239,8.550739
L192,3,37.9165,0.8932,10.387611
L192,4,35.1169,0.8548,18.984367
L192,5,35.1078,0.8526,18.112488
L192,6,35.3760,0.8510,17.379955
L192,7,34.8829,0.8489,18.864120
L192,8,37.3071,0.8850,11.846329
L192,9,35.2428,0.8545,17.824383
L192,10,38.9159,0.9175,8.324692
L192,11,34.9337,0.8491,18.899471
L192,12,34.9705,0.8446,18.823738
L192,13,35.0888,0.8420,18.898571
L192,14,35.3822,0.8629,17.271744
L192,15,37.9141,0.9047,10.418789
L192,16,36.2005,0.8746,15.140701
L192,17,37.6474,0.8953,11.080746
L192,18,36.1822,0.8661,14.857609
L192,19,35.3866,0.8465,17.843628
L192,20,35.0992,0.8459,18.446831
L192,21,34.9760,0.8472,19.484322
L192,22,35.5317,0.8606,16.967464
L192,23,34.9987,0.8481,18.485096
L192,24,34.9763,0.8490,18.596329
L192,25,35.1337,0.8417,18.836918
L192,26,37.4665,0.8913,11.533627
L192,27,35.7123,0.8579,16.731407
L192,28,34.5906,0.8258,20.802212
L192,29,36.4727,0.8764,14.255684
L192,30,35.7524,0.8691,16.583820
L192,31,36.2015,0.8758,15.016006
L192,32,38.3737,0.9045,9.390579
L192,33,38.5140,0.9183,9.101719
L192,34,36.3614,0.8744,14.657158
L192,35,34.8505,0.8432,19.712639
L192,36,35.7959,0.8623,15.931847
L192,37,34.4667,0.8234,21.393024
L192,38,35.8193,0.8617,16.387653
L192,39,38.4374,0.9022,9.279217
L192,40,36.4040,0.8774,14.419662
L192,41,35.2090,0.8493,18.014534
L192,42,34.9711,0.8496,18.760601
L192,43,35.7813,0.8688,16.170120
L192,44,37.3195,0.8865,11.875210
L192,45,37.2504,0.8838,11.945637
L192,46,35.9434,0.8688,15.954205
L192,47,34.3489,0.8285,21.871735
L192,48,35.7517,0.8695,16.615726
L192,49,35.3457,0.8577,17.505894
L192,50,35.5641,0.8579,17.078392
L192,51,37.1927,0.8854,12.178688
L192,52,35.0847,0.8497,18.025883
L192,53,35.4922,0.8527,17.087048
L192,54,35.6302,0.8506,17.088886
L192,55,36.3070,0.8669,14.797737
L192,56,36.9827,0.8843,12.754360
L192,57,36.5114,0.8712,14.218460
L192,58,35.9915,0.8638,15.279488
L192,59,35.4531,0.8583,17.274708
L192,60,35.1022,0.8519,18.308968
L192,61,36.3333,0.8719,14.767410
L192,62,37.4997,0.8991,11.398918
L192,63,37.5085,0.8949,11.366951
L192,64,38.8246,0.9140,8.487358
L192,65,37.1472,0.8880,12.312317
L192,66,35.2181,0.8500,18.449165
L192,67,36.1688,0.8727,15.152382
L192,68,36.9036,0.8771,12.890480
L192,69,35.1441,0.8479,18.225773
L192,70,37.4139,0.8945,11.656239
L192,71,35.9962,0.8597,15.681801
L192,72,35.1032,0.8498,18.046860
L192,73,36.5056,0.8794,14.183979
L192,74,35.1422,0.8509,17.781231
L192,75,35.5667,0.8562,16.672153
L192,76,35.9281,0.8637,15.679363
L192,77,34.2195,0.8176,22.470646
L192,78,39.0864,0.9157,8.001518
L192,79,34.9960,0.8577,18.399830
L192,80,35.3919,0.8557,17.390121
L192,81,35.9056,0.8731,15.838020
L192,82,36.8595,0.8826,13.129189
L192,83,34.6621,0.8416,19.730194
L192,84,35.9939,0.8730,15.543983
L192,85,36.0348,0.8590,15.493389
L192,86,38.1412,0.8947,9.912678
L192,87,37.6419,0.8988,11.091087
L192,88,35.0370,0.8523,18.388130
L192,89,36.1199,0.8703,15.415291
L192,90,35.6790,0.8652,16.440834
L192,91,35.5214,0.8568,17.003254
L192,92,36.1522,0.8689,14.977047
L192,93,35.4249,0.8592,17.388264
L192,94,35.2360,0.8525,17.985867
L192,95,35.0516,0.8454,18.241535
L192,96,35.2950,0.8494,17.825489
L192,97,36.0771,0.8655,15.153542
L192,98,35.8680,0.8539,15.914612
L192,99,37.6079,0.8935,11.116322
L192,100,38.5487,0.9058,9.045433
L192,101,37.1551,0.8821,12.229023
L192,102,35.1350,0.8483,18.127674
L192,103,34.7921,0.8356,20.236134
L192,104,35.5508,0.8610,16.880169
L192,105,38.5506,0.9028,9.034657
L192,106,35.4688,0.8558,17.211498
L192,107,36.2559,0.8682,14.633221
L192,108,35.9351,0.8576,15.717941
L192,109,38.4654,0.9083,9.200871
L192,110,38.5818,0.9079,8.968624
L192,111,38.7063,0.9227,8.734585
L192,112,36.1385,0.8637,15.325672
L192,113,36.1383,0.8704,15.311821
L192,114,35.2778,0.8580,17.952736
L192,115,37.5085,0.8934,11.426426
L192,116,35.3945,0.8534,17.442200
L192,117,36.6642,0.8813,13.693901
L192,118,35.3313,0.8584,17.500786
L192,119,34.4883,0.8475,20.691433
L192,120,37.6774,0.8959,11.010597
L192,121,38.5841,0.9086,8.960957
L192,122,35.9556,0.8635,15.928261
L192,123,35.3715,0.8604,17.342567
L192,124,35.1952,0.8481,18.501522
L192,125,34.5185,0.8293,21.039333
L192,126,34.8102,0.8448,19.439156
L192,127,34.4004,0.8308,21.619831
L192,128,35.8951,0.8660,15.841331
L192,129,35.2796,0.8560,17.568504
L192,130,35.4554,0.8577,17.037121
L192,131,35.9916,0.8751,15.731556
L192,132,38.3036,0.9033,9.529789
L192,133,35.5682,0.8669,16.641773
L192,134,37.9028,0.9064,10.472504
L192,135,38.1941,0.9113,9.778099
L192,136,38.8526,0.9124,8.436550
L192,137,37.2220,0.8832,12.060158
L192,138,36.6899,0.8818,13.621044
L192,139,35.3024,0.8519,17.714703
L192,140,34.9286,0.8474,19.745213
L192,141,35.2911,0.8510,17.826443
L192,142,36.1865,0.8712,15.068737
L192,143,37.7786,0.9063,10.764790
L192,144,39.3398,0.9193,7.550560
L192,145,34.5982,0.8308,20.908512
L192,146,35.0091,0.8499,18.597622
L192,147,38.2135,0.9053,9.750874
L192,148,38.8376,0.9168,8.466782
L192,149,35.5322,0.8637,17.000839
L192,150,34.6152,0.8348,20.556698
L192,151,37.0355,0.8868,12.618481
L192,152,35.3278,0.8521,17.423298
L192,153,37.4822,0.8926,11.447685
L192,154,35.8743,0.8715,15.889561
L192,155,38.5945,0.9067,8.951283
L192,156,35.5231,0.8547,17.331757
L192,157,35.0389,0.8489,18.581589
L192,158,34.9849,0.8436,18.747604
L192,159,38.9356,0.9189,8.284962
L192,160,35.1868,0.8533,17.883724
L192,161,35.1845,0.8508,18.546196
L192,162,35.1372,0.8469,18.732651
L192,163,37.8891,0.9045,10.487305
L192,164,34.9927,0.8477,18.817078
L192,165,35.4368,0.8630,17.150677
L192,166,37.7878,0.8993,10.728073
L192,167,38.3602,0.9174,9.445538
L192,168,36.9192,0.8794,12.976746
L192,169,35.5064,0.8632,17.038906
L192,170,38.3220,0.8993,9.487381
L192,171,35.2650,0.8545,17.728153
L192,172,35.3630,0.8584,17.472569
L192,173,37.6135,0.8875,11.085167
L192,174,34.9261,0.8492,18.674442
L192,175,37.4411,0.8968,11.574543
L192,176,36.1342,0.8701,15.310089
L192,177,36.9021,0.8810,13.054253
L192,178,34.5961,0.8319,20.584244
L192,179,36.1790,0.8691,14.928093
L192,180,37.9946,0.9026,10.249165
L192,181,37.9051,0.8995,10.429817
L192,182,35.3480,0.8521,17.508652
L192,183,37.3901,0.8943,11.709290
L192,184,34.8576,0.8423,19.725525
L192,185,35.7243,0.8552,16.543739
L192,186,35.8334,0.8640,16.300369
L192,187,38.7165,0.9091,8.707130
L192,188,37.7681,0.8986,10.787914
L192,189,34.4679,0.8244,21.422447
L192,190,35.1703,0.8547,18.181164
L192,191,37.6792,0.8927,10.986427
L192,192,36.0452,0.8736,15.597057
L192,193,35.0075,0.8422,19.180401
L192,194,34.8544,0.8383,19.711792
L192,195,35.1355,0.8461,18.640171
L192,196,34.6055,0.8378,20.671364
L192,197,35.7244,0.8547,16.371506
L192,198,35.2004,0.8548,17.989723
L192,199,37.1153,0.8863,12.350971
L192,200,36.4642,0.8786,14.234463
L192,201,35.3300,0.8513,17.418369
L192,202,37.6808,0.8903,10.889694
L192,203,34.6024,0.8269,20.717636
L192,204,35.9494,0.8607,15.762306
L192,205,35.6072,0.8608,16.657940
L192,206,35.7068,0.8668,16.481979
L192,207,34.9083,0.8565,18.931431
L192,208,35.2756,0.8599,18.273151
L192,209,34.7968,0.8384,19.972408
L192,210,35.1116,0.8537,18.160969
L192,211,35.7851,0.8637,16.068382
L192,212,36.4922,0.8782,14.226078
L192,213,35.4398,0.8549,17.656654
L192,214,35.8032,0.8584,15.885571
L192,215,37.6178,0.8903,11.036163
L192,216,36.2920,0.8624,14.857498
L192,217,34.5145,0.8294,21.285854
L192,218,39.2964,0.9183,7.615906
L192,219,35.8948,0.8557,16.130684
L192,220,35.0501,0.8520,18.490948
L192,221,38.5689,0.9062,9.005383
L192,222,37.8103,0.8978,10.673203
L192,223,34.6596,0.8347,20.438328
L192,224,37.9415,0.9027,10.376213
L192,225,35.2933,0.8636,18.174145
L192,226,35.8887,0.8647,15.861889
