Scan,Image_name, PSNR, SSIM, MSE
L192,0,39.4471,0.9415,6.927277
L192,1,37.1029,0.9059,11.905666
L192,2,36.4636,0.8800,14.232594
L192,3,37.0964,0.9049,11.889626
L192,4,37.4016,0.9064,11.054890
L192,5,37.1042,0.8991,11.898991
L192,6,38.8345,0.9273,7.959236
L192,7,37.2714,0.8984,11.779907
L192,8,37.8309,0.9151,9.878895
L192,9,38.2753,0.9290,8.669811
L192,10,38.8661,0.9359,8.057766
L192,11,37.3364,0.9025,11.249359
L192,12,36.5988,0.8829,13.426247
L192,13,38.7838,0.9445,7.334518
L192,14,37.2773,0.8981,11.750710
L192,15,37.4308,0.9065,11.083035
L192,16,39.5147,0.9345,7.097469
L192,17,36.9850,0.8915,12.514069
L192,18,38.1428,0.9096,9.680458
L192,19,36.9613,0.8943,12.365685
L192,20,37.2844,0.8981,11.738598
L192,21,40.1729,0.9385,6.131493
L192,22,37.5867,0.9013,10.975365
L192,23,38.0817,0.9293,8.753395
L192,24,37.4625,0.9195,10.038506
L192,25,38.7121,0.9337,8.221825
L192,26,37.8227,0.9086,10.144371
L192,27,40.4208,0.9350,5.877590
L192,28,39.3658,0.9289,7.422310
L192,29,36.5831,0.8877,13.774582
L192,30,36.8731,0.8857,12.825840
L192,31,37.6489,0.9107,10.326790
L192,32,36.9261,0.9120,12.012344
L192,33,38.1553,0.9063,9.790482
L192,34,38.8790,0.9400,7.814911
L192,35,40.1815,0.9314,6.206005
L192,36,38.4841,0.9183,8.917942
L192,37,38.9538,0.9454,7.130184
L192,38,36.5990,0.8843,13.792542
L192,39,37.0759,0.9062,11.866714
L192,40,37.1235,0.8999,11.978596
L192,41,39.6883,0.9369,6.871098
L192,42,37.4298,0.8990,11.302372
L192,43,37.4458,0.9028,11.327522
L192,44,37.3385,0.9053,11.429050
L192,45,37.2359,0.8974,11.785461
L192,46,38.9339,0.9387,7.479702
L192,47,37.4483,0.8998,11.490784
L192,48,37.7324,0.9026,10.750744
L192,49,37.1903,0.9069,11.708946
L192,50,38.7168,0.9283,7.977066
L192,51,38.2552,0.9294,8.629784
L192,52,38.7427,0.9369,8.063793
L192,53,38.5222,0.9310,8.539509
L192,54,38.7463,0.9446,7.387619
L192,55,39.2009,0.9350,7.322926
L192,56,37.5033,0.9021,10.833870
L192,57,40.8980,0.9448,5.225410
L192,58,37.3666,0.9090,11.045143
L192,59,39.6729,0.9324,6.953499
L192,60,38.4469,0.9134,9.067574
L192,61,37.9856,0.9046,10.219849
L192,62,37.0234,0.9000,12.151455
L192,63,38.2410,0.9114,9.398823
L192,64,40.6377,0.9413,5.541271
L192,65,37.1264,0.9021,11.947815
L192,66,37.2843,0.9158,10.997688
L192,67,39.0244,0.9188,8.018150
L192,68,37.3284,0.9040,11.468792
L192,69,37.5556,0.9122,10.626232
L192,70,38.1153,0.9099,9.710518
L192,71,37.1957,0.9033,11.861565
L192,72,37.0738,0.8958,12.167759
L192,73,37.9280,0.9083,10.052204
L192,74,38.1505,0.9140,9.821827
L192,75,36.3197,0.9002,13.585430
L192,76,36.3686,0.9032,13.345142
L192,77,39.4422,0.9307,7.237476
L192,78,37.0345,0.8955,12.202648
L192,79,37.2954,0.9078,11.411079
L192,80,37.0596,0.8943,12.324711
L192,81,38.7913,0.9215,8.477779
L192,82,38.9322,0.9232,8.228035
L192,83,37.5421,0.9078,11.046368
L192,84,38.1753,0.9068,9.795433
L192,85,37.2072,0.8978,11.973255
L192,86,40.0707,0.9405,6.332115
L192,87,36.9284,0.8945,12.355881
L192,88,36.5523,0.8815,13.758144
L192,89,36.9828,0.8908,12.575390
L192,90,38.9494,0.9226,8.188339
L192,91,40.2395,0.9323,6.120346
L192,92,37.2370,0.8971,11.928658
L192,93,37.0901,0.8999,12.058258
L192,94,37.8683,0.9051,10.287125
L192,95,36.7546,0.8892,13.251785
L192,96,37.2416,0.9024,11.698055
L192,97,37.1383,0.8952,12.057854
L192,98,37.0211,0.9002,12.109619
L192,99,37.6373,0.9133,10.443577
L192,100,38.7352,0.9231,8.332687
L192,101,37.0539,0.8977,12.222481
L192,102,38.9876,0.9311,7.831558
L192,103,39.5124,0.9309,7.153984
L192,104,36.9768,0.8954,12.354347
L192,105,37.4357,0.8999,11.570759
L192,106,40.4910,0.9356,5.773151
L192,107,38.0768,0.9159,9.435764
L192,108,37.1001,0.8934,12.448120
L192,109,38.6100,0.9337,8.277550
L192,110,40.8130,0.9433,5.330845
L192,111,37.1331,0.8999,12.048386
L192,112,37.3451,0.8998,11.703869
