Scan,Image_name, PSNR, SSIM, MSE
L333,0,40.9452,0.9498,5.171097
L333,1,41.8198,0.9502,4.259022
L333,2,40.3120,0.9461,5.964764
L333,3,40.0641,0.9432,6.324265
L333,4,36.6687,0.8817,13.386600
L333,5,38.4682,0.9254,8.796471
L333,6,36.6737,0.8813,13.326244
L333,7,42.1162,0.9536,3.971996
L333,8,39.8449,0.9374,6.416714
L333,9,40.9733,0.9449,5.115902
L333,10,41.0121,0.9475,5.099010
L333,11,37.6526,0.9055,10.839863
L333,12,38.1537,0.9129,9.694427
L333,13,36.6158,0.8795,13.548416
L333,14,41.7777,0.9496,4.301666
L333,15,39.0052,0.9291,8.024906
L333,16,41.0268,0.9483,5.061127
L333,17,42.0030,0.9525,4.060894
L333,18,40.8429,0.9454,5.310486
L333,19,41.0683,0.9469,5.011250
L333,20,39.4240,0.9329,7.233395
L333,21,40.2620,0.9417,6.044651
L333,22,39.1447,0.9392,7.243114
L333,23,39.1958,0.9334,7.534298
L333,24,39.8768,0.9374,6.586033
L333,25,39.6610,0.9355,6.853626
L333,26,39.1126,0.9290,7.855495
L333,27,40.7947,0.9465,5.362434
L333,28,39.0314,0.9262,7.975872
L333,29,40.7653,0.9434,5.372822
L333,30,40.8627,0.9457,5.265583
L333,31,38.2954,0.9092,9.467953
L333,32,40.9022,0.9458,5.242710
L333,33,40.6731,0.9427,5.505436
L333,34,37.9695,0.9055,10.183014
L333,35,39.6192,0.9348,6.782913
L333,36,39.4153,0.9345,7.183727
L333,37,40.6077,0.9425,5.553806
L333,38,41.1508,0.9476,4.927353
L333,39,41.9983,0.9522,4.080933
L333,40,40.7345,0.9434,5.397030
L333,41,38.6141,0.9204,8.746658
L333,42,41.0173,0.9460,5.069435
L333,43,39.6571,0.9360,6.854156
L333,44,42.1674,0.9541,3.933018
L333,45,36.4621,0.8762,14.019028
L333,46,39.3314,0.9280,7.477383
L333,47,39.2701,0.9293,7.562748
L333,48,39.7874,0.9404,6.743721
L333,49,39.5019,0.9333,7.097492
L333,50,37.8243,0.9030,10.484066
L333,51,40.9171,0.9470,5.179653
L333,52,39.6687,0.9327,6.903629
L333,53,39.5816,0.9276,7.044880
L333,54,39.3308,0.9309,7.431507
L333,55,37.4411,0.8937,11.416557
L333,56,39.7150,0.9397,6.821381
L333,57,39.3263,0.9281,7.473598
L333,58,40.9705,0.9455,5.135811
L333,59,39.7511,0.9408,6.764942
L333,60,38.7800,0.9231,8.455315
L333,61,38.4530,0.9130,9.102272
L333,62,40.1434,0.9410,6.214222
L333,63,37.3778,0.8933,11.585567
