Scan,Image_name, PSNR, SSIM, MSE
L096,0,39.6652,0.9351,6.963078
L096,1,38.0300,0.9139,9.945679
L096,2,35.2344,0.8661,17.340515
L096,3,37.9564,0.9088,10.074852
L096,4,34.7772,0.8562,19.026093
L096,5,41.3048,0.9436,4.804306
L096,6,39.2495,0.9308,7.567909
L096,7,36.0140,0.8797,15.354084
L096,8,38.5443,0.9161,9.005878
L096,9,37.9915,0.9132,10.096424
L096,10,38.5155,0.9246,8.860367
L096,11,37.9199,0.9265,9.389141
L096,12,37.6940,0.9041,10.772881
L096,13,40.1643,0.9500,5.244450
L096,14,39.2499,0.9309,7.628868
L096,15,39.6470,0.9308,6.959358
L096,16,36.4811,0.8846,13.782829
L096,17,40.1162,0.9487,5.296696
L096,18,38.4986,0.9142,9.024822
L096,19,38.6635,0.9234,8.569317
L096,20,36.9152,0.8994,12.651741
L096,21,37.5553,0.9236,9.996113
L096,22,36.6608,0.8921,13.175694
L096,23,37.9293,0.9074,10.244385
L096,24,37.1046,0.8949,12.206554
L096,25,37.8533,0.9030,10.514240
L096,26,35.5880,0.8703,16.334705
L096,27,38.0978,0.9131,9.920116
L096,28,38.0349,0.9109,9.993736
L096,29,38.2317,0.9115,9.593674
L096,30,37.6651,0.9031,10.921921
L096,31,35.9891,0.8774,15.090576
L096,32,39.7533,0.9336,6.780060
L096,33,38.6224,0.9227,8.618309
L096,34,38.0040,0.9095,10.042454
L096,35,37.2441,0.8963,11.900856
L096,36,40.2444,0.9360,6.070438
L096,37,38.3962,0.9172,9.246937
L096,38,41.1800,0.9436,4.951534
L096,39,36.5178,0.8908,13.589542
L096,40,34.5235,0.8516,20.656162
L096,41,36.1458,0.8835,14.755283
L096,42,38.1394,0.9156,9.601273
L096,43,38.2439,0.9152,9.476444
L096,44,40.5396,0.9449,5.589455
L096,45,38.5987,0.9212,8.749180
L096,46,41.8571,0.9494,4.235184
L096,47,38.2543,0.9137,9.490101
L096,48,41.5039,0.9457,4.595364
L096,49,34.6197,0.8568,19.302990
L096,50,37.5181,0.9070,11.123608
L096,51,37.1099,0.9032,12.100071
L096,52,37.7454,0.9031,10.678013
L096,53,39.9536,0.9367,6.525448
L096,54,38.6622,0.9179,8.790775
L096,55,37.9808,0.9050,10.228329
L096,56,38.5302,0.9206,8.835213
L096,57,38.2646,0.9162,9.509037
L096,58,35.1214,0.8600,18.229191
L096,59,36.8597,0.8988,12.761410
L096,60,39.2875,0.9274,7.520222
L096,61,38.7831,0.9240,8.380741
L096,62,39.2552,0.9290,7.664383
L096,63,38.9587,0.9427,6.386463
L096,64,37.3556,0.9005,11.540020
L096,65,34.4935,0.8497,20.802437
L096,66,37.0634,0.8906,12.496048
L096,67,37.6065,0.8982,11.088833
L096,68,37.7496,0.9037,10.693672
L096,69,36.1372,0.8809,14.846077
L096,70,39.6541,0.9347,6.971333
L096,71,36.0517,0.8776,15.402088
L096,72,41.5081,0.9458,4.581169
L096,73,36.8838,0.8963,12.891308
L096,74,40.0525,0.9489,5.399986
L096,75,38.5629,0.9247,8.784443
L096,76,35.5857,0.8734,16.023277
L096,77,36.2372,0.8839,14.728245
L096,78,34.7983,0.8586,18.806881
L096,79,34.2126,0.8395,21.736099
L096,80,37.9411,0.9038,10.320438
L096,81,38.7040,0.9232,8.533016
L096,82,39.4371,0.9325,7.330090
L096,83,38.9193,0.9287,8.115971
L096,84,37.9150,0.9034,10.384529
L096,85,38.2368,0.9169,9.416077
L096,86,36.0783,0.8779,15.332600
L096,87,37.3729,0.8977,11.571609
L096,88,38.2120,0.9153,9.559879
L096,89,37.3604,0.8951,11.726154
L096,90,36.1030,0.8809,15.108822
L096,91,37.8351,0.9065,10.450577
L096,92,38.8115,0.9286,8.340267
L096,93,37.6185,0.9040,10.934589
L096,94,37.4465,0.9028,11.364887
L096,95,36.2943,0.8882,14.543571
L096,96,34.5772,0.8534,19.725529
L096,97,35.5514,0.8729,15.975040
L096,98,38.1091,0.9110,9.808971
L096,99,38.4990,0.9144,8.993679
L096,100,38.3619,0.9146,9.312927
L096,101,41.8341,0.9492,4.260605
L096,102,38.0598,0.9144,9.906036
L096,103,34.3086,0.8479,20.667049
L096,104,38.5476,0.9201,8.893444
L096,105,41.8724,0.9496,4.220219
L096,106,39.5871,0.9342,7.089523
L096,107,38.0051,0.9125,10.055393
L096,108,40.1772,0.9508,5.222069
L096,109,37.8216,0.9112,10.458687
L096,110,39.3850,0.9303,7.425240
L096,111,37.6579,0.9101,10.687477
L096,112,36.1487,0.8874,14.430340
L096,113,38.1452,0.9301,9.148495
L096,114,36.3569,0.8857,14.157173
L096,115,38.4050,0.9134,9.183128
L096,116,36.9941,0.8978,12.235859
L096,117,38.4400,0.9143,9.223064
L096,118,40.4171,0.9434,5.760582
L096,119,38.7893,0.9283,8.376266
L096,120,34.7694,0.8546,19.639244
L096,121,41.7078,0.9476,4.385368
L096,122,36.3864,0.8845,14.261608
L096,123,34.9772,0.8593,18.455269
L096,124,36.9913,0.8963,12.188633
L096,125,37.9096,0.9033,10.395584
L096,126,35.9213,0.8818,15.607750
L096,127,38.9203,0.9429,6.363258
L096,128,36.6255,0.8872,13.314426
L096,129,36.5236,0.8899,13.707870
L096,130,38.6624,0.9192,8.794270
L096,131,37.6743,0.9054,10.934433
L096,132,36.2386,0.8837,14.658730
L096,133,39.0930,0.9284,7.904373
L096,134,38.3246,0.9168,9.306828
L096,135,38.1301,0.9139,9.805378
L096,136,37.3629,0.9067,11.419510
L096,137,35.1581,0.8658,17.750370
L096,138,39.7428,0.9456,5.623837
L096,139,38.2061,0.9166,9.598618
L096,140,40.0696,0.9347,6.338589
L096,141,39.3594,0.9318,7.446163
L096,142,38.3552,0.9168,9.260193
L096,143,38.0678,0.9094,9.941135
L096,144,39.4423,0.9324,7.331898
L096,145,39.3599,0.9295,7.486301
L096,146,37.4563,0.9030,11.266182
L096,147,38.0546,0.9154,9.791359
L096,148,38.7370,0.9277,8.474655
L096,149,37.0082,0.8991,12.431190
L096,150,37.9694,0.9052,10.231194
L096,151,37.6003,0.9058,11.016087
L096,152,39.1718,0.9307,7.739723
L096,153,38.4957,0.9145,9.105278
L096,154,41.1844,0.9416,4.935703
L096,155,36.6695,0.8852,13.296951
L096,156,39.1146,0.9291,7.869545
L096,157,39.4908,0.9331,7.253712
L096,158,37.9461,0.9070,10.220531
