Scan,Image_name, PSNR, SSIM, MSE
L109,0,39.1201,0.9394,7.531284
L109,1,37.3592,0.8977,11.646420
L109,2,39.2366,0.9397,7.379066
L109,3,38.9082,0.9339,7.956818
L109,4,37.8176,0.9104,10.415733
L109,5,37.6204,0.9048,10.890732
L109,6,38.7636,0.9206,8.486847
L109,7,39.1296,0.9264,7.749199
L109,8,38.7864,0.9244,8.336056
L109,9,37.2272,0.8990,11.843174
L109,10,36.7597,0.8842,13.152668
L109,11,38.7437,0.9320,8.280453
L109,12,36.6668,0.8800,13.474518
L109,13,39.1777,0.9291,7.662621
L109,14,38.2371,0.9238,9.042316
L109,15,38.2568,0.9225,9.085228
L109,16,38.5557,0.9219,8.693970
L109,17,36.9168,0.8901,12.780678
L109,18,37.4880,0.9068,11.027988
L109,19,38.5709,0.9169,8.787174
L109,20,38.7011,0.9198,8.581970
L109,21,37.1436,0.8983,12.083523
L109,22,37.7532,0.9063,10.638733
L109,23,39.0902,0.9279,7.804085
L109,24,36.8338,0.8929,12.929581
L109,25,36.8405,0.8829,12.970146
L109,26,38.0400,0.9084,9.938923
L109,27,38.5048,0.9219,8.932796
L109,28,38.9964,0.9377,7.783825
L109,29,38.2025,0.9218,9.094139
L109,30,38.6481,0.9320,8.474777
L109,31,38.6677,0.9229,8.535393
L109,32,38.9738,0.9259,8.040382
L109,33,37.3537,0.8997,11.585342
L109,34,36.9773,0.8971,12.422897
L109,35,37.3623,0.8977,11.601738
L109,36,38.2740,0.9156,9.427605
L109,37,38.9511,0.9251,8.058163
L109,38,36.8587,0.8880,12.875862
L109,39,37.4973,0.9060,11.095901
L109,40,36.9058,0.8907,12.812275
L109,41,39.2300,0.9292,7.590050
L109,42,37.8879,0.9107,10.244167
L109,43,38.4940,0.9205,8.939941
L109,44,39.4525,0.9419,7.076351
L109,45,38.3727,0.9247,8.906487
L109,46,38.3386,0.9206,9.213432
L109,47,39.7885,0.9434,6.601452
L109,48,36.4811,0.8808,13.984013
L109,49,37.8428,0.9107,10.312538
L109,50,38.8673,0.9222,8.196983
L109,51,39.5097,0.9431,7.006222
L109,52,37.7744,0.9066,10.586674
L109,53,37.1600,0.8934,12.145660
L109,54,38.5412,0.9173,8.841370
L109,55,39.0367,0.9255,7.903427
L109,56,39.7825,0.9441,6.569836
L109,57,38.4209,0.9171,9.072674
L109,58,37.3370,0.9024,11.579754
L109,59,38.0795,0.9207,9.452797
L109,60,37.9056,0.9064,10.326118
L109,61,36.8930,0.8881,12.876076
L109,62,37.0015,0.8913,12.566334
L109,63,38.3987,0.9181,9.087376
L109,64,38.6062,0.9216,8.704269
L109,65,37.0970,0.8931,12.319324
L109,66,36.8417,0.8856,12.781891
L109,67,38.9453,0.9352,7.908138
L109,68,38.0605,0.9215,9.322460
L109,69,38.9036,0.9352,8.000782
L109,70,38.8159,0.9254,8.273972
L109,71,38.9024,0.9257,8.094814
L109,72,38.7908,0.9248,8.329365
L109,73,39.8973,0.9422,6.436489
L109,74,39.3321,0.9295,7.437061
L109,75,37.2304,0.8953,11.935543
L109,76,36.9464,0.8861,12.671364
L109,77,39.8780,0.9455,6.424042
L109,78,37.3703,0.8978,11.572071
L109,79,38.5693,0.9216,8.786724
L109,80,37.9123,0.9115,10.144993
L109,81,36.9178,0.8884,12.769962
L109,82,37.2219,0.9009,11.734283
L109,83,37.7046,0.9048,10.786121
L109,84,38.1680,0.9210,9.238960
L109,85,37.4495,0.8962,11.432930
L109,86,38.8821,0.9255,8.180962
L109,87,37.9609,0.9111,10.092220
L109,88,36.6516,0.8790,13.518017
L109,89,37.4580,0.9055,11.168804
L109,90,38.4057,0.9255,8.887539
L109,91,37.3157,0.9006,11.682796
L109,92,39.6522,0.9390,6.810215
L109,93,36.4595,0.8768,13.981644
L109,94,38.7301,0.9238,8.499203
L109,95,39.7653,0.9438,6.593983
L109,96,39.9074,0.9412,6.413097
L109,97,38.0249,0.9185,9.546661
L109,98,37.5162,0.9040,11.089542
L109,99,37.0048,0.8956,12.501972
L109,100,39.1226,0.9283,7.731655
L109,101,38.5622,0.9213,8.748852
L109,102,38.2400,0.9252,8.952953
L109,103,36.7271,0.8827,13.280411
L109,104,36.8498,0.8830,12.992409
L109,105,37.5076,0.9032,11.205166
L109,106,38.4525,0.9291,8.872860
L109,107,39.1430,0.9283,7.711060
L109,108,37.9615,0.9112,10.105530
L109,109,39.2982,0.9409,7.233696
L109,110,38.3749,0.9196,9.194744
L109,111,38.9200,0.9257,8.072769
L109,112,37.5913,0.9058,10.959465
L109,113,37.3592,0.9036,11.494137
L109,114,39.3949,0.9298,7.325241
L109,115,37.6757,0.9087,10.697575
L109,116,36.9877,0.8912,12.606628
L109,117,38.6430,0.9197,8.717655
L109,118,37.1545,0.8971,12.067520
L109,119,37.0772,0.8877,12.309010
L109,120,39.4110,0.9431,7.093472
L109,121,37.8885,0.9109,10.259262
L109,122,38.0407,0.9083,9.960621
L109,123,37.1343,0.8923,12.206074
L109,124,37.8827,0.9095,10.259842
L109,125,36.6413,0.8852,13.461243
L109,126,36.8056,0.8819,13.035946
L109,127,39.4187,0.9411,7.089096
L109,128,37.3766,0.8992,11.528442
L109,129,38.2074,0.9142,9.590885
L109,130,37.6897,0.9072,10.734989
L109,131,37.4208,0.9030,11.335587
L109,132,39.0617,0.9379,7.634174
L109,133,36.9686,0.8915,12.706085
L109,134,37.5633,0.9068,10.920273
L109,135,37.0394,0.8911,12.407658
L109,136,36.6586,0.8796,13.515732
L109,137,39.3873,0.9420,7.137199
L109,138,37.3670,0.8987,11.603580
L109,139,37.7828,0.9077,10.501228
L109,140,37.7984,0.9104,10.432037
L109,141,36.7484,0.8857,13.207119
L109,142,38.9766,0.9269,8.017559
L109,143,37.0637,0.9003,12.246117
L109,144,38.6479,0.9212,8.612946
L109,145,39.8348,0.9446,6.476246
L109,146,38.7651,0.9231,8.401825
L109,147,38.0174,0.9117,9.860317
L109,148,37.2522,0.8963,11.912125
L109,149,37.5950,0.9050,10.970337
L109,150,37.0109,0.8894,12.545109
L109,151,37.7485,0.9076,10.520859
L109,152,38.1305,0.9134,9.724392
L109,153,39.9525,0.9451,6.349388
L109,154,36.7292,0.8907,13.188713
L109,155,37.4119,0.8987,11.497391
L109,156,37.0058,0.8884,12.601471
L109,157,38.6403,0.9222,8.679150
L109,158,38.5037,0.9201,8.923302
L109,159,38.4239,0.9169,9.117989
L109,160,39.7753,0.9432,6.592876
L109,161,37.3062,0.9011,11.724861
L109,162,37.9966,0.9094,10.068821
L109,163,36.2464,0.8760,14.623898
L109,164,36.9905,0.8846,12.570877
L109,165,38.8603,0.9259,8.202728
L109,166,37.2201,0.8995,11.864189
L109,167,37.4924,0.9008,11.309166
L109,168,36.8342,0.8835,13.003513
L109,169,38.8757,0.9260,8.165112
L109,170,39.3377,0.9319,7.374470
L109,171,38.2904,0.9234,9.077660
L109,172,38.9805,0.9255,8.010204
L109,173,37.9480,0.9099,10.104610
L109,174,37.5222,0.9036,11.091347
L109,175,36.4641,0.8787,14.033428
L109,176,36.8770,0.8840,12.850704
L109,177,38.8955,0.9246,8.199959
L109,178,37.8231,0.9120,10.286003
L109,179,38.8202,0.9262,8.243061
L109,180,37.4626,0.9050,11.169998
L109,181,36.8077,0.8852,13.075199
L109,182,39.0551,0.9276,7.821312
L109,183,37.6321,0.9063,10.831978
L109,184,38.7858,0.9249,8.328609
L109,185,39.1861,0.9397,7.465878
L109,186,37.2734,0.9012,11.732460
L109,187,38.4614,0.9181,9.047249
L109,188,38.9581,0.9271,8.075134
L109,189,38.6156,0.9270,8.483776
L109,190,38.6662,0.9214,8.552048
L109,191,39.4251,0.9340,7.194344
L109,192,39.1806,0.9293,7.646687
L109,193,36.9280,0.8869,12.781994
L109,194,38.2435,0.9141,9.536793
L109,195,36.4899,0.8777,13.946770
L109,196,36.9907,0.8877,12.592865
L109,197,38.6229,0.9224,8.657234
L109,198,39.1446,0.9391,7.460003
L109,199,39.3293,0.9412,7.262207
L109,200,36.5362,0.8812,13.759769
L109,201,38.7572,0.9271,8.283871
L109,202,39.9902,0.9423,6.308266
L109,203,39.1302,0.9382,7.550838
L109,204,38.4922,0.9206,8.913464
L109,205,37.3093,0.8995,11.661339
L109,206,38.7840,0.9228,8.362320
L109,207,38.1068,0.9122,9.808376
L109,208,38.2616,0.9255,8.865395
L109,209,39.8071,0.9424,6.572308
L109,210,39.1636,0.9288,7.665718
L109,211,36.4547,0.8774,14.076267
L109,212,37.9150,0.9106,10.200001
L109,213,36.9444,0.8945,12.556393
L109,214,39.1550,0.9287,7.706795
