Scan,Image_name, PSNR, SSIM, MSE
L096,0,36.2410,0.8823,14.337471
L096,1,36.0639,0.8798,15.024700
L096,2,35.4984,0.8791,16.314587
L096,3,36.0882,0.8795,14.996445
L096,4,35.7626,0.8884,15.545094
L096,5,35.2843,0.8626,17.822056
L096,6,36.1249,0.8837,15.025879
L096,7,35.4663,0.8838,16.406815
L096,8,37.7083,0.9133,10.362648
L096,9,37.0602,0.9013,11.968464
L096,10,35.6272,0.8834,15.902878
L096,11,33.5456,0.8332,24.084717
L096,12,34.8660,0.8519,19.422657
L096,13,37.8692,0.9099,10.149246
L096,14,35.6365,0.8832,15.960842
L096,15,35.4530,0.8615,17.323818
L096,16,37.8896,0.9187,9.848450
L096,17,34.8668,0.8628,18.719963
L096,18,32.9961,0.8134,26.770443
L096,19,37.0213,0.9109,11.671402
L096,20,35.5531,0.8756,16.404484
L096,21,33.0857,0.8231,26.139317
L096,22,36.3294,0.8928,13.540775
L096,23,35.9386,0.8792,15.547398
L096,24,32.8141,0.8120,28.357765
L096,25,37.9812,0.9193,9.678551
L096,26,36.0421,0.8809,15.213089
L096,27,36.3337,0.8948,13.628353
L096,28,34.0910,0.8457,21.662907
L096,29,35.8569,0.8812,15.393257
L096,30,34.5654,0.8628,20.020023
L096,31,32.7651,0.8062,28.492470
L096,32,38.7676,0.9224,8.284672
L096,33,36.1107,0.8898,14.199902
L096,34,36.7896,0.9039,12.254955
L096,35,37.7855,0.9174,10.090176
L096,36,36.2899,0.8834,14.432133
L096,37,36.5657,0.8891,13.419888
L096,38,34.3307,0.8574,21.021843
L096,39,37.8140,0.9116,10.174755
L096,40,36.6569,0.8914,13.219585
L096,41,36.1651,0.8861,14.500546
L096,42,37.3972,0.9217,10.897831
L096,43,36.8680,0.9090,12.143196
L096,44,34.3408,0.8526,20.908657
L096,45,35.8919,0.8739,15.566612
L096,46,37.2781,0.9132,11.136127
L096,47,37.5502,0.9104,10.828735
L096,48,33.8773,0.8472,22.896431
L096,49,37.1606,0.9101,11.444721
L096,50,40.1570,0.9357,6.141754
L096,51,35.9499,0.8776,15.227985
L096,52,36.0136,0.8841,14.703476
L096,53,38.1186,0.9123,9.600368
L096,54,36.0158,0.8838,14.930401
L096,55,34.1164,0.8469,22.271862
L096,56,35.4415,0.8780,16.480453
L096,57,35.1079,0.8775,17.587421
L096,58,37.9218,0.9098,9.976498
L096,59,38.4695,0.9362,7.449070
L096,60,36.6281,0.9049,12.718220
L096,61,36.1215,0.8823,15.028362
L096,62,34.6428,0.8537,20.101845
L096,63,36.4120,0.8963,13.446064
L096,64,34.4127,0.8513,20.548229
L096,65,35.4193,0.8605,17.476994
L096,66,35.9868,0.8835,15.106983
L096,67,34.8309,0.8599,18.912441
L096,68,34.7211,0.8596,19.331596
L096,69,35.2622,0.8641,17.702740
L096,70,35.7574,0.8903,15.448566
L096,71,36.2646,0.8889,14.080029
L096,72,34.0449,0.8450,22.311878
L096,73,35.0353,0.8630,18.341499
L096,74,34.5458,0.8516,20.137501
L096,75,35.6005,0.8662,16.818462
L096,76,36.9082,0.9097,12.023804
L096,77,37.9087,0.9177,9.906528
L096,78,39.1516,0.9386,7.151428
L096,79,35.2203,0.8593,18.120876
L096,80,38.6821,0.9201,8.479824
L096,81,37.7505,0.9228,8.664196
L096,82,35.9096,0.8780,15.513180
L096,83,35.9468,0.8800,15.273296
L096,84,34.9676,0.8704,17.794861
L096,85,37.9170,0.9127,9.957817
L096,86,35.5257,0.8637,17.047665
L096,87,33.6465,0.8379,24.325047
L096,88,35.8442,0.8720,15.912727
L096,89,35.5981,0.8826,16.134819
L096,90,37.1763,0.9110,11.444466
L096,91,35.9934,0.8873,14.588726
L096,92,35.8920,0.8888,15.009636
L096,93,36.0199,0.8783,15.041256
L096,94,36.3992,0.8963,13.530041
L096,95,35.4744,0.8646,17.115395
L096,96,39.9777,0.9323,6.396362
L096,97,35.7987,0.8822,15.295059
L096,98,35.0837,0.8625,18.562035
L096,99,36.9121,0.9154,11.738384
L096,100,36.4422,0.8887,13.955452
L096,101,36.2077,0.8756,14.841251
L096,102,35.5161,0.8677,17.087818
L096,103,35.5085,0.8643,17.034702
L096,104,34.6572,0.8616,19.537613
L096,105,36.4670,0.8882,13.766808
L096,106,36.1158,0.8797,15.016193
L096,107,33.4880,0.8282,24.854408
L096,108,35.6201,0.8748,16.388245
L096,109,36.3458,0.8888,14.234688
L096,110,38.6430,0.9340,7.110210
L096,111,35.8508,0.8759,15.956024
L096,112,35.0805,0.8753,17.877296
L096,113,38.0073,0.9195,9.609741
L096,114,40.0715,0.9342,6.242012
L096,115,35.2490,0.8708,17.201275
L096,116,36.3020,0.8830,14.406109
L096,117,36.2191,0.8889,14.177551
L096,118,38.6898,0.9212,8.434921
L096,119,36.6011,0.8896,13.264244
L096,120,34.4934,0.8464,20.735825
L096,121,35.5966,0.8791,15.983967
L096,122,36.1630,0.8819,14.842388
L096,123,36.8888,0.9066,12.063675
L096,124,36.6489,0.8874,13.457150
L096,125,35.4705,0.8629,17.286415
L096,126,38.2826,0.9262,8.843945
L096,127,34.8921,0.8578,19.163025
L096,128,37.4343,0.9113,10.959354
L096,129,35.2720,0.8588,17.952194
L096,130,37.8104,0.9092,10.250988
L096,131,36.9195,0.8995,12.289165
L096,132,35.3869,0.8669,17.244625
L096,133,33.3035,0.8302,25.122326
L096,134,38.8584,0.9209,8.162624
L096,135,34.7548,0.8523,19.546974
L096,136,36.4196,0.8854,13.834324
L096,137,36.6645,0.9046,12.715427
L096,138,35.9485,0.8834,15.017628
L096,139,35.4877,0.8829,16.416767
L096,140,34.6738,0.8496,19.972393
L096,141,36.8905,0.8986,12.619972
L096,142,36.7498,0.8992,12.723915
L096,143,39.8821,0.9318,6.518295
L096,144,35.7569,0.8786,15.559166
L096,145,37.2491,0.9092,11.351677
L096,146,37.5737,0.9148,10.523941
L096,147,38.0626,0.9252,8.319347
L096,148,35.6563,0.8684,16.543976
L096,149,39.4817,0.9278,7.133327
L096,150,36.0485,0.8801,15.000942
L096,151,37.9417,0.9235,8.537937
L096,152,38.4872,0.9347,7.610641
L096,153,37.5956,0.9204,9.074078
L096,154,35.7970,0.8748,15.812290
L096,155,34.0442,0.8452,22.313961
L096,156,36.4722,0.8956,13.131325
L096,157,34.6928,0.8670,19.380680
L096,158,36.2567,0.8879,14.267303
L096,159,39.2938,0.9268,7.410480
L096,160,34.8272,0.8600,19.044979
L096,161,35.2562,0.8583,18.063545
L096,162,38.9136,0.9233,8.042149
L096,163,34.5944,0.8519,20.088451
L096,164,34.7594,0.8546,19.506607
L096,165,33.5072,0.8325,24.327595
L096,166,36.2073,0.8944,14.103573
L096,167,37.8341,0.9174,10.010761
L096,168,37.2013,0.9096,11.393375
L096,169,35.8151,0.8890,15.352734
L096,170,35.8725,0.8896,14.993885
L096,171,36.0729,0.8808,14.789371
L096,172,36.0810,0.8743,15.210503
L096,173,36.1164,0.8870,14.362701
L096,174,35.7619,0.8864,15.540062
L096,175,40.3511,0.9385,5.867680
L096,176,39.8770,0.9313,6.529163
L096,177,34.2901,0.8475,21.145622
L096,178,32.9126,0.8117,27.556622
L096,179,35.5762,0.8809,15.899227
L096,180,36.6672,0.8911,13.321095
L096,181,37.1010,0.9033,11.978813
L096,182,36.8057,0.8947,12.806133
L096,183,37.5315,0.9112,10.792088
L096,184,35.2393,0.8607,18.006397
L096,185,35.6618,0.8673,16.525326
L096,186,36.8106,0.8948,12.804619
L096,187,33.1068,0.8225,25.937611
L096,188,33.2827,0.8221,25.399258
L096,189,33.5160,0.8339,24.335041
L096,190,36.3390,0.8898,13.699722
L096,191,36.6434,0.8925,13.242725
L096,192,35.7249,0.8689,16.328583
L096,193,36.2639,0.8833,14.268944
L096,194,36.5726,0.8902,13.401943
L096,195,37.6646,0.9108,10.642025
L096,196,35.3121,0.8645,17.536179
L096,197,34.3081,0.8408,21.521317
L096,198,38.4406,0.9306,7.601543
L096,199,32.6093,0.8050,29.389664
L096,200,33.8916,0.8398,22.854778
L096,201,33.9517,0.8461,22.659954
L096,202,33.2006,0.8242,25.559074
L096,203,36.2441,0.8823,14.443790
L096,204,38.7533,0.9214,8.323837
L096,205,36.4405,0.8920,13.668217
L096,206,35.3568,0.8732,16.948624
L096,207,33.8830,0.8430,23.052971
L096,208,34.2356,0.8422,21.540379
L096,209,36.7558,0.9124,12.255035
L096,210,35.9871,0.8927,14.710197
L096,211,35.7843,0.8743,16.067680
L096,212,35.8974,0.8822,15.309052
L096,213,35.9428,0.8821,14.949417
L096,214,40.2180,0.9472,5.586449
L096,215,35.3669,0.8662,17.596138
L096,216,36.4369,0.8861,13.764324
L096,217,37.0326,0.9096,11.776688
L096,218,37.6205,0.9163,10.435272
L096,219,38.0590,0.9253,8.122833
L096,220,35.8002,0.8709,15.977337
L096,221,36.1697,0.8860,14.503399
L096,222,34.9937,0.8750,18.109234
L096,223,36.8668,0.9055,12.056156
L096,224,34.4614,0.8565,20.349201
L096,225,37.1331,0.9188,11.472164
L096,226,35.1728,0.8616,18.101357
L096,227,34.6198,0.8548,19.705708
L096,228,33.0694,0.8222,26.414639
L096,229,34.3110,0.8532,21.041142
L096,230,33.8841,0.8467,22.921925
L096,231,37.7620,0.9203,9.658642
L096,232,34.9297,0.8604,18.551682
L096,233,34.0270,0.8425,22.161758
L096,234,38.5021,0.9172,8.797848
L096,235,37.5132,0.9111,10.824085
