Scan,Image_name, PSNR, SSIM, MSE
L143,0,35.0027,0.8610,17.682674
L143,1,33.6563,0.8152,24.680794
L143,2,35.7491,0.8738,15.747375
L143,3,35.2672,0.8742,17.730099
L143,4,32.4721,0.8100,27.400650
L143,5,34.1284,0.8105,22.702221
L143,6,36.1797,0.8768,14.474373
L143,7,32.2560,0.8147,27.660938
L143,8,32.5751,0.7791,29.987896
L143,9,31.9755,0.8062,29.350212
L143,10,32.8249,0.7763,29.258789
L143,11,32.6402,0.7769,30.043133
L143,12,33.1776,0.7921,27.192268
L143,13,33.3321,0.7949,26.487049
L143,14,33.1526,0.7914,27.568779
L143,15,35.7272,0.8831,16.219555
L143,16,34.3165,0.8504,21.261806
L143,17,32.9176,0.7741,28.734562
L143,18,37.0691,0.9073,12.181602
L143,19,35.5917,0.8697,16.305035
L143,20,35.8647,0.8809,15.782200
L143,21,34.3141,0.8339,21.768082
L143,22,33.0061,0.7816,28.222961
L143,23,34.0595,0.8156,23.021976
L143,24,33.0992,0.7889,27.512035
L143,25,32.3282,0.7700,31.049828
L143,26,33.1833,0.7850,27.326466
L143,27,32.8610,0.7805,28.553196
L143,28,32.1518,0.8114,28.985077
L143,29,37.2551,0.9147,11.503609
L143,30,36.6795,0.8988,13.305660
L143,31,33.1323,0.7848,27.616898
L143,32,34.4981,0.8435,20.609200
L143,33,35.6162,0.8844,16.128620
L143,34,32.3502,0.8139,27.654137
L143,35,36.1433,0.8918,14.800545
L143,36,33.2055,0.8263,25.191639
L143,37,33.1175,0.7838,27.515507
L143,38,31.7582,0.7494,34.278652
L143,39,32.3166,0.7682,31.264015
L143,40,31.8697,0.7964,30.856365
L143,41,35.8382,0.8683,15.373611
L143,42,31.7969,0.7564,34.251541
L143,43,35.9404,0.8859,15.532906
L143,44,34.1595,0.8472,22.026695
L143,45,35.0816,0.8710,18.365582
L143,46,35.3631,0.8675,17.146664
L143,47,32.2396,0.7680,31.402012
L143,48,35.3263,0.8657,17.091194
L143,49,32.8470,0.7706,29.054111
L143,50,37.3943,0.9175,11.194820
L143,51,31.7010,0.7535,33.876148
L143,52,36.1499,0.8945,14.409264
L143,53,33.1071,0.7897,27.277203
L143,54,32.1612,0.7666,31.600739
L143,55,32.5995,0.8034,27.863628
L143,56,34.9284,0.8644,19.267803
L143,57,34.0683,0.8092,22.921303
L143,58,32.7954,0.7709,29.249866
L143,59,37.6462,0.9205,10.708736
L143,60,32.4356,0.8006,28.574345
L143,61,32.4731,0.7989,28.453213
L143,62,31.8105,0.7558,33.396534
L143,63,32.5413,0.8051,28.010872
L143,64,32.0885,0.8097,29.083321
L143,65,33.0842,0.8208,25.480732
L143,66,37.8706,0.9339,9.882114
L143,67,35.1270,0.8616,17.449554
L143,68,35.1778,0.8641,17.830788
L143,69,31.7654,0.7915,31.137764
L143,70,37.4726,0.9181,11.028923
L143,71,38.3240,0.9349,8.995659
L143,72,35.1202,0.8623,18.103741
L143,73,38.1689,0.9276,9.454651
L143,74,32.1784,0.7643,31.854446
L143,75,33.8902,0.8112,24.104717
L143,76,32.9991,0.7747,28.425255
L143,77,33.3703,0.8290,24.471123
L143,78,32.0755,0.7594,32.893871
L143,79,33.1975,0.7926,27.022999
L143,80,32.0857,0.8057,29.463383
L143,81,32.3689,0.7736,30.907211
L143,82,32.9500,0.7895,27.773762
L143,83,32.3901,0.7773,30.275623
L143,84,37.9511,0.9248,9.860073
L143,85,32.9560,0.7864,28.085728
L143,86,32.8700,0.7848,28.296806
L143,87,33.2941,0.7882,26.820141
L143,88,32.9580,0.7814,28.057533
L143,89,31.7482,0.7554,33.887531
L143,90,31.6388,0.7905,31.466412
L143,91,31.7769,0.7922,30.928200
L143,92,36.2056,0.8975,14.448437
L143,93,32.3616,0.8145,27.922131
L143,94,34.9099,0.8535,18.790627
L143,95,35.9084,0.8838,15.571381
L143,96,36.9330,0.9069,12.445305
L143,97,33.7089,0.8071,24.737892
L143,98,33.0318,0.7797,28.086617
L143,99,32.7976,0.7802,28.909901
L143,100,38.3885,0.9328,8.900551
L143,101,34.9591,0.8526,19.274719
L143,102,32.4198,0.7768,31.011444
L143,103,32.4824,0.7760,30.361027
L143,104,34.4681,0.8397,21.072701
L143,105,34.9303,0.8533,17.866325
L143,106,37.6333,0.9183,10.654118
L143,107,35.4869,0.8644,16.147350
L143,108,34.8588,0.8585,18.993240
L143,109,38.3133,0.9346,9.042648
L143,110,33.1942,0.7929,27.415218
L143,111,31.5929,0.7495,34.544300
L143,112,35.2419,0.8639,17.260254
L143,113,35.9585,0.8915,15.092899
L143,114,32.3079,0.8145,27.793301
L143,115,31.6346,0.7496,34.499752
L143,116,32.5505,0.7740,30.080696
L143,117,33.0690,0.7835,28.022663
L143,118,37.1476,0.9094,11.971207
L143,119,32.9011,0.7763,28.648212
L143,120,32.5615,0.8019,28.195911
L143,121,32.9506,0.7794,28.383282
L143,122,34.6811,0.8466,19.947937
L143,123,32.1432,0.8073,29.248253
L143,124,32.9154,0.8200,27.049252
L143,125,32.7868,0.7746,29.379177
L143,126,32.3464,0.7760,30.517361
L143,127,34.7557,0.8543,19.301464
L143,128,35.1343,0.8634,17.361454
L143,129,32.6038,0.7790,30.060802
L143,130,31.4708,0.7469,35.171455
L143,131,35.9979,0.8727,14.912743
L143,132,34.4753,0.8419,20.756222
L143,133,32.7967,0.7814,29.373363
L143,134,35.0683,0.8598,17.572937
L143,135,33.5202,0.8029,25.697906
L143,136,37.5536,0.9160,10.870762
L143,137,35.4370,0.8767,17.331551
L143,138,32.6326,0.8081,27.543163
L143,139,33.3404,0.8288,24.707043
L143,140,33.5502,0.7999,25.188236
L143,141,35.4261,0.8688,16.773918
L143,142,33.0912,0.7896,27.907791
