Scan,Image_name, PSNR, SSIM, MSE
L506,0,40.7347,0.9455,5.421188
L506,1,40.3802,0.9417,5.882278
L506,2,38.1931,0.9109,9.699463
L506,3,37.5805,0.9059,11.074581
L506,4,39.6274,0.9299,6.983490
L506,5,39.5118,0.9378,6.969425
L506,6,39.8399,0.9391,6.627495
L506,7,39.7111,0.9392,6.727104
L506,8,40.5716,0.9442,5.640968
L506,9,35.5817,0.8642,16.878502
L506,10,39.8590,0.9435,6.572609
L506,11,42.6982,0.9594,3.478867
L506,12,39.6730,0.9383,6.860542
L506,13,39.4220,0.9263,7.301216
L506,14,38.6063,0.9184,8.794083
L506,15,40.3442,0.9450,5.928940
L506,16,39.2147,0.9263,7.624252
L506,17,40.3425,0.9449,5.945877
L506,18,39.8299,0.9398,6.646015
L506,19,37.7198,0.9073,10.755234
L506,20,42.8305,0.9607,3.369125
L506,21,37.6472,0.9055,10.952194
L506,22,39.6918,0.9388,6.809902
L506,23,42.9017,0.9615,3.313057
L506,24,39.9097,0.9414,6.543419
L506,25,40.7444,0.9452,5.403072
L506,26,38.0423,0.9117,9.989182
L506,27,40.2206,0.9401,6.108147
L506,28,39.4897,0.9281,7.235172
L506,29,35.7111,0.8683,16.361282
L506,30,41.4801,0.9527,4.605007
L506,31,40.5029,0.9432,5.706573
L506,32,40.2943,0.9436,6.008045
L506,33,35.7055,0.8702,16.329090
L506,34,42.6462,0.9588,3.523846
L506,35,38.8373,0.9267,8.309143
L506,36,39.2462,0.9254,7.620720
L506,37,40.7203,0.9437,5.434444
L506,38,35.4511,0.8635,17.164799
L506,39,38.9400,0.9311,7.986557
L506,40,40.1123,0.9425,6.265236
L506,41,39.0850,0.9238,7.870308
L506,42,39.8902,0.9402,6.571392
L506,43,39.6252,0.9382,6.941116
L506,44,36.4509,0.8809,14.211121
L506,45,35.6115,0.8658,16.735012
L506,46,41.3234,0.9508,4.758289
L506,47,39.6175,0.9383,6.856991
L506,48,42.6771,0.9591,3.487053
L506,49,39.9511,0.9402,6.477448
L506,50,39.8897,0.9394,6.567173
L506,51,38.0310,0.9060,10.064495
L506,52,38.2001,0.9136,9.690445
L506,53,41.7487,0.9546,4.309135
L506,54,42.3767,0.9588,3.737553
L506,55,40.2933,0.9439,5.994884
L506,56,41.1309,0.9485,4.975685
L506,57,42.9388,0.9627,3.278831
L506,58,38.9683,0.9226,8.097637
L506,59,40.3118,0.9449,5.994427
L506,60,35.4006,0.8639,17.345612
L506,61,39.1662,0.9239,7.746044
L506,62,42.4731,0.9586,3.658806
L506,63,42.2642,0.9579,3.840111
L506,64,39.5851,0.9360,7.052845
L506,65,39.8424,0.9415,6.612930
L506,66,39.9865,0.9405,6.405613
L506,67,41.0322,0.9473,5.083958
L506,68,39.6315,0.9392,6.787323
L506,69,40.5267,0.9441,5.677845
L506,70,35.8606,0.8708,15.975670
L506,71,41.6712,0.9537,4.391273
L506,72,38.3234,0.9130,9.395329
L506,73,39.7447,0.9417,6.722431
L506,74,39.6575,0.9386,6.863194
L506,75,40.5193,0.9449,5.688560
L506,76,40.1026,0.9414,6.241344
L506,77,42.9272,0.9599,3.291607
L506,78,40.7055,0.9437,5.452297
L506,79,39.8277,0.9419,6.478622
L506,80,40.6001,0.9422,5.618412
L506,81,40.2495,0.9421,6.044781
L506,82,35.4053,0.8636,17.208916
L506,83,36.6542,0.8848,13.555344
L506,84,39.2579,0.9355,7.404549
L506,85,41.5620,0.9537,4.500111
L506,86,40.2264,0.9425,6.079365
L506,87,39.8186,0.9408,6.556232
L506,88,39.7425,0.9375,6.806919
L506,89,39.3753,0.9250,7.416603
L506,90,40.2540,0.9380,6.056992
L506,91,40.0099,0.9440,6.397896
L506,92,40.0843,0.9411,6.268105
L506,93,41.1351,0.9483,4.966869
L506,94,41.6205,0.9538,4.428604
L506,95,35.8964,0.8699,15.807865
L506,96,40.2964,0.9437,5.988544
L506,97,42.9706,0.9596,3.270344
L506,98,40.1161,0.9414,6.242126
L506,99,40.6302,0.9442,5.533405
L506,100,40.5583,0.9440,5.630135
L506,101,40.1309,0.9372,6.202980
L506,102,40.3624,0.9445,5.912605
L506,103,37.9810,0.9104,10.154739
L506,104,36.4003,0.8777,14.325195
L506,105,41.6196,0.9529,4.449097
L506,106,39.7614,0.9400,6.742714
L506,107,40.3163,0.9418,5.976421
L506,108,40.2706,0.9431,6.024788
L506,109,39.8631,0.9413,6.609200
L506,110,39.5253,0.9385,6.962559
L506,111,37.4355,0.8999,11.473503
L506,112,39.9136,0.9405,6.530621
L506,113,40.5154,0.9439,5.717285
L506,114,39.5425,0.9376,6.952461
L506,115,37.3634,0.8967,11.714867
L506,116,40.1169,0.9405,6.246796
L506,117,39.8652,0.9410,6.518990
L506,118,42.7531,0.9615,3.431068
L506,119,42.9597,0.9621,3.278576
L506,120,40.5576,0.9452,5.639931
L506,121,41.1141,0.9483,4.989162
L506,122,41.4822,0.9520,4.571571
L506,123,38.0885,0.9145,9.875153
L506,124,36.9920,0.8898,12.654434
L506,125,39.4863,0.9364,7.027905
L506,126,40.5852,0.9425,5.605568
L506,127,42.9416,0.9625,3.292381
L506,128,40.0134,0.9405,6.388783
L506,129,40.5617,0.9415,5.636509
L506,130,40.5179,0.9437,5.675884
L506,131,39.8421,0.9413,6.613430
L506,132,42.8995,0.9608,3.313808
L506,133,41.5691,0.9536,4.491699
