Scan,Image_name, PSNR, SSIM, MSE
L291,0,35.2336,0.8390,18.647175
L291,1,41.0895,0.9455,5.031441
L291,2,39.3786,0.9415,7.265514
L291,3,40.9919,0.9449,5.149406
L291,4,36.8310,0.8864,13.169552
L291,5,35.0527,0.8360,19.187820
L291,6,41.5528,0.9428,4.545872
L291,7,37.9944,0.9077,10.162865
L291,8,41.3654,0.9486,4.725861
L291,9,36.2302,0.8726,15.019791
L291,10,35.8251,0.8632,16.324043
L291,11,38.5599,0.9236,8.701805
L291,12,40.8388,0.9398,5.352627
L291,13,38.8042,0.9274,8.344032
L291,14,39.6337,0.9404,6.878510
L291,15,40.8742,0.9408,5.304245
L291,16,38.0013,0.9038,10.177658
L291,17,39.3153,0.9350,7.403027
L291,18,40.4233,0.9383,5.876198
L291,19,41.5146,0.9432,4.587940
L291,20,38.5980,0.9207,8.813023
L291,21,35.5428,0.8496,17.322697
L291,22,38.2235,0.9222,9.436325
L291,23,38.6511,0.9251,8.593555
L291,24,39.6069,0.9435,6.864567
L291,25,39.4758,0.9292,7.272285
L291,26,32.6114,0.8781,17.049290
L291,27,40.0732,0.9376,6.357750
L291,28,35.5504,0.8650,17.287148
L291,29,34.7998,0.8342,19.836700
L291,30,37.8213,0.9055,10.559071
L291,31,41.0048,0.9412,5.148682
L291,32,37.0218,0.8900,12.580994
L291,33,41.1715,0.9461,4.937763
L291,34,40.5614,0.9418,5.692581
L291,35,39.5859,0.9311,7.105190
L291,36,40.5440,0.9366,5.726177
L291,37,36.9929,0.9077,12.460228
L291,38,38.0865,0.9288,9.125042
L291,39,38.2413,0.9116,9.593498
L291,40,35.2915,0.8424,18.336121
L291,41,38.2626,0.9118,9.592606
L291,42,38.3282,0.9234,9.255936
L291,43,35.6702,0.8583,16.988575
L291,44,35.7855,0.8552,16.526772
L291,45,36.4652,0.8763,14.317844
L291,46,36.1634,0.8882,14.670803
L291,47,38.1837,0.9211,9.506950
L291,48,40.9067,0.9398,5.269421
L291,49,41.1135,0.9421,5.025028
L291,50,36.0987,0.8710,15.443226
L291,51,36.5824,0.8732,14.025772
L291,52,35.4802,0.8440,17.723785
L291,53,36.6346,0.8810,13.721569
L291,54,37.4425,0.8939,11.461594
L291,55,36.9871,0.9045,12.346901
L291,56,35.0641,0.8417,19.160984
L291,57,40.5493,0.9386,5.695801
L291,58,35.7954,0.9151,12.262089
L291,59,39.2127,0.9386,7.508728
L291,60,40.9965,0.9420,5.157600
L291,61,31.6886,0.8694,17.644379
L291,62,41.3014,0.9482,4.788548
L291,63,39.0223,0.9237,8.071083
