Scan,Image_name, PSNR, SSIM, MSE
L143,0,31.5456,0.7523,34.439590
L143,1,30.5726,0.7402,37.164318
L143,2,32.5088,0.7758,30.035351
L143,3,30.5012,0.7498,36.320789
L143,4,30.1590,0.6975,42.266449
L143,5,34.0374,0.8268,21.869961
L143,6,30.5761,0.6984,40.680244
L143,7,30.3837,0.7043,41.246742
L143,8,31.8142,0.7737,31.605919
L143,9,31.8009,0.7751,31.811554
L143,10,32.9411,0.7852,28.095894
L143,11,35.2089,0.8565,18.718113
L143,12,33.2319,0.8039,26.213715
L143,13,29.5775,0.7240,41.483429
L143,14,30.4960,0.7567,35.932327
L143,15,30.4388,0.7080,40.820965
L143,16,33.8539,0.8176,23.504917
L143,17,30.0112,0.6976,42.772572
L143,18,30.5049,0.7122,39.910805
L143,19,30.3577,0.7001,41.078415
L143,20,30.4273,0.7048,40.716026
L143,21,29.6857,0.7231,41.248409
L143,22,35.7137,0.8715,16.757320
L143,23,34.0196,0.8230,22.185291
L143,24,33.2645,0.7951,26.310501
L143,25,29.3714,0.6732,46.265400
L143,26,31.1709,0.7242,36.650070
L143,27,34.5930,0.8432,20.793056
L143,28,34.0893,0.8301,23.060150
L143,29,30.6093,0.7158,39.873394
L143,30,33.6450,0.8170,24.956154
L143,31,33.1907,0.8027,26.504333
L143,32,30.1296,0.7462,39.379204
L143,33,33.7733,0.8208,22.777889
L143,34,30.4652,0.7084,41.383400
L143,35,30.3926,0.6964,41.067131
L143,36,33.1155,0.8007,26.835011
L143,37,29.6625,0.7219,41.418911
L143,38,29.8874,0.7270,40.672703
L143,39,30.5252,0.7056,40.144253
L143,40,29.5078,0.6761,45.896137
L143,41,31.8802,0.7730,31.600819
L143,42,30.6436,0.7063,39.949886
L143,43,31.5272,0.7705,32.987022
L143,44,33.7708,0.8227,22.144474
L143,45,29.6414,0.6832,44.225380
L143,46,29.5715,0.6847,44.956707
L143,47,36.6140,0.8914,13.954544
L143,48,30.2923,0.6916,41.669445
L143,49,29.9347,0.6942,43.225246
L143,50,32.4714,0.7930,29.971127
L143,51,30.1044,0.7354,39.583225
L143,52,33.3924,0.8046,24.745689
L143,53,34.8319,0.8505,20.255840
L143,54,30.7606,0.7468,36.020592
L143,55,33.8916,0.8110,22.805073
L143,56,31.1976,0.7307,37.193657
L143,57,33.4389,0.8032,25.589989
L143,58,30.8293,0.7086,39.207798
L143,59,35.8069,0.8734,16.628712
L143,60,34.9437,0.8511,19.760506
L143,61,33.8946,0.8169,23.351234
L143,62,33.6028,0.8136,24.589844
L143,63,31.4500,0.7675,33.271980
L143,64,30.8456,0.7567,37.551178
L143,65,33.8646,0.8254,22.307373
L143,66,29.9276,0.7387,39.253391
L143,67,37.5540,0.9075,11.334518
L143,68,30.6025,0.7080,39.560234
L143,69,30.7142,0.7100,39.892490
L143,70,33.4966,0.8095,24.441128
L143,71,33.1972,0.8040,26.219894
L143,72,29.6252,0.6842,45.176235
L143,73,32.7760,0.7902,28.322521
L143,74,29.5202,0.7154,42.004047
L143,75,30.6995,0.7053,39.756615
L143,76,30.5122,0.6996,40.410843
L143,77,30.9624,0.7237,37.704212
L143,78,31.5649,0.7518,34.630207
L143,79,33.5966,0.8064,23.870754
L143,80,31.0221,0.7208,38.255478
L143,81,33.8144,0.8255,21.781136
L143,82,31.4924,0.7431,35.178425
L143,83,31.0911,0.7232,37.757011
L143,84,33.2391,0.8060,26.428844
L143,85,29.5275,0.6811,45.119362
L143,86,33.3392,0.8042,24.817253
L143,87,31.0551,0.7599,36.546413
L143,88,30.3908,0.6945,41.219566
L143,89,30.3957,0.7037,41.218506
L143,90,29.5441,0.6831,45.367912
L143,91,29.9484,0.6944,42.451118
L143,92,31.3255,0.7334,35.894600
L143,93,30.9406,0.7187,38.391502
L143,94,33.9322,0.8223,22.303967
L143,95,33.1792,0.8007,25.539059
L143,96,31.5371,0.7701,33.012794
L143,97,31.6218,0.7720,33.840343
L143,98,30.8331,0.7181,38.835518
L143,99,31.5584,0.7410,35.276463
L143,100,33.7979,0.8142,22.758419
L143,101,33.8452,0.8163,23.396397
L143,102,36.2464,0.8839,15.127079
L143,103,36.9379,0.8944,12.893368
L143,104,29.9374,0.7298,39.927734
L143,105,31.0074,0.7594,36.571777
L143,106,30.0228,0.7386,39.532898
L143,107,36.7427,0.8915,13.501282
L143,108,31.7579,0.7453,34.194988
L143,109,30.1197,0.6969,42.291931
L143,110,33.3120,0.8178,26.196484
L143,111,30.8711,0.7136,38.276798
L143,112,29.6519,0.6800,44.648582
L143,113,30.3415,0.6988,41.467129
L143,114,30.0202,0.7033,42.872749
L143,115,33.9934,0.8201,21.993385
L143,116,34.0469,0.8254,21.926971
L143,117,33.4499,0.8098,25.269379
L143,118,37.2066,0.9016,12.253414
L143,119,31.4343,0.7396,36.052780
L143,120,30.5688,0.7002,40.392937
L143,121,34.4567,0.8386,21.284367
L143,122,33.7463,0.8195,24.547569
L143,123,31.2006,0.7410,36.362144
L143,124,30.4415,0.7052,41.455856
L143,125,33.0937,0.7883,27.496807
L143,126,30.1083,0.7041,42.525288
L143,127,35.3020,0.8597,18.116825
L143,128,33.4422,0.8193,26.083271
L143,129,30.5709,0.7009,40.249119
L143,130,30.9217,0.7159,38.381516
L143,131,30.9157,0.7142,37.925999
L143,132,37.8072,0.9103,10.683643
L143,133,29.8775,0.6855,43.609051
L143,134,29.9430,0.6924,42.822685
