Scan,Image_name, PSNR, SSIM, MSE
L067,0,38.0691,0.9116,9.937099
L067,1,37.0671,0.8991,12.417740
L067,2,38.3607,0.9128,9.359459
L067,3,37.5405,0.9172,11.010529
L067,4,38.1856,0.9142,9.736923
L067,5,39.6188,0.9398,7.040501
L067,6,36.6694,0.8910,13.530510
L067,7,39.8166,0.9415,6.729290
L067,8,37.9418,0.9101,10.208408
L067,9,39.8664,0.9382,6.665676
L067,10,39.1173,0.9194,7.920139
L067,11,38.0223,0.9148,10.072216
L067,12,37.8562,0.9083,10.489510
L067,13,39.0025,0.9293,8.103268
L067,14,37.9579,0.9135,10.242085
L067,15,36.9717,0.8945,12.707497
L067,16,38.1511,0.9204,9.724892
L067,17,38.9535,0.9329,8.130779
L067,18,40.4592,0.9311,5.823666
L067,19,36.5670,0.8908,13.778835
L067,20,39.8425,0.9408,6.693802
L067,21,40.4662,0.9317,5.827034
L067,22,39.4949,0.9386,7.213688
L067,23,39.2378,0.9288,7.678604
L067,24,36.4080,0.8863,14.230347
L067,25,39.5338,0.9241,7.218800
L067,26,40.5510,0.9342,5.693539
L067,27,38.3894,0.9146,9.297966
L067,28,36.0536,0.8764,15.442749
L067,29,40.2625,0.9296,6.089912
L067,30,40.0256,0.9289,6.432983
L067,31,38.8209,0.9221,8.446758
L067,32,38.4399,0.9149,9.188961
L067,33,38.0097,0.9118,10.119686
L067,34,35.9462,0.8793,15.668816
L067,35,38.3209,0.9143,9.498512
L067,36,39.1619,0.9209,7.830017
L067,37,39.6716,0.9260,6.983978
L067,38,39.9046,0.9393,6.619579
L067,39,39.5295,0.9378,7.168415
L067,40,36.0310,0.8778,15.535778
L067,41,38.8730,0.9281,8.329456
L067,42,39.5178,0.9384,7.181053
L067,43,39.0017,0.9258,8.108738
L067,44,38.9092,0.9244,8.269344
L067,45,39.2622,0.9323,7.645016
L067,46,36.3013,0.8851,14.619740
L067,47,38.9944,0.9302,8.103973
L067,48,39.0160,0.9220,8.071987
L067,49,39.9733,0.9404,6.501549
L067,50,38.8092,0.9182,8.475616
L067,51,36.6594,0.8919,13.590294
L067,52,35.8970,0.8766,15.950169
L067,53,40.3959,0.9309,5.906712
L067,54,39.8059,0.9268,6.763542
L067,55,35.7925,0.8766,16.311607
L067,56,40.5100,0.9321,5.771351
L067,57,37.4903,0.9066,11.335228
L067,58,37.2099,0.9021,12.012474
L067,59,38.9649,0.9204,8.201855
L067,60,35.2673,0.8613,18.076363
L067,61,39.1446,0.9340,7.802864
L067,62,39.2279,0.9217,7.729561
L067,63,39.0751,0.9196,7.977398
