Scan,Image_name, PSNR, SSIM, MSE
L143,0,33.6070,0.8136,24.653366
L143,1,33.6448,0.8048,24.877632
L143,2,32.7369,0.8321,25.732437
L143,3,35.7529,0.8815,15.198971
L143,4,32.5245,0.7835,29.914494
L143,5,35.6013,0.8930,15.207527
L143,6,37.7379,0.9322,9.033875
L143,7,35.5776,0.8786,15.357418
L143,8,34.9940,0.8414,18.890720
L143,9,32.9415,0.7948,27.934734
L143,10,33.9883,0.8275,22.977257
L143,11,37.1058,0.9277,10.296703
L143,12,33.8298,0.8100,23.956902
L143,13,32.3621,0.8216,26.797554
L143,14,32.5628,0.7803,30.070454
L143,15,36.3538,0.8949,13.469807
L143,16,33.5365,0.8106,25.234848
L143,17,33.0348,0.8355,25.114456
L143,18,36.5534,0.8996,12.941780
L143,19,35.2039,0.8659,17.527775
L143,20,35.4951,0.8756,15.698803
L143,21,32.1584,0.8175,28.293236
L143,22,34.9863,0.8773,17.585869
L143,23,35.2086,0.8828,16.700798
L143,24,34.4533,0.8663,19.562244
L143,25,37.8945,0.9348,8.742676
L143,26,32.4480,0.8264,27.062992
L143,27,38.0784,0.9391,8.155525
L143,28,36.5763,0.9120,12.062485
L143,29,37.5456,0.9403,8.728748
L143,30,33.4644,0.8088,25.486034
L143,31,33.9564,0.8176,23.188839
L143,32,32.5805,0.7872,29.687698
L143,33,32.9610,0.7928,27.935684
L143,34,37.2492,0.9310,9.797516
L143,35,35.1343,0.8806,17.037060
L143,36,35.3972,0.8777,16.297802
L143,37,35.2798,0.8852,16.416485
L143,38,37.5979,0.9301,9.269344
L143,39,33.5287,0.8460,22.623631
L143,40,32.9948,0.8256,25.005932
L143,41,32.9407,0.8363,25.159012
L143,42,35.5471,0.8776,16.126862
L143,43,33.9263,0.8231,23.221764
L143,44,35.5041,0.8746,16.362915
L143,45,34.3636,0.8426,20.974625
L143,46,36.5399,0.8939,13.025776
L143,47,35.8544,0.8846,14.439320
L143,48,33.0540,0.8276,24.666145
L143,49,32.7836,0.8357,24.886848
L143,50,36.1207,0.8952,13.838028
L143,51,36.5262,0.9109,12.211788
L143,52,33.1341,0.7972,27.062649
