Scan,Image_name, PSNR, SSIM, MSE
L291,0,33.4106,0.8500,23.484962
L291,1,35.8214,0.9235,12.871620
L291,2,35.1594,0.9161,15.362530
L291,3,33.6414,0.8634,21.744919
L291,4,32.9819,0.8341,25.382175
L291,5,32.6128,0.8027,28.284100
L291,6,34.0747,0.9226,17.998489
L291,7,32.2938,0.8036,28.974770
L291,8,34.3215,0.8627,20.340321
L291,9,36.4722,0.9272,11.660397
L291,10,37.7690,0.9352,9.355217
L291,11,35.8822,0.9207,13.234886
L291,12,35.5583,0.9185,14.519730
L291,13,36.4633,0.9318,11.548023
L291,14,33.2110,0.8794,22.529224
L291,15,33.5762,0.8976,20.699734
L291,16,33.4165,0.8450,23.496243
L291,17,33.2679,0.8360,24.424511
L291,18,34.2103,0.9109,17.829159
L291,19,35.4179,0.9206,14.640282
L291,20,36.0509,0.9284,13.185127
L291,21,37.1540,0.9390,10.134544
L291,22,35.8739,0.9244,13.616623
L291,23,37.1813,0.9390,9.957516
L291,24,33.5905,0.8479,22.966908
L291,25,34.3665,0.8797,19.047619
L291,26,35.4198,0.9102,14.560505
L291,27,33.4801,0.8534,22.471104
L291,28,33.4858,0.8521,22.954441
L291,29,34.2239,0.9051,17.889008
L291,30,36.2265,0.9285,12.051327
L291,31,37.8357,0.9359,9.241207
L291,32,33.9262,0.8796,20.075779
L291,33,33.4542,0.8482,23.284874
L291,34,32.7511,0.8130,27.428818
L291,35,33.2454,0.8811,22.476753
L291,36,32.7825,0.8240,26.768269
L291,37,36.6393,0.9262,11.579224
L291,38,32.9689,0.8305,25.427242
L291,39,33.9056,0.9118,17.820213
L291,40,34.1037,0.8565,20.985886
L291,41,35.1446,0.9190,15.432190
L291,42,33.3390,0.8451,24.036095
L291,43,33.5578,0.8479,23.270287
L291,44,34.6126,0.9328,15.892151
L291,45,33.7546,0.8513,22.065502
L291,46,34.2542,0.9075,17.790966
L291,47,33.6448,0.8990,19.140167
L291,48,33.3646,0.8852,21.737202
L291,49,35.7382,0.9225,14.014626
L291,50,33.0927,0.8779,23.302547
L291,51,32.9424,0.8143,26.607635
L291,52,32.4055,0.8058,28.386841
L291,53,36.7433,0.9278,11.289589
L291,54,34.3801,0.8830,18.769325
L291,55,35.7631,0.9213,14.091888
L291,56,33.9921,0.8593,21.242794
L291,57,37.3982,0.9326,9.959663
L291,58,33.7929,0.8629,21.099590
L291,59,34.1316,0.9238,17.721478
L291,60,34.2944,0.8809,18.904346
L291,61,34.4803,0.8866,18.143425
L291,62,34.3542,0.8821,18.761833
L291,63,37.0402,0.9338,10.385975
L291,64,35.4610,0.9167,15.003529
L291,65,32.3697,0.8014,29.313869
L291,66,36.9274,0.9337,10.815899
L291,67,33.5579,0.8495,22.721756
L291,68,34.1545,0.8889,19.118664
L291,69,34.1483,0.9042,18.404324
L291,70,36.8487,0.9267,11.216507
L291,71,36.3013,0.9269,11.937099
L291,72,32.7224,0.8056,27.725613
L291,73,32.6352,0.8148,27.716553
L291,74,34.6092,0.9115,16.919853
L291,75,36.5582,0.9296,11.649662
L291,76,34.1735,0.9059,18.174030
L291,77,33.7171,0.8945,20.264221
L291,78,36.1029,0.9248,12.557526
L291,79,37.7236,0.9325,9.500454
L291,80,37.7508,0.9354,9.366615
L291,81,33.6505,0.8581,21.840210
L291,82,36.2754,0.9254,12.053402
L291,83,36.9360,0.9294,10.997898
L291,84,35.0318,0.9028,16.074928
L291,85,33.5399,0.8895,20.858341
L291,86,33.2339,0.8403,24.248127
L291,87,34.3434,0.9089,17.810303
L291,88,35.4084,0.9187,14.714272
L291,89,37.1729,0.9394,10.030285
L291,90,34.4625,0.9304,16.280350
L291,91,35.7653,0.9226,13.936783
L291,92,36.9172,0.9372,10.525551
L291,93,33.5627,0.8462,22.947781
L291,94,33.9837,0.9128,18.750790
L291,95,34.4788,0.9288,16.350788
L291,96,35.9260,0.9244,13.464851
L291,97,33.7700,0.9095,18.368202
L291,98,35.8274,0.9227,12.968292
L291,99,36.6155,0.9241,11.613712
L291,100,35.8932,0.9261,13.638691
L291,101,33.2985,0.8453,23.819824
L291,102,35.0207,0.9186,15.543102
L291,103,34.5846,0.8952,17.484795
L291,104,33.9795,0.9018,18.315052
L291,105,37.6573,0.9330,9.548374
L291,106,37.1573,0.9383,10.000870
L291,107,34.6481,0.8888,17.721157
L291,108,34.2299,0.8546,20.679310
L291,109,36.7861,0.9286,11.183876
L291,110,35.2336,0.9172,15.129658
L291,111,34.2454,0.9076,18.081917
L291,112,35.9570,0.9219,12.929653
L291,113,36.7737,0.9258,11.373260
L291,114,36.3406,0.9260,11.973694
L291,115,37.8125,0.9352,9.301380
L291,116,32.3721,0.8055,28.511852
L291,117,35.6809,0.9176,13.655895
L291,118,35.7888,0.9212,13.068356
L291,119,34.8577,0.8960,16.961628
L291,120,33.6034,0.8570,22.102245
L291,121,33.5246,0.8516,23.127625
L291,122,34.8707,0.8854,17.512386
L291,123,33.1243,0.8732,23.490299
L291,124,32.7601,0.8102,27.192486
L291,125,37.7138,0.9318,9.540092
L291,126,37.2274,0.9322,10.275208
L291,127,33.4805,0.8506,23.286644
L291,128,33.4174,0.8946,21.223724
L291,129,34.5783,0.8861,18.093296
L291,130,37.0724,0.9379,10.135719
L291,131,36.5630,0.9274,11.737350
L291,132,34.1662,0.9104,18.030964
L291,133,32.7052,0.8354,26.220161
L291,134,32.8749,0.8169,26.579967
L291,135,33.6688,0.8520,22.495285
L291,136,35.1153,0.9023,15.662437
L291,137,35.9436,0.9229,12.911255
L291,138,33.6760,0.8477,22.443111
L291,139,32.4393,0.8086,28.397652
L291,140,37.1272,0.9307,10.580036
L291,141,36.8396,0.9362,10.605843
L291,142,34.9916,0.9163,15.789207
L291,143,33.1711,0.8880,22.147041
L291,144,33.0851,0.8366,25.167007
L291,145,32.6760,0.8084,27.912216
L291,146,34.1342,0.8864,19.154648
L291,147,33.7435,0.8903,20.487961
L291,148,33.0441,0.8791,22.924587
L291,149,37.8397,0.9362,9.192402
L291,150,33.4885,0.8564,22.265854
L291,151,36.2291,0.9241,12.266651
L291,152,33.3229,0.8981,19.374481
L291,153,35.4073,0.9106,14.462082
L291,154,33.6747,0.9077,18.469849
L291,155,32.8791,0.8203,26.268852
L291,156,35.9039,0.9227,13.076077
L291,157,32.5849,0.8043,28.088551
L291,158,33.9655,0.9173,18.473145
L291,159,34.1088,0.9050,18.243309
L291,160,34.9223,0.8964,16.910465
L291,161,33.2465,0.8464,24.114605
L291,162,32.9542,0.8401,25.330059
L291,163,36.5245,0.9291,11.754681
L291,164,34.7412,0.9289,15.856567
L291,165,37.1756,0.9393,10.020706
L291,166,36.3271,0.9299,11.778431
L291,167,32.7117,0.8209,27.180061
L291,168,33.3401,0.8807,22.418438
L291,169,33.2745,0.8453,23.868107
L291,170,32.9235,0.8387,25.704678
L291,171,34.6117,0.9155,16.754280
L291,172,33.6796,0.8627,21.496170
L291,173,35.7290,0.9199,14.305191
L291,174,33.4193,0.8542,22.395306
L291,175,33.4770,0.8961,20.805164
L291,176,32.8504,0.8277,26.096344
L291,177,36.3268,0.9259,11.997341
L291,178,34.2996,0.8960,18.279709
L291,179,36.6352,0.9246,11.625881
L291,180,34.3123,0.8978,18.220821
L291,181,36.6499,0.9282,11.381660
L291,182,35.2832,0.9069,15.027519
L291,183,35.6890,0.9231,14.003319
L291,184,33.4684,0.8834,21.758675
L291,185,33.9581,0.9158,18.576450
L291,186,35.2836,0.9184,15.169277
L291,187,35.4585,0.9100,14.377487
L291,188,37.4690,0.9278,10.045601
L291,189,35.2040,0.9053,15.371281
L291,190,34.4403,0.8856,18.396919
L291,191,37.4497,0.9267,10.087688
L291,192,32.5468,0.8030,28.066872
L291,193,34.7819,0.9137,16.356255
L291,194,33.1328,0.8263,25.302238
L291,195,34.7428,0.8914,17.521328
L291,196,35.2216,0.9188,15.024975
L291,197,33.5484,0.8606,22.244194
L291,198,37.7887,0.9360,9.320644
L291,199,35.9184,0.9263,12.573975
L291,200,34.0545,0.9022,18.679218
L291,201,33.2269,0.8353,24.490082
L291,202,37.7988,0.9362,9.268040
L291,203,34.4066,0.8833,18.799938
L291,204,32.8618,0.8266,26.009846
L291,205,36.0865,0.9236,12.716663
L291,206,37.4737,0.9330,9.869907
L291,207,32.8513,0.8250,26.340088
L291,208,34.3286,0.9085,17.830769
L291,209,37.7793,0.9359,9.301086
L291,210,35.8280,0.9237,13.928864
L291,211,35.9611,0.9252,13.540962
L291,212,36.3087,0.9265,11.946228
L291,213,33.0516,0.8368,25.178085
L291,214,36.5381,0.9267,11.579403
L291,215,35.9318,0.9241,13.652775
L291,216,34.5455,0.8854,18.198597
L291,217,32.3987,0.7966,28.860195
L291,218,33.9263,0.9091,18.906963
L291,219,36.4292,0.9239,11.924480
L291,220,36.8568,0.9287,11.158066
L291,221,33.7943,0.8633,21.088879
L291,222,36.1152,0.9247,12.603237
L291,223,32.8727,0.8721,23.933475
L291,224,35.5985,0.9192,14.397171
L291,225,33.7498,0.8619,21.300835
L291,226,35.0085,0.9130,15.795006
L291,227,37.1347,0.9364,10.123730
L291,228,33.2552,0.8819,22.664604
L291,229,35.8061,0.9180,13.417168
L291,230,32.8982,0.8281,26.114914
L291,231,34.1875,0.9122,17.591846
L291,232,35.7591,0.9226,13.999340
L291,233,32.6219,0.8087,27.612656
L291,234,37.0348,0.9308,10.694965
L291,235,32.5359,0.8124,27.778206
L291,236,32.9503,0.8755,23.546726
L291,237,32.5808,0.8288,27.266258
L291,238,33.2116,0.8373,24.815422
L291,239,34.8957,0.9149,15.908321
L291,240,35.4305,0.9114,14.394718
L291,241,33.6778,0.8565,21.822842
L291,242,32.3789,0.8077,28.433369
L291,243,32.5587,0.8050,27.989426
L291,244,33.3561,0.8469,23.622070
L291,245,35.5504,0.9199,14.432571
L291,246,33.5517,0.8873,21.339611
L291,247,37.0282,0.9363,10.256302
L291,248,35.8338,0.9230,12.866348
L291,249,36.9533,0.9352,10.539246
L291,250,34.7790,0.8994,16.927212
L291,251,36.7034,0.9338,10.984921
L291,252,34.2313,0.9078,17.941582
L291,253,35.2579,0.9213,15.097786
L291,254,32.8236,0.8220,26.582554
L291,255,32.2312,0.7989,29.911945
