Scan,Image_name, PSNR, SSIM, MSE
L333,0,36.6394,0.9309,10.980381
L333,1,33.3826,0.8597,21.416798
L333,2,35.6666,0.9291,13.053822
L333,3,35.0367,0.9102,15.112247
L333,4,37.3266,0.9342,9.900402
L333,5,36.5692,0.9341,11.246960
L333,6,35.7744,0.9287,13.024708
L333,7,35.3758,0.9195,14.188133
L333,8,34.9936,0.9196,14.533329
L333,9,35.8185,0.9139,13.454376
L333,10,37.9214,0.9377,8.899254
L333,11,34.2101,0.8820,18.295998
L333,12,35.3762,0.9115,14.267506
L333,13,34.0645,0.8951,17.544384
L333,14,35.4891,0.9164,13.887440
L333,15,35.5965,0.9152,13.748829
L333,16,35.6036,0.9259,13.501133
L333,17,35.0418,0.9052,15.193024
L333,18,33.7152,0.8693,20.172859
L333,19,33.4370,0.8551,21.628525
L333,20,36.4348,0.9292,11.401466
L333,21,36.0676,0.9241,12.627972
L333,22,34.1667,0.8727,18.817345
L333,23,33.2393,0.8692,21.023323
L333,24,37.8248,0.9393,8.950600
L333,25,37.9639,0.9401,8.821411
L333,26,35.7865,0.9222,12.959209
L333,27,35.1388,0.8998,15.316242
L333,28,35.4975,0.9242,13.809589
L333,29,35.4451,0.9276,13.710892
L333,30,36.8697,0.9356,10.585094
L333,31,36.2215,0.9278,11.995926
L333,32,36.0861,0.9278,12.263062
L333,33,35.8054,0.9315,12.674862
L333,34,34.2453,0.8713,18.780678
L333,35,35.8906,0.9305,12.636974
L333,36,35.5979,0.9259,13.442345
L333,37,34.0676,0.8834,18.152889
L333,38,35.7306,0.9274,12.986134
L333,39,33.9575,0.8843,18.525021
L333,40,36.1198,0.9252,12.452660
L333,41,35.9784,0.9246,12.710052
L333,42,34.9164,0.9156,15.041424
L333,43,35.3149,0.9120,14.510368
L333,44,35.7727,0.9195,13.134178
L333,45,36.8726,0.9351,10.463062
L333,46,35.3601,0.9112,14.450092
L333,47,34.7235,0.9072,15.926167
L333,48,34.0228,0.8849,18.313156
L333,49,36.8588,0.9338,10.524895
L333,50,34.4171,0.8857,17.364288
L333,51,33.8912,0.8776,19.119926
L333,52,33.4227,0.8664,20.732044
L333,53,37.9980,0.9394,8.866276
L333,54,34.6133,0.9256,15.503132
L333,55,37.2625,0.9342,9.952530
L333,56,35.4553,0.9168,13.894127
L333,57,34.0566,0.8756,18.868256
L333,58,34.2163,0.8931,17.781387
L333,59,37.8958,0.9388,8.895962
L333,60,38.0588,0.9400,8.607563
L333,61,37.6416,0.9364,9.353447
L333,62,33.5501,0.8634,20.983177
L333,63,33.9763,0.8792,18.888016
L333,64,37.8445,0.9361,9.041721
L333,65,34.4176,0.9228,15.611107
L333,66,36.6211,0.9340,11.178337
L333,67,36.7591,0.9373,11.060032
L333,68,35.1658,0.9110,14.778656
L333,69,33.9202,0.9136,17.619144
L333,70,36.5156,0.9343,11.515709
L333,71,36.1033,0.9286,12.271797
L333,72,36.2260,0.9331,12.001343
L333,73,37.7531,0.9371,9.166405
L333,74,34.5861,0.9225,15.599560
L333,75,38.0230,0.9392,8.703472
L333,76,34.8178,0.9238,14.576683
L333,77,36.7402,0.9288,11.034863
L333,78,33.7157,0.8802,19.603127
L333,79,33.7870,0.9115,17.869064
L333,80,36.8718,0.9370,10.338539
L333,81,36.5575,0.9301,11.058083
L333,82,35.8595,0.9245,12.821804
L333,83,36.5329,0.9260,11.409492
L333,84,35.0504,0.9105,14.998413
L333,85,35.3681,0.9265,13.898502
L333,86,36.4463,0.9310,11.503887
L333,87,34.7498,0.9041,15.740299
L333,88,37.5509,0.9356,9.488117
L333,89,36.7017,0.9304,11.058891
L333,90,35.7616,0.9309,12.810799
L333,91,35.7112,0.9270,13.206608
L333,92,34.0065,0.8843,18.709259
L333,93,36.5166,0.9331,11.225475
L333,94,33.7844,0.8675,20.005955
L333,95,34.6036,0.9254,15.442749
L333,96,34.4179,0.9002,16.522011
L333,97,38.0021,0.9397,8.709042
L333,98,36.7875,0.9315,10.809277
L333,99,35.6658,0.9292,13.033802
L333,100,34.6091,0.9253,15.501423
L333,101,36.4400,0.9302,11.335075
L333,102,36.2524,0.9289,11.909218
L333,103,34.2689,0.8915,17.570126
L333,104,36.0001,0.9261,12.551090
L333,105,34.3546,0.8958,17.311333
L333,106,33.2204,0.8532,22.397648
L333,107,35.5202,0.9263,13.632160
L333,108,35.8185,0.9204,13.093311
L333,109,36.0855,0.9230,12.482029
L333,110,34.7574,0.9067,15.677582
L333,111,38.0616,0.9410,8.701702
L333,112,36.9455,0.9319,10.518986
L333,113,36.6925,0.9306,10.935883
