Scan,Image_name, PSNR, SSIM, MSE
L067,0,34.5514,0.9158,18.263290
L067,1,35.5543,0.9067,15.455078
L067,2,36.3009,0.9042,13.567406
L067,3,36.1120,0.9045,14.173592
L067,4,37.3246,0.9140,11.167622
L067,5,33.1771,0.8438,25.342335
L067,6,32.9801,0.8554,25.824429
L067,7,36.3433,0.9031,13.516926
L067,8,36.0279,0.9258,13.832287
L067,9,36.1724,0.9023,13.941071
L067,10,37.3753,0.9149,11.121719
L067,11,35.3109,0.8944,16.409912
L067,12,36.0724,0.9166,13.824303
L067,13,34.5864,0.9039,18.214046
L067,14,34.2845,0.9069,18.926250
L067,15,35.4892,0.9167,15.167252
L067,16,35.4523,0.8987,15.743965
L067,17,35.5576,0.9119,15.253933
L067,18,34.4609,0.8886,19.195602
L067,19,35.3841,0.9005,16.040840
L067,20,36.2925,0.9038,13.652622
L067,21,35.5385,0.9082,15.177525
L067,22,34.5373,0.9181,18.018764
L067,23,36.1530,0.9211,13.517136
L067,24,35.3430,0.9023,16.031437
L067,25,35.7672,0.9153,14.772121
L067,26,37.1561,0.9143,11.601051
L067,27,35.8802,0.9241,14.142067
L067,28,32.7126,0.8407,27.450993
L067,29,35.9522,0.9187,13.924561
L067,30,34.2693,0.8696,20.755020
L067,31,36.0411,0.9129,14.094555
L067,32,32.8649,0.8346,26.911346
L067,33,35.8691,0.9244,14.201618
L067,34,36.1021,0.9063,14.091633
L067,35,35.4860,0.9172,15.252724
L067,36,35.8028,0.9228,14.383381
L067,37,35.9955,0.9223,14.084927
L067,38,36.0040,0.9113,14.237438
L067,39,33.0812,0.8458,25.569668
L067,40,34.0840,0.8857,20.374275
L067,41,35.8933,0.9166,14.219349
L067,42,33.7495,0.8749,22.133007
L067,43,34.9167,0.8919,17.872879
L067,44,34.4831,0.8744,19.956371
L067,45,34.4086,0.9149,18.689190
L067,46,37.2194,0.9126,11.463936
L067,47,33.1229,0.8446,25.382496
L067,48,34.1705,0.9083,19.497932
L067,49,34.3317,0.9124,19.150612
L067,50,35.1981,0.8942,16.647713
L067,51,36.0310,0.9127,14.105175
L067,52,35.8779,0.9187,14.427010
L067,53,34.7884,0.8877,18.072941
L067,54,35.7450,0.9206,14.596642
L067,55,35.2109,0.8903,16.809532
