ImageName, PSNR, SSIM, MSE
L109_frame003,31.8719,0.9087,26.176266
L109_frame004,32.6502,0.9223,23.540138
L109_frame005,32.6365,0.9259,23.260723
L109_frame006,31.9000,0.9221,25.771698
L109_frame007,31.5965,0.9132,27.352859
L109_frame008,31.6410,0.9116,27.435207
L109_frame009,31.4501,0.9005,28.135948
L109_frame010,31.3828,0.8986,27.960686
L109_frame011,31.2485,0.8974,27.658157
L109_frame012,31.3165,0.9111,26.148808
L109_frame013,31.2694,0.9110,25.600063
L109_frame014,31.7626,0.8996,26.567318
L109_frame015,31.7905,0.9004,26.873356
L109_frame016,31.3362,0.8881,29.058617
L109_frame017,30.3766,0.8700,31.480240
L109_frame018,30.1666,0.8700,31.974129
L109_frame019,29.8124,0.8588,34.473949
L109_frame020,29.6357,0.8513,34.003578
L109_frame021,29.5281,0.8427,35.852776
L109_frame022,28.8718,0.8260,37.498299
L109_frame023,28.5564,0.8101,38.703697
L109_frame024,28.6657,0.8203,37.693485
L109_frame025,29.1344,0.8347,36.363342
L109_frame026,29.4703,0.8423,34.742943
L109_frame027,29.3311,0.8509,35.292999
L109_frame028,29.4095,0.8503,36.025578
L109_frame029,29.5355,0.8551,35.660042
L109_frame030,29.7603,0.8583,35.487480
L109_frame031,29.3550,0.8426,37.357765
L109_frame032,29.0503,0.8369,38.645767
L109_frame033,29.9510,0.8646,36.929108
L109_frame034,30.2562,0.8800,36.557827
L109_frame035,30.5628,0.8948,35.034691
L109_frame036,30.7468,0.8967,34.086617
L109_frame037,30.5703,0.8935,34.648605
L109_frame038,30.4877,0.8980,35.851742
L109_frame039,30.2701,0.9016,36.316128
L109_frame040,30.4760,0.9084,35.631771
L109_frame041,31.1691,0.9177,33.454575
L109_frame042,31.7914,0.9235,30.466652
L109_frame043,31.9253,0.9301,30.101887
L109_frame044,31.5440,0.9310,30.976868
L109_frame045,31.0560,0.9250,34.166435
L109_frame046,30.5750,0.9225,36.434689
L109_frame047,30.5596,0.9204,37.689747
L109_frame048,30.5510,0.9166,36.897087
L109_frame049,30.6162,0.9179,36.678089
L109_frame050,30.8124,0.9191,35.499954
L109_frame051,31.5504,0.9153,32.255627
L109_frame052,32.0015,0.9206,29.912254
L109_frame053,31.4487,0.9176,31.791142
L109_frame054,31.2219,0.9116,33.265518
L109_frame055,30.5391,0.9120,36.361420
L109_frame056,30.2048,0.9083,38.059750
L109_frame057,29.8407,0.9025,39.476273
L109_frame058,29.3527,0.9042,41.715054
L109_frame059,29.1111,0.9010,43.492939
L109_frame060,28.8198,0.8938,44.527821
L109_frame061,28.4720,0.8923,45.664478
L109_frame062,28.3127,0.8910,45.923512
L109_frame063,28.2366,0.8855,45.559719
L109_frame064,28.3556,0.8892,45.838413
L109_frame065,28.3385,0.8910,45.032768
L109_frame066,28.3779,0.8876,44.805737
L109_frame067,28.9182,0.8931,44.302883
L109_frame068,28.8725,0.8962,44.245762
L109_frame069,29.0547,0.8937,42.873207
L109_frame070,28.8386,0.8976,43.512928
L109_frame071,29.1018,0.8960,42.881779
L109_frame072,29.1676,0.8905,41.934624
L109_frame073,29.2945,0.8912,42.154541
L109_frame074,29.3437,0.8906,41.596725
L109_frame075,29.5922,0.8890,40.383190
L109_frame076,29.4668,0.8915,41.516567
L109_frame077,29.4488,0.8915,40.652493
L109_frame078,29.3526,0.8853,41.404057
L109_frame079,29.2543,0.8876,42.044479
L109_frame080,29.4005,0.8853,41.661243
L109_frame081,29.2890,0.8804,41.125095
L109_frame082,29.0602,0.8850,42.636303
L109_frame083,29.3532,0.8864,41.433128
L109_frame084,30.0365,0.8873,39.060219
L109_frame085,30.9646,0.8917,34.115639
L109_frame086,30.4172,0.8874,35.996498
L109_frame087,30.0873,0.8840,37.372902
L109_frame088,29.7264,0.8857,39.561630
L109_frame089,29.4118,0.8822,40.365025
L109_frame090,29.5215,0.8772,40.066933
L109_frame091,29.5938,0.8837,39.951839
L109_frame092,29.6380,0.8830,39.687420
L109_frame093,30.0491,0.8819,36.764347
L109_frame094,30.2708,0.8887,37.108372
L109_frame095,31.0055,0.8916,33.462799
L109_frame096,31.3504,0.8876,31.180286
L109_frame097,30.6241,0.8883,33.352528
L109_frame098,30.1282,0.8857,35.332291
L109_frame099,30.2674,0.8819,35.513538
L109_frame100,29.9513,0.8870,38.219509
L109_frame101,29.9152,0.8862,37.451073
L109_frame102,30.0138,0.8812,36.444790
L109_frame103,29.2268,0.8790,40.374287
L109_frame104,28.7565,0.8768,41.343037
L109_frame105,28.7796,0.8712,41.428528
L109_frame106,28.6978,0.8764,41.414162
L109_frame107,28.4678,0.8762,43.045269
L109_frame108,28.4709,0.8719,42.572254
L109_frame109,28.4231,0.8752,42.506668
L109_frame110,28.2746,0.8735,43.054443
L109_frame111,29.1798,0.8740,40.260689
L109_frame112,29.1221,0.8818,40.236557
L109_frame113,29.3505,0.8863,39.292419
L109_frame114,30.1827,0.8900,35.972179
L109_frame115,30.2347,0.8949,36.424294
L109_frame116,30.5985,0.8947,34.707825
L109_frame117,31.0309,0.8898,33.406357
L109_frame118,30.5541,0.8912,35.040466
L109_frame119,30.0206,0.8873,37.210758
L109_frame120,29.8515,0.8823,38.020248
L109_frame121,29.7829,0.8865,38.003345
L109_frame122,29.6311,0.8857,38.012043
L109_frame123,29.5758,0.8791,37.650337
L109_frame124,29.3957,0.8817,38.140423
L109_frame125,29.1297,0.8775,40.207508
L109_frame126,29.0954,0.8695,39.235600
L109_frame127,29.0107,0.8778,39.413631
L109_frame128,29.3352,0.8844,37.983875
L109_frame129,29.5555,0.8821,36.420670
