ImageName, PSNR, SSIM, MSE
00_patch00_01_001,29.5156,0.6557,45.760742
00_patch00_01_002,29.1492,0.6574,47.222656
00_patch00_01_003,29.7964,0.6710,42.833496
00_patch00_01_004,31.0575,0.7193,32.596436
00_patch00_01_005,30.3291,0.6652,40.467285
00_patch00_01_006,28.1307,0.5909,52.314941
00_patch00_01_007,28.0399,0.5870,54.677490
00_patch00_01_008,28.0945,0.5928,57.276123
00_patch00_01_009,28.4521,0.5989,53.056396
00_patch00_01_010,29.3304,0.6337,47.677002
00_patch00_01_011,30.3111,0.6539,43.655029
00_patch00_01_012,30.2145,0.5958,44.766113
00_patch00_01_013,28.4609,0.5644,53.617676
00_patch00_01_014,28.1978,0.5664,55.155762
00_patch00_01_015,28.3644,0.5480,57.138428
00_patch00_01_016,28.3394,0.5420,58.247559
00_patch00_01_017,28.6474,0.5610,55.785889
00_patch00_01_018,29.7915,0.6132,48.535645
00_patch00_01_019,28.5531,0.5357,56.984375
00_patch00_01_020,29.4179,0.5754,50.788818
00_patch00_02_000,29.5978,0.6891,41.209961
00_patch00_02_001,27.9864,0.6546,51.005127
00_patch00_02_002,27.8609,0.6726,51.038086
00_patch00_02_003,28.5677,0.6772,49.055420
00_patch00_02_004,30.7319,0.7226,37.002930
00_patch00_02_005,30.3023,0.6584,40.027100
00_patch00_02_006,28.2772,0.5869,51.247070
00_patch00_02_007,27.2110,0.5928,60.777344
00_patch00_02_008,26.8556,0.6221,62.066406
00_patch00_02_009,27.6499,0.6158,55.896484
00_patch00_02_010,29.0366,0.6062,52.487549
00_patch00_02_011,29.9462,0.6538,43.397705
00_patch00_02_012,29.4120,0.5804,49.264648
00_patch00_02_013,27.8637,0.5398,59.967529
00_patch00_02_014,27.6421,0.5457,60.034912
00_patch00_02_015,27.6499,0.5669,58.960693
00_patch00_02_016,28.4889,0.5875,55.585449
00_patch00_02_017,28.5450,0.5569,57.152832
00_patch00_02_018,28.8338,0.5990,53.929443
00_patch00_02_019,30.8263,0.6760,39.696533
00_patch00_02_020,29.1305,0.5794,52.063232
00_patch00_02_021,28.2607,0.5387,59.053955
00_patch00_02_022,30.0272,0.6294,46.243896
00_patch00_02_023,29.6851,0.5803,48.789551
00_patch00_03_000,30.9591,0.7500,32.202637
