Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.25508344	0.17834662	27.076	1.972	0.816	0.034	0.045	0.010
2	0.21880582	0.20319821	27.068	2.028	0.816	0.038	0.046	0.011
3	0.21293578	0.17439386	27.231	1.988	0.821	0.037	0.045	0.010
4	0.21140050	0.17403975	27.248	1.978	0.821	0.039	0.045	0.010
5	0.20926082	0.17849404	27.273	1.963	0.820	0.037	0.044	0.010
6	0.21051904	0.17819849	27.315	1.948	0.823	0.036	0.044	0.010
7	0.20790095	0.17445253	27.269	1.954	0.823	0.038	0.044	0.010
8	0.20729077	0.17180210	27.317	1.936	0.824	0.037	0.044	0.010
9	0.20740068	0.17247716	27.307	1.953	0.823	0.038	0.044	0.010
10	0.20494960	0.17284536	27.330	1.932	0.823	0.036	0.044	0.010
11	0.20461455	0.17672851	27.320	1.934	0.824	0.038	0.044	0.010
12	0.20450465	0.17680133	27.290	1.934	0.823	0.040	0.044	0.010
13	0.20544301	0.17480320	27.325	1.926	0.825	0.037	0.044	0.010
14	0.20333693	0.17359580	27.309	1.949	0.823	0.037	0.044	0.010
15	0.20391702	0.17470246	27.311	1.922	0.824	0.039	0.044	0.010
16	0.20242823	0.17334144	27.304	1.937	0.824	0.039	0.044	0.010
17	0.20381478	0.17272138	27.329	1.935	0.824	0.039	0.044	0.010
18	0.20399394	0.17703493	27.335	1.911	0.825	0.037	0.044	0.010
19	0.20394543	0.17580747	27.310	1.940	0.824	0.038	0.044	0.010
20	0.20178248	0.17293008	27.329	1.937	0.825	0.038	0.044	0.010
21	0.20137524	0.17336463	27.340	1.912	0.825	0.039	0.044	0.010
22	0.20093856	0.17409344	27.342	1.929	0.824	0.038	0.044	0.010
23	0.20319516	0.17382692	27.348	1.926	0.826	0.038	0.044	0.010
24	0.20230463	0.17260017	27.356	1.930	0.825	0.037	0.044	0.010
25	0.20079566	0.17147252	27.331	1.933	0.824	0.038	0.044	0.010
26	0.20123123	0.17210690	27.349	1.930	0.825	0.037	0.044	0.010
27	0.20101647	0.17648198	27.327	1.950	0.822	0.037	0.044	0.010
28	0.20184664	0.17433176	27.321	1.947	0.824	0.039	0.044	0.010
29	0.20117425	0.17426124	27.332	1.929	0.824	0.038	0.044	0.010
30	0.20044210	0.17257626	27.330	1.944	0.824	0.038	0.044	0.010
31	0.20096882	0.17207891	27.343	1.943	0.824	0.038	0.044	0.010
32	0.20018877	0.18188882	27.313	1.945	0.824	0.038	0.044	0.010
33	0.20046056	0.17380837	27.327	1.912	0.824	0.038	0.044	0.010
34	0.19972832	0.17259793	27.344	1.918	0.825	0.038	0.044	0.010
35	0.20017703	0.17272206	27.355	1.941	0.825	0.038	0.044	0.010
36	0.19886097	0.17229200	27.354	1.918	0.825	0.038	0.044	0.010
37	0.19883761	0.17416169	27.361	1.938	0.825	0.037	0.044	0.010
38	0.19897525	0.17655279	27.334	1.960	0.824	0.037	0.044	0.010
39	0.19931089	0.17428635	27.343	1.940	0.825	0.038	0.044	0.010
40	0.19909221	0.17411500	27.329	1.927	0.824	0.039	0.044	0.010
41	0.19906780	0.17537281	27.334	1.949	0.824	0.038	0.044	0.010
42	0.19767434	0.17271968	27.348	1.925	0.825	0.038	0.044	0.010
43	0.19926500	0.17088789	27.360	1.915	0.826	0.038	0.044	0.010
44	0.19858325	0.17503615	27.341	1.958	0.824	0.037	0.044	0.010
45	0.19874814	0.17412409	27.342	1.938	0.824	0.038	0.044	0.010
46	0.19991983	0.17329035	27.336	1.929	0.825	0.038	0.044	0.010
47	0.19783515	0.17557763	27.361	1.933	0.826	0.037	0.044	0.010
48	0.19776893	0.17295772	27.349	1.944	0.825	0.038	0.044	0.010
49	0.19959441	0.17430711	27.348	1.926	0.825	0.038	0.044	0.010
50	0.19903980	0.17228760	27.342	1.940	0.824	0.037	0.044	0.010
51	0.19932702	0.17390268	27.345	1.953	0.824	0.038	0.044	0.010
52	0.19652801	0.17329067	27.336	1.951	0.825	0.038	0.044	0.010
53	0.19733392	0.17125456	27.353	1.931	0.825	0.037	0.044	0.010
54	0.19749516	0.17220611	27.343	1.953	0.824	0.037	0.044	0.010
55	0.19885976	0.17216867	27.352	1.936	0.825	0.037	0.044	0.010
56	0.19746493	0.17426237	27.358	1.945	0.826	0.037	0.044	0.010
57	0.19795178	0.17086319	27.341	1.933	0.824	0.037	0.044	0.010
58	0.19648155	0.17284990	27.345	1.941	0.825	0.037	0.044	0.010
59	0.19660848	0.17360308	27.337	1.948	0.825	0.038	0.044	0.010
60	0.19696115	0.17209661	27.365	1.931	0.826	0.037	0.044	0.010
61	0.19680134	0.17200663	27.342	1.929	0.825	0.038	0.044	0.010
62	0.19759847	0.17190401	27.342	1.943	0.825	0.037	0.044	0.010
63	0.19613400	0.17232251	27.352	1.941	0.825	0.037	0.044	0.010
64	0.19695629	0.17193090	27.353	1.942	0.825	0.038	0.044	0.010
65	0.19899089	0.17121490	27.347	1.939	0.825	0.038	0.044	0.010
66	0.19596782	0.17248148	27.347	1.943	0.825	0.036	0.044	0.010
67	0.19657209	0.17589029	27.342	1.934	0.825	0.038	0.044	0.010
68	0.19816106	0.17252641	27.354	1.929	0.825	0.038	0.044	0.010
69	0.19654941	0.17273573	27.359	1.950	0.825	0.037	0.044	0.010
70	0.19757088	0.17459193	27.323	1.944	0.824	0.039	0.044	0.010
71	0.19652910	0.17223644	27.350	1.948	0.825	0.037	0.044	0.010
72	0.19596599	0.17152456	27.347	1.956	0.825	0.037	0.044	0.010
73	0.19538392	0.17525918	27.341	1.950	0.825	0.037	0.044	0.010
74	0.19604311	0.17272221	27.333	1.945	0.825	0.037	0.044	0.010
75	0.19611074	0.17292172	27.330	1.939	0.824	0.038	0.044	0.010
76	0.19492673	0.17149725	27.339	1.946	0.825	0.038	0.044	0.010
77	0.19825824	0.17211875	27.341	1.933	0.825	0.037	0.044	0.010
78	0.19533465	0.17405688	27.338	1.947	0.825	0.037	0.044	0.010
79	0.19677937	0.17273979	27.317	1.940	0.824	0.038	0.044	0.010
80	0.19572078	0.17285035	27.335	1.939	0.825	0.038	0.044	0.010
81	0.19554903	0.17215366	27.348	1.939	0.825	0.038	0.044	0.010
82	0.19711398	0.17288507	27.346	1.945	0.825	0.036	0.044	0.010
83	0.19617023	0.17390599	27.341	1.943	0.825	0.037	0.044	0.010
84	0.19651752	0.17300265	27.335	1.941	0.824	0.038	0.044	0.010
85	0.19582930	0.17118479	27.351	1.943	0.825	0.038	0.044	0.010
86	0.19717081	0.17322845	27.336	1.949	0.825	0.037	0.044	0.010
87	0.19711051	0.17292474	27.346	1.946	0.825	0.037	0.044	0.010
88	0.19886176	0.17274365	27.339	1.944	0.825	0.037	0.044	0.010
89	0.19398010	0.17252262	27.342	1.941	0.825	0.037	0.044	0.010
90	0.19496935	0.17276519	27.341	1.946	0.825	0.038	0.044	0.010
91	0.19482744	0.17219816	27.338	1.953	0.825	0.037	0.044	0.010
92	0.19529996	0.17335490	27.330	1.956	0.824	0.038	0.044	0.010
93	0.19605267	0.17223322	27.346	1.937	0.825	0.037	0.044	0.010
94	0.19691938	0.17218788	27.342	1.938	0.825	0.037	0.044	0.010
95	0.19490216	0.17317549	27.337	1.956	0.825	0.038	0.044	0.010
96	0.19549680	0.17263980	27.337	1.944	0.825	0.037	0.044	0.010
97	0.19536545	0.17354878	27.342	1.945	0.825	0.037	0.044	0.010
98	0.19622764	0.17289146	27.342	1.949	0.825	0.038	0.044	0.010
99	0.19677411	0.17490988	27.340	1.942	0.825	0.038	0.044	0.010
100	0.19399838	0.17343353	27.336	1.945	0.825	0.038	0.044	0.010
101	0.19706838	0.17291084	27.336	1.935	0.825	0.038	0.044	0.010
102	0.19762646	0.17281113	27.332	1.950	0.824	0.037	0.044	0.010
103	0.19664092	0.17317215	27.340	1.942	0.825	0.038	0.044	0.010
104	0.19544430	0.17144069	27.348	1.946	0.825	0.037	0.044	0.010
105	0.19503600	0.17299842	27.342	1.936	0.825	0.037	0.044	0.010
106	0.19545896	0.17356939	27.338	1.938	0.825	0.038	0.044	0.010
107	0.19512773	0.17331798	27.327	1.956	0.824	0.037	0.044	0.010
108	0.19530970	0.17207501	27.341	1.934	0.825	0.037	0.044	0.010
109	0.19453601	0.17183793	27.345	1.945	0.825	0.037	0.044	0.010
110	0.19737699	0.17226728	27.344	1.942	0.825	0.038	0.044	0.010
111	0.19533929	0.17236964	27.334	1.938	0.825	0.037	0.044	0.010
112	0.19640175	0.17288336	27.337	1.937	0.825	0.037	0.044	0.010
113	0.19550715	0.17312642	27.322	1.945	0.824	0.038	0.044	0.010
114	0.19542202	0.17321700	27.339	1.949	0.825	0.038	0.044	0.010
115	0.19596490	0.17376429	27.337	1.944	0.825	0.037	0.044	0.010
116	0.19491324	0.17201896	27.340	1.938	0.825	0.038	0.044	0.010
117	0.19479396	0.17162697	27.347	1.936	0.825	0.037	0.044	0.010
118	0.19540459	0.17445085	27.334	1.931	0.825	0.037	0.044	0.010
119	0.19581845	0.17244588	27.326	1.957	0.824	0.037	0.044	0.010
120	0.19730814	0.17241277	27.341	1.941	0.825	0.037	0.044	0.010
121	0.19538772	0.17203955	27.342	1.948	0.825	0.038	0.044	0.010
122	0.19416155	0.17236432	27.349	1.943	0.825	0.037	0.044	0.010
123	0.19778814	0.17368403	27.324	1.957	0.824	0.037	0.044	0.010
124	0.19568794	0.17236307	27.339	1.944	0.825	0.037	0.044	0.010
125	0.19667226	0.17211935	27.338	1.951	0.824	0.038	0.044	0.010
126	0.19518074	0.17179035	27.332	1.942	0.825	0.037	0.044	0.010
127	0.19405849	0.17204044	27.338	1.946	0.825	0.037	0.044	0.010
128	0.19443366	0.17234856	27.337	1.940	0.825	0.037	0.044	0.010
129	0.19414371	0.17240156	27.331	1.946	0.825	0.038	0.044	0.010
