Scan,Image_name, PSNR, SSIM, MSE
0,phantom,27.7200,0.3606,34.765625
0,phantom,26.4262,0.3095,38.115112
0,phantom,26.3052,0.3173,39.266785
0,phantom,25.8327,0.2940,40.609558
0,phantom,25.9559,0.3225,39.096130
0,phantom,25.7113,0.3199,41.920288
0,phantom,25.7461,0.3234,42.669434
0,phantom,25.5982,0.3235,43.323914
0,phantom,25.1892,0.3066,45.734863
0,phantom,25.2270,0.3243,45.780212
0,phantom,25.0304,0.3219,45.568298
0,phantom,24.9088,0.3219,49.022278
0,phantom,24.7951,0.3325,47.232605
0,phantom,24.7491,0.3222,48.979614
0,phantom,24.5256,0.3221,50.954346
0,phantom,24.5057,0.3251,50.180969
0,phantom,24.2606,0.3202,51.729858
0,phantom,24.3695,0.3408,51.627930
0,phantom,24.3014,0.3394,51.559570
0,phantom,24.2980,0.3644,51.155701
0,phantom,24.1834,0.3414,53.853455
0,phantom,23.8343,0.3348,55.436157
0,phantom,23.8387,0.3316,54.164429
0,phantom,23.8667,0.3374,55.249634
0,phantom,23.6529,0.3410,56.737183
0,phantom,23.7277,0.3682,55.294678
0,phantom,23.6325,0.3539,58.245117
0,phantom,23.5180,0.3624,57.956177
0,phantom,23.5918,0.3706,59.568359
0,phantom,23.2853,0.3708,59.190491
0,phantom,23.6482,0.3716,59.914673
0,phantom,23.3745,0.3722,60.581543
0,phantom,23.6557,0.3889,59.865112
0,phantom,23.2197,0.3690,62.213562
0,phantom,23.1619,0.3759,62.095947
0,phantom,23.4221,0.3848,60.819153
0,phantom,23.0963,0.3776,62.392090
0,phantom,23.1330,0.3838,61.676758
0,phantom,23.2525,0.3817,61.660767
0,phantom,23.2560,0.3862,61.817139
0,phantom,23.0286,0.3695,62.103577
0,phantom,23.1883,0.3816,61.098755
0,phantom,23.1485,0.3623,63.174561
0,phantom,23.4047,0.3811,62.292786
0,phantom,23.0601,0.3700,62.167908
0,phantom,23.2655,0.3713,61.194397
0,phantom,23.0541,0.3558,65.515930
0,phantom,23.1106,0.3653,62.345947
0,phantom,23.1869,0.3525,64.604309
0,phantom,23.0268,0.3466,63.860718
0,phantom,23.0880,0.3464,63.548645
0,phantom,23.1320,0.3462,64.565979
0,phantom,23.0721,0.3535,61.878174
0,phantom,23.2120,0.3518,63.088074
0,phantom,23.2398,0.3488,62.953552
0,phantom,23.0861,0.3492,64.954102
0,phantom,23.2401,0.3518,60.823669
0,phantom,23.2545,0.3489,62.596008
0,phantom,23.0733,0.3448,64.314819
0,phantom,23.2285,0.3404,63.441345
0,phantom,23.2319,0.3453,62.481018
0,phantom,23.1588,0.3354,62.098572
0,phantom,23.1585,0.3420,62.591125
0,phantom,23.0515,0.3318,61.369995
0,phantom,23.2573,0.3363,61.636169
0,phantom,23.4225,0.3402,61.485474
0,phantom,23.2516,0.3322,61.380066
0,phantom,23.4631,0.3312,59.387512
0,phantom,23.6285,0.3349,60.035400
0,phantom,23.5259,0.3473,60.732239
0,phantom,23.3735,0.3234,61.837402
0,phantom,23.3799,0.3178,60.774048
0,phantom,23.4929,0.3238,58.928528
0,phantom,23.5880,0.3268,58.897522
0,phantom,23.5988,0.3230,58.780945
0,phantom,23.5622,0.3174,59.016174
0,phantom,23.6328,0.3234,56.676392
0,phantom,23.6278,0.3275,57.614075
0,phantom,23.8791,0.3282,56.428101
0,phantom,23.8746,0.3273,55.377014
0,phantom,23.9847,0.3426,55.394714
0,phantom,23.7425,0.3191,57.821533
0,phantom,24.1103,0.3333,53.484131
0,phantom,23.9575,0.3201,53.557495
0,phantom,24.1637,0.3139,54.420044
0,phantom,24.3841,0.3241,51.818726
0,phantom,24.2395,0.3121,52.059204
0,phantom,24.6864,0.3286,49.713379
0,phantom,24.3725,0.3186,50.651855
0,phantom,24.6508,0.3157,49.861389
0,phantom,24.7086,0.3237,48.084229
0,phantom,24.7732,0.3258,49.089417
0,phantom,24.8534,0.3149,47.169189
0,phantom,24.9406,0.3194,46.847290
0,phantom,25.2180,0.3200,45.982666
0,phantom,25.4098,0.3295,45.704407
0,phantom,25.5591,0.3141,41.929138
0,phantom,25.4687,0.3181,42.387512
0,phantom,25.6508,0.3150,41.573181
0,phantom,25.8836,0.3242,40.161316
0,phantom,25.9576,0.3065,40.810974
0,phantom,26.0236,0.3145,38.029419
