ImageName, PSNR, SSIM, MSE
L291_frame003,30.9195,0.8403,21.193310
L291_frame004,31.0173,0.8421,21.002926
L291_frame005,31.3833,0.8442,21.166714
L291_frame006,31.2851,0.8430,21.211781
L291_frame007,31.5331,0.8475,20.720608
L291_frame008,31.7538,0.8467,20.397743
L291_frame009,31.5434,0.8409,20.990276
L291_frame010,31.9174,0.8463,20.374348
L291_frame011,31.8650,0.8462,20.493214
L291_frame012,31.6930,0.8420,20.793808
L291_frame013,31.8771,0.8477,20.610104
L291_frame014,31.8243,0.8467,20.752045
L291_frame015,31.6676,0.8407,21.566414
L291_frame016,31.7118,0.8456,20.915791
L291_frame017,32.0690,0.8559,20.132347
L291_frame018,31.7796,0.8521,20.576916
L291_frame019,31.9055,0.8565,20.269848
L291_frame020,31.7299,0.8561,20.316826
L291_frame021,31.5553,0.8523,20.860126
L291_frame022,31.7274,0.8557,20.396847
L291_frame023,31.9023,0.8587,20.162437
L291_frame024,32.0770,0.8571,20.718693
L291_frame025,32.1588,0.8594,20.223526
L291_frame026,32.6479,0.8617,20.048611
L291_frame027,32.8534,0.8602,20.148785
L291_frame028,33.1943,0.8662,19.436928
L291_frame029,33.3725,0.8658,19.099121
L291_frame030,33.4623,0.8630,19.351624
L291_frame031,34.0001,0.8709,18.119022
L291_frame032,34.0794,0.8693,18.028488
L291_frame033,34.2067,0.8681,18.176682
L291_frame034,34.5616,0.8741,17.530201
L291_frame035,34.7900,0.8763,16.970844
L291_frame036,34.7512,0.8741,17.198849
L291_frame037,35.0100,0.8797,16.491886
L291_frame038,35.1660,0.8812,16.145187
L291_frame039,35.0644,0.8781,16.478970
L291_frame040,35.2448,0.8824,15.908451
L291_frame041,35.1386,0.8790,16.476398
L291_frame042,35.1069,0.8769,16.764729
L291_frame043,35.3163,0.8802,15.921005
L291_frame044,35.2712,0.8801,16.083374
L291_frame045,35.1947,0.8755,16.662960
L291_frame046,35.5070,0.8828,15.602619
L291_frame047,35.5438,0.8828,15.219612
L291_frame048,35.3117,0.8781,15.998951
L291_frame049,35.5420,0.8825,15.371998
L291_frame050,35.4636,0.8811,15.505367
L291_frame051,35.1959,0.8738,16.373734
L291_frame052,35.6267,0.8815,15.127544
L291_frame053,35.6002,0.8797,15.254391
L291_frame054,35.3771,0.8744,16.101593
L291_frame055,35.7554,0.8807,15.034634
L291_frame056,35.8395,0.8829,14.820724
L291_frame057,35.7813,0.8803,15.106636
L291_frame058,35.9471,0.8848,14.406933
L291_frame059,35.9003,0.8844,14.632629
L291_frame060,35.7382,0.8817,15.019360
L291_frame061,35.9655,0.8877,14.297619
L291_frame062,36.0185,0.8895,14.116547
L291_frame063,35.8660,0.8844,14.848358
L291_frame064,36.2037,0.8899,13.947430
L291_frame065,36.2285,0.8907,13.825314
L291_frame066,36.1415,0.8877,14.163342
L291_frame067,36.4467,0.8934,13.317135
L291_frame068,36.4747,0.8938,13.312195
L291_frame069,36.1189,0.8868,14.400291
L291_frame070,36.2870,0.8909,13.879036
L291_frame071,36.1444,0.8888,14.280754
L291_frame072,35.7211,0.8807,15.598675
L291_frame073,35.8743,0.8842,14.979385
L291_frame074,35.8330,0.8842,15.118206
L291_frame075,35.5780,0.8775,16.133282
L291_frame076,35.8517,0.8816,15.335587
L291_frame077,35.7865,0.8812,15.479687
L291_frame078,35.4468,0.8732,16.617794
L291_frame079,35.6902,0.8790,15.489517
L291_frame080,35.5825,0.8753,16.131950
L291_frame081,35.3632,0.8693,16.860054
L291_frame082,35.5713,0.8742,15.868858
