Scan,Image_name, PSNR, SSIM, MSE
0,phantom,29.2618,0.4115,34.260498
0,phantom,28.6320,0.3918,35.647583
0,phantom,28.7281,0.4006,37.760193
0,phantom,28.3939,0.3961,38.419739
0,phantom,28.1784,0.3895,40.362488
0,phantom,28.2966,0.4247,39.520142
0,phantom,27.8240,0.4017,41.975891
0,phantom,27.4597,0.4017,45.117065
0,phantom,27.2326,0.3914,42.943604
0,phantom,27.4325,0.4146,44.568176
0,phantom,27.0956,0.4101,43.885986
0,phantom,26.9894,0.4314,44.371338
0,phantom,26.8444,0.4208,47.755066
0,phantom,26.8719,0.4266,48.095093
0,phantom,26.4593,0.4184,50.381592
0,phantom,26.5025,0.4133,52.223511
0,phantom,26.2324,0.4118,50.793152
0,phantom,26.2414,0.4286,50.253296
0,phantom,25.8789,0.4222,49.125244
0,phantom,25.8273,0.4120,53.585876
0,phantom,25.9478,0.4305,54.154419
0,phantom,25.5217,0.4199,55.400757
0,phantom,25.5999,0.4292,53.927612
0,phantom,25.6971,0.4401,54.428894
0,phantom,25.5869,0.4377,56.511353
0,phantom,25.2725,0.4261,56.887512
0,phantom,25.2603,0.4662,53.338318
0,phantom,25.0310,0.4555,55.664124
0,phantom,24.9540,0.4628,54.427124
0,phantom,24.5775,0.4515,55.341553
0,phantom,24.6314,0.4417,58.419312
0,phantom,24.5455,0.4634,57.358093
0,phantom,24.5570,0.4588,58.071045
0,phantom,24.3866,0.4531,59.101196
0,phantom,24.2189,0.4587,59.303101
0,phantom,24.5780,0.4725,58.565430
0,phantom,24.3227,0.4555,60.410400
0,phantom,24.3434,0.4555,59.826782
0,phantom,24.2645,0.4561,59.978943
0,phantom,24.1702,0.4619,58.672485
0,phantom,24.1459,0.4574,61.456543
0,phantom,24.3938,0.4544,59.962341
0,phantom,24.1819,0.4494,61.627014
0,phantom,24.3535,0.4556,59.866821
0,phantom,24.3186,0.4435,60.526001
0,phantom,24.4356,0.4556,60.989624
0,phantom,24.5801,0.4447,60.750122
0,phantom,24.4938,0.4407,60.001160
0,phantom,24.4199,0.4271,61.935303
0,phantom,24.4964,0.4170,63.002686
0,phantom,24.4231,0.4328,60.197205
0,phantom,24.5359,0.4317,61.661133
0,phantom,24.6161,0.4294,61.613525
0,phantom,24.4223,0.4237,62.914246
0,phantom,24.5484,0.4200,60.987793
0,phantom,24.6007,0.4239,61.243713
0,phantom,24.5372,0.4169,62.577393
0,phantom,24.6359,0.4272,57.673340
0,phantom,24.5759,0.4181,63.253418
0,phantom,24.6325,0.4250,60.146606
0,phantom,24.6633,0.4261,61.390015
0,phantom,24.5150,0.4154,61.638916
0,phantom,24.5631,0.4166,62.218567
0,phantom,24.7730,0.4150,60.442505
0,phantom,24.8569,0.4161,56.794495
0,phantom,24.8025,0.4217,58.336853
0,phantom,24.7181,0.4138,57.182068
0,phantom,24.8719,0.4056,61.800232
0,phantom,24.7879,0.4027,57.718018
0,phantom,24.9136,0.4015,59.053711
0,phantom,24.9651,0.4172,57.909607
0,phantom,24.8665,0.3887,60.310913
0,phantom,25.2003,0.4155,59.390564
0,phantom,25.1392,0.3955,58.998901
0,phantom,24.9324,0.3886,57.554504
0,phantom,25.2817,0.4054,56.683350
0,phantom,25.3303,0.4004,56.817810
0,phantom,25.2391,0.3930,54.454102
0,phantom,25.4462,0.4028,56.814514
0,phantom,25.5693,0.4127,54.053467
0,phantom,25.8013,0.4074,53.700439
0,phantom,25.6409,0.3899,54.946167
0,phantom,26.0604,0.4106,52.298645
0,phantom,25.8715,0.3953,50.711060
0,phantom,25.7141,0.4000,52.979675
0,phantom,25.6469,0.3751,54.215393
0,phantom,26.1956,0.3990,51.190735
0,phantom,26.3005,0.3891,51.742310
0,phantom,26.3313,0.4104,47.837769
0,phantom,26.5866,0.4058,47.856018
0,phantom,26.6812,0.4117,46.437927
0,phantom,26.8481,0.4058,44.827759
0,phantom,26.9877,0.4091,45.093262
0,phantom,27.0383,0.3892,47.117310
0,phantom,27.4560,0.4006,46.482117
0,phantom,27.3462,0.3940,44.956726
0,phantom,27.9243,0.4035,41.978088
0,phantom,28.0974,0.4004,42.255859
0,phantom,27.8078,0.3952,41.017273
0,phantom,28.5631,0.3976,40.400696
0,phantom,28.6189,0.4051,37.901306
0,phantom,28.9216,0.3936,37.228027
