Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.72235843	0.68672131	27.253	2.329	0.809	0.037	0.045	0.013
2	0.72073410	0.67894543	27.262	2.331	0.811	0.037	0.045	0.012
3	0.72062762	0.67479910	27.348	2.341	0.812	0.039	0.045	0.012
4	0.72052786	0.66824669	27.290	2.319	0.812	0.038	0.045	0.012
5	0.72046250	0.66964041	27.318	2.322	0.813	0.038	0.045	0.012
6	0.72035970	0.69381926	27.305	2.350	0.812	0.039	0.045	0.012
7	0.72039536	0.66849618	27.348	2.358	0.813	0.039	0.045	0.012
8	0.72026924	0.68517204	27.377	2.352	0.814	0.040	0.044	0.012
9	0.72022627	0.66381698	27.362	2.358	0.813	0.039	0.044	0.012
10	0.72010287	0.66565407	27.339	2.348	0.812	0.039	0.045	0.012
11	0.72015669	0.66839421	27.303	2.396	0.812	0.040	0.045	0.013
12	0.72015316	0.66994224	27.271	2.395	0.812	0.040	0.045	0.013
13	0.72009030	0.66275335	27.337	2.371	0.812	0.039	0.045	0.012
14	0.72001489	0.68223989	27.320	2.349	0.814	0.040	0.045	0.012
15	0.72002450	0.67563214	27.324	2.377	0.813	0.040	0.045	0.013
16	0.71998952	0.68261920	27.323	2.343	0.812	0.039	0.045	0.012
17	0.72006542	0.67718650	27.319	2.350	0.813	0.040	0.045	0.012
18	0.72004734	0.67439744	27.332	2.371	0.813	0.040	0.045	0.013
19	0.72011368	0.67651155	27.305	2.365	0.812	0.040	0.045	0.013
20	0.72001734	0.67075806	27.336	2.340	0.813	0.040	0.045	0.012
21	0.71986669	0.67199821	27.333	2.371	0.812	0.041	0.045	0.012
22	0.72000337	0.67729006	27.340	2.348	0.813	0.040	0.045	0.012
23	0.71988489	0.67503413	27.330	2.347	0.814	0.040	0.045	0.012
24	0.71992339	0.67993948	27.306	2.332	0.813	0.039	0.045	0.012
25	0.71997004	0.67442549	27.342	2.392	0.813	0.041	0.045	0.013
26	0.71991497	0.67079310	27.331	2.394	0.812	0.041	0.045	0.013
27	0.71992139	0.67470604	27.371	2.357	0.814	0.040	0.044	0.012
28	0.71995182	0.67046579	27.327	2.383	0.813	0.040	0.045	0.013
29	0.71987502	0.68103398	27.354	2.373	0.814	0.040	0.045	0.013
30	0.71981428	0.67194338	27.318	2.394	0.812	0.040	0.045	0.013
31	0.71991004	0.67207003	27.357	2.366	0.813	0.041	0.045	0.012
32	0.71980113	0.67654002	27.327	2.358	0.813	0.040	0.045	0.012
33	0.71990471	0.67955814	27.303	2.371	0.813	0.040	0.045	0.013
34	0.71994084	0.68372281	27.338	2.389	0.812	0.041	0.045	0.013
35	0.71993395	0.66547098	27.325	2.368	0.813	0.040	0.045	0.013
36	0.71982980	0.67595887	27.306	2.354	0.813	0.040	0.045	0.012
37	0.71976880	0.67322290	27.314	2.355	0.813	0.040	0.045	0.012
38	0.71980811	0.68104939	27.287	2.357	0.812	0.040	0.045	0.013
39	0.71983255	0.66621748	27.300	2.384	0.812	0.040	0.045	0.013
40	0.71976390	0.67843741	27.303	2.385	0.812	0.040	0.045	0.013
41	0.71974045	0.67137859	27.321	2.365	0.813	0.040	0.045	0.013
42	0.71973897	0.66652483	27.327	2.386	0.813	0.040	0.045	0.013
43	0.71973646	0.66882153	27.302	2.385	0.813	0.040	0.045	0.013
44	0.71984614	0.67759225	27.319	2.398	0.812	0.040	0.045	0.013
45	0.71971266	0.67654014	27.305	2.346	0.813	0.040	0.045	0.012
46	0.71978407	0.67670881	27.306	2.378	0.813	0.040	0.045	0.013
47	0.71971694	0.67668183	27.309	2.379	0.813	0.040	0.045	0.013
48	0.71976115	0.67502507	27.308	2.392	0.812	0.040	0.045	0.013
49	0.71979032	0.67916256	27.269	2.387	0.812	0.040	0.045	0.013
50	0.71969181	0.67101913	27.295	2.372	0.812	0.040	0.045	0.013
51	0.71978333	0.67034451	27.246	2.394	0.812	0.040	0.045	0.013
52	0.71958848	0.67192568	27.270	2.394	0.812	0.041	0.045	0.013
53	0.71958688	0.67117400	27.234	2.387	0.811	0.040	0.045	0.013
54	0.71964512	0.67499935	27.291	2.360	0.812	0.040	0.045	0.013
55	0.71960421	0.67098391	27.277	2.367	0.812	0.040	0.045	0.013
56	0.71967023	0.67877746	27.257	2.384	0.812	0.040	0.045	0.013
57	0.71965544	0.67274631	27.283	2.395	0.812	0.041	0.045	0.013
58	0.71964064	0.67620472	27.266	2.392	0.812	0.040	0.045	0.013
59	0.71968001	0.66978442	27.256	2.410	0.811	0.040	0.045	0.013
60	0.71951600	0.67497992	27.283	2.387	0.812	0.041	0.045	0.013
61	0.71958773	0.67758477	27.313	2.379	0.813	0.040	0.045	0.013
