ImageName, PSNR, SSIM, MSE
15_patch15_01_001,31.6704,0.7374,33.013428
15_patch15_02_000,29.2875,0.6419,47.992676
15_patch15_02_001,30.0446,0.6413,44.548096
15_patch15_02_002,30.7810,0.7146,36.260010
15_patch15_02_003,31.1171,0.6650,37.464844
15_patch15_03_000,28.6355,0.6165,51.591064
15_patch15_03_001,29.2634,0.6311,49.168945
15_patch15_03_002,30.8091,0.7147,36.035156
15_patch15_03_003,29.5239,0.6454,44.872070
15_patch15_03_004,31.6519,0.7215,31.952148
15_patch15_03_005,31.2771,0.6817,33.770996
15_patch15_03_006,31.5727,0.6759,36.395264
15_patch15_04_000,27.3969,0.6124,58.223389
15_patch15_04_001,29.4331,0.6145,47.842041
15_patch15_04_002,29.7049,0.6729,43.096680
15_patch15_04_003,29.8712,0.6790,40.857910
15_patch15_04_004,30.0834,0.6537,41.351318
15_patch15_04_005,31.0567,0.6986,36.668457
15_patch15_04_006,31.3244,0.6785,36.996338
15_patch15_04_007,31.2440,0.6663,37.829102
15_patch15_05_000,27.9259,0.6339,52.142822
15_patch15_05_001,27.4997,0.6079,55.015381
15_patch15_05_002,28.2737,0.6112,55.950684
15_patch15_05_003,28.0403,0.6718,53.418945
15_patch15_05_004,28.7942,0.6702,47.333984
15_patch15_05_005,29.0683,0.6388,46.396973
15_patch15_05_006,30.6765,0.7401,34.332520
15_patch15_05_007,30.1933,0.7017,35.881592
15_patch15_05_008,30.5076,0.6645,41.290283
15_patch15_05_009,30.9517,0.6580,39.041016
15_patch15_06_000,28.7120,0.5744,52.911377
15_patch15_06_001,26.8557,0.6105,58.687500
15_patch15_06_002,25.9302,0.6085,66.982666
15_patch15_06_003,28.6727,0.6120,52.331543
15_patch15_06_004,27.2097,0.6459,57.626709
15_patch15_06_005,28.8412,0.6744,46.659912
15_patch15_06_006,29.2157,0.6328,47.395996
15_patch15_06_007,29.8648,0.6137,45.143555
15_patch15_06_008,30.9317,0.7298,32.719482
15_patch15_06_009,30.5668,0.6925,37.007080
15_patch15_06_010,29.9352,0.6528,42.502441
15_patch15_06_011,30.5716,0.6488,42.756348
15_patch15_07_000,28.2153,0.6005,55.448242
15_patch15_07_001,26.6794,0.5969,58.744141
15_patch15_07_002,25.2592,0.6179,65.215820
15_patch15_07_003,27.6649,0.6269,53.012695
15_patch15_07_004,26.5834,0.7204,50.991455
15_patch15_07_005,27.3701,0.6607,50.705322
15_patch15_07_006,27.3161,0.6037,55.946045
15_patch15_07_007,29.0143,0.6144,49.155518
15_patch15_07_008,29.6511,0.7237,37.401855
15_patch15_07_009,30.2682,0.6977,37.442871
15_patch15_07_010,30.3469,0.6782,39.282471
15_patch15_07_011,30.3636,0.6434,40.177490
15_patch15_08_000,28.3364,0.5900,55.001709
15_patch15_08_001,28.4122,0.5784,53.350098
15_patch15_08_002,27.4335,0.6362,56.728516
15_patch15_08_003,28.3869,0.6018,54.585449
15_patch15_08_004,26.6715,0.6974,57.499512
15_patch15_08_005,27.0644,0.6276,60.020264
15_patch15_08_006,27.8354,0.7709,48.477295
15_patch15_08_007,27.4040,0.6765,53.528320
15_patch15_08_008,27.3334,0.5817,56.966797
15_patch15_08_009,28.6455,0.5908,50.949951
15_patch15_08_010,29.4330,0.6053,48.406006
15_patch15_08_011,29.6677,0.7010,37.071045
15_patch15_08_012,29.2178,0.6578,41.857178
15_patch15_08_013,29.3191,0.6446,49.062012
15_patch15_08_014,28.9091,0.6215,52.218262
15_patch15_08_015,29.7282,0.6139,47.350098
15_patch15_09_000,27.6276,0.5709,59.221924
15_patch15_09_001,29.2796,0.5807,48.820312
15_patch15_09_002,25.8904,0.5967,63.821533
15_patch15_09_003,27.5065,0.5808,59.335693
15_patch15_09_004,24.0582,0.6390,72.235840
15_patch15_09_005,26.9319,0.6484,61.418701
15_patch15_09_006,26.0658,0.7210,56.505859
15_patch15_09_007,26.9629,0.6725,54.416260
15_patch15_09_008,27.5611,0.6005,56.330811
15_patch15_09_009,29.4149,0.6043,50.028564
15_patch15_09_010,29.3520,0.6004,48.925781
15_patch15_09_011,28.5433,0.7082,42.502197
15_patch15_09_012,30.2984,0.6903,39.331787
15_patch15_09_013,29.7177,0.6569,40.642578
15_patch15_09_014,29.0234,0.6206,46.796387
15_patch15_09_015,29.9315,0.6128,44.746338
15_patch15_09_016,31.4916,0.6413,37.623291
15_patch15_09_017,31.3152,0.7547,29.222656
15_patch15_09_018,31.8344,0.7322,30.935303
15_patch15_10_000,27.7985,0.5727,56.825928
15_patch15_10_001,28.5368,0.5828,50.825195
15_patch15_10_002,26.1427,0.5936,64.869873
15_patch15_10_003,26.5669,0.5628,62.284912
15_patch15_10_004,28.7746,0.5604,56.160156
15_patch15_10_005,23.9258,0.6531,67.328857
15_patch15_10_006,25.1302,0.6162,69.114990
15_patch15_10_007,27.7930,0.5573,54.713867
15_patch15_10_008,28.8627,0.5703,49.427979
15_patch15_10_009,25.2470,0.7156,55.635254
15_patch15_10_010,25.6392,0.6808,57.609131
15_patch15_10_011,26.2560,0.5794,63.173828
15_patch15_10_012,27.2229,0.5588,60.314697
15_patch15_10_013,29.1577,0.5766,51.504883
15_patch15_10_014,29.9731,0.7709,34.990967
15_patch15_10_015,27.8761,0.7147,44.164307
15_patch15_10_016,28.7385,0.6505,46.755127
15_patch15_10_017,30.0001,0.6403,44.585938
15_patch15_10_018,29.0409,0.6044,50.219482
15_patch15_10_019,28.8454,0.5831,49.828125
15_patch15_10_020,29.6722,0.5975,46.185791
15_patch15_10_021,30.2530,0.6146,45.344482
15_patch15_10_022,30.8622,0.6259,41.066162
15_patch15_10_023,30.2019,0.7218,35.320557
15_patch15_10_024,30.3442,0.7153,32.382568
15_patch15_10_025,31.9054,0.7161,29.556396
15_patch15_11_000,29.9005,0.6016,47.219971
15_patch15_11_001,29.8881,0.5499,49.721436
15_patch15_11_002,26.3999,0.5943,59.968018
15_patch15_11_003,27.7512,0.5573,58.946777
