Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.60336566	0.21533226	25.354	1.656	0.804	0.042	0.055	0.010
2	0.50012230	0.17730508	27.519	1.477	0.841	0.033	0.043	0.007
3	0.49132371	0.12670367	29.829	1.411	0.919	0.013	0.033	0.005
4	0.48924277	0.14327867	30.698	1.467	0.927	0.012	0.030	0.005
5	0.48515664	0.09806650	31.277	1.662	0.948	0.010	0.028	0.006
6	0.48133788	0.07852952	31.818	1.824	0.957	0.010	0.026	0.006
7	0.48272417	0.07265094	32.189	1.694	0.956	0.009	0.025	0.005
8	0.48090602	0.07590492	32.413	1.845	0.962	0.009	0.025	0.006
9	0.47940899	0.08123319	32.481	2.048	0.964	0.009	0.024	0.006
10	0.47899161	0.07147185	32.775	2.010	0.970	0.009	0.024	0.006
11	0.48173797	0.07467073	32.369	1.836	0.948	0.008	0.025	0.006
12	0.48271115	0.06638858	32.922	1.978	0.965	0.009	0.023	0.006
13	0.48051077	0.08269249	32.824	2.103	0.955	0.009	0.024	0.006
14	0.47848242	0.07029615	33.160	2.205	0.968	0.008	0.023	0.006
15	0.47822115	0.07145578	33.055	2.107	0.962	0.008	0.023	0.006
16	0.47855512	0.06487792	33.393	2.254	0.971	0.008	0.022	0.006
17	0.47775404	0.07680834	33.380	2.270	0.972	0.008	0.022	0.006
18	0.47729492	0.06244664	33.406	2.282	0.972	0.008	0.022	0.006
19	0.47704088	0.06112082	33.413	2.389	0.974	0.008	0.022	0.007
20	0.47685714	0.06865322	33.689	2.467	0.975	0.008	0.022	0.007
21	0.47741261	0.06542407	33.791	2.407	0.975	0.008	0.021	0.007
22	0.47684065	0.06485833	33.261	2.458	0.973	0.009	0.023	0.007
23	0.47681321	0.07087762	33.519	2.478	0.972	0.009	0.022	0.007
24	0.48391942	0.13227947	31.516	2.180	0.946	0.011	0.027	0.007
25	0.48937508	0.09195344	32.830	1.929	0.953	0.009	0.023	0.006
26	0.47765577	0.07529276	33.470	2.267	0.965	0.008	0.022	0.006
27	0.47736289	0.06684692	33.655	2.337	0.970	0.008	0.022	0.007
28	0.47733436	0.06522915	33.950	2.503	0.975	0.008	0.021	0.007
29	0.47654272	0.06212208	33.797	2.481	0.973	0.008	0.021	0.007
30	0.47704366	0.06295810	33.608	2.469	0.971	0.008	0.022	0.007
31	0.47642575	0.06141555	33.778	2.591	0.976	0.008	0.021	0.007
32	0.47685081	0.05700277	33.957	2.615	0.976	0.008	0.021	0.007
33	0.47607823	0.05657051	34.004	2.580	0.975	0.008	0.021	0.007
34	0.47653233	0.05959736	34.018	2.774	0.978	0.009	0.021	0.008
35	0.47619443	0.06009614	34.115	2.672	0.976	0.008	0.021	0.007
36	0.47656984	0.06550651	34.129	2.746	0.977	0.008	0.021	0.007
37	0.47636855	0.06735648	33.737	2.622	0.970	0.008	0.022	0.007
38	0.47619810	0.05666654	33.989	2.693	0.975	0.008	0.021	0.007
39	0.47568610	0.06324261	33.958	2.757	0.975	0.008	0.021	0.008
40	0.47585534	0.05652157	34.136	2.798	0.979	0.009	0.021	0.008
41	0.47670685	0.06191438	34.251	2.784	0.978	0.008	0.021	0.008
42	0.47602144	0.05656236	34.159	2.700	0.977	0.008	0.021	0.007
43	0.47597820	0.05998635	34.177	2.754	0.979	0.009	0.021	0.008
44	0.47628889	0.05672250	34.209	2.809	0.978	0.009	0.021	0.008
45	0.47646112	0.05492510	34.139	2.860	0.980	0.009	0.021	0.008
46	0.47551605	0.05769552	34.250	2.885	0.978	0.009	0.021	0.008
47	0.47585964	0.06207364	34.174	2.847	0.979	0.009	0.021	0.008
48	0.47631646	0.05781628	34.029	2.817	0.976	0.008	0.021	0.008
49	0.47571536	0.05497853	34.324	2.870	0.979	0.008	0.020	0.008
50	0.47537556	0.06195890	34.010	2.862	0.977	0.009	0.021	0.008
51	0.47514954	0.05734272	34.263	2.893	0.980	0.009	0.021	0.008
52	0.47631181	0.05727438	34.184	2.877	0.979	0.009	0.021	0.008
53	0.47608571	0.05957571	34.201	2.859	0.977	0.008	0.021	0.008
54	0.47582902	0.05311066	34.285	2.944	0.979	0.008	0.021	0.008
55	0.47543816	0.05217772	34.428	2.954	0.981	0.008	0.020	0.008
56	0.47583866	0.05774517	34.249	2.911	0.979	0.008	0.021	0.008
57	0.47517637	0.06038918	34.217	2.965	0.979	0.009	0.021	0.008
58	0.47535509	0.05485563	34.350	2.956	0.980	0.009	0.020	0.008
59	0.47517897	0.05626617	34.253	2.977	0.981	0.009	0.021	0.008
60	0.47589056	0.05480908	34.435	2.958	0.981	0.008	0.020	0.008
61	0.47528484	0.05213137	34.230	2.955	0.980	0.009	0.021	0.008
62	0.47513007	0.05541803	34.360	2.988	0.980	0.009	0.020	0.008
63	0.47553532	0.05492911	34.299	3.083	0.981	0.009	0.021	0.008
64	0.47504478	0.05672990	34.267	2.913	0.979	0.008	0.021	0.008
65	0.47559654	0.05634267	34.247	2.991	0.980	0.009	0.021	0.008
66	0.47474995	0.05484056	34.142	3.027	0.979	0.009	0.021	0.008
67	0.47510772	0.05425449	34.282	3.025	0.981	0.009	0.021	0.008
68	0.47486597	0.05841527	34.323	3.020	0.980	0.009	0.021	0.008
69	0.47547085	0.05666285	34.337	3.020	0.981	0.009	0.021	0.008
70	0.47532268	0.05542847	34.402	2.970	0.979	0.008	0.020	0.008
71	0.47526621	0.05813334	34.356	3.029	0.980	0.009	0.020	0.008
72	0.47484920	0.04897984	34.536	3.058	0.982	0.009	0.020	0.008
73	0.47459032	0.05585669	34.279	3.030	0.980	0.009	0.021	0.008
