Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.06697856	0.91650011	24.212	1.236	0.634	0.052	0.062	0.009
2	0.06632770	0.93603212	23.772	1.291	0.614	0.061	0.065	0.009
3	0.06622594	0.96151396	23.361	1.398	0.596	0.071	0.069	0.011
4	0.06619411	0.96432582	23.547	1.354	0.603	0.067	0.067	0.010
5	0.06615978	0.94792961	23.492	1.327	0.602	0.068	0.068	0.010
6	0.06615455	0.95428412	23.271	1.410	0.594	0.073	0.070	0.011
7	0.06613082	0.97304014	23.589	1.364	0.605	0.067	0.067	0.010
8	0.06612477	1.00167400	23.404	1.379	0.600	0.069	0.068	0.010
9	0.06611315	0.96130394	23.157	1.460	0.590	0.076	0.070	0.011
10	0.06611034	0.96898646	23.443	1.359	0.600	0.069	0.068	0.010
11	0.06608353	0.96199482	23.665	1.366	0.608	0.066	0.066	0.010
12	0.06607610	0.95767374	23.302	1.394	0.596	0.071	0.069	0.011
13	0.06606447	0.94926454	23.233	1.426	0.593	0.074	0.070	0.011
14	0.06607570	0.95010041	23.609	1.367	0.606	0.066	0.067	0.010
15	0.06605349	0.94193226	23.456	1.366	0.602	0.068	0.068	0.010
16	0.06605566	0.94978874	23.444	1.370	0.601	0.069	0.068	0.010
17	0.06603537	0.95470621	23.534	1.364	0.605	0.067	0.067	0.010
18	0.06602689	0.94289063	23.755	1.322	0.611	0.064	0.066	0.010
19	0.06603300	0.95228512	23.558	1.357	0.604	0.067	0.067	0.010
20	0.06602497	0.97373579	23.773	1.278	0.615	0.062	0.065	0.009
21	0.06600426	0.97835112	23.316	1.411	0.595	0.072	0.069	0.011
22	0.06600566	0.95507633	23.378	1.429	0.598	0.071	0.069	0.011
23	0.06599480	0.96480541	23.634	1.348	0.608	0.065	0.067	0.010
24	0.06597216	0.95148442	23.627	1.349	0.607	0.065	0.067	0.010
25	0.06602047	0.95112636	23.487	1.376	0.601	0.068	0.068	0.010
26	0.06598614	0.97435815	23.578	1.343	0.606	0.066	0.067	0.010
