ImageName, PSNR, SSIM, MSE
10_patch10_32_001,26.7102,0.4742,63.445068
10_patch10_32_002,26.3212,0.4602,63.317627
10_patch10_33_000,26.3142,0.4694,65.500000
10_patch10_33_001,26.8377,0.4813,64.118408
10_patch10_33_002,26.0138,0.4352,69.566162
10_patch10_33_003,25.9240,0.4375,64.594727
10_patch10_33_004,25.9899,0.4341,69.215576
10_patch10_33_005,25.7522,0.4265,65.551270
10_patch10_33_006,26.7628,0.4556,61.838867
10_patch10_34_000,25.0524,0.4146,73.350098
10_patch10_34_001,25.8340,0.4505,72.075928
10_patch10_34_002,26.3002,0.4666,67.300781
10_patch10_34_003,26.7148,0.4937,64.172119
10_patch10_34_004,26.7439,0.4858,63.622803
10_patch10_34_005,26.1559,0.4407,66.452881
10_patch10_34_006,26.0659,0.4291,64.125000
10_patch10_34_007,26.0772,0.4372,69.268311
10_patch10_34_008,25.8296,0.4153,66.185059
10_patch10_34_009,26.5192,0.5003,64.869629
10_patch10_34_010,26.0185,0.4615,65.204834
10_patch10_34_011,26.5334,0.5059,64.145996
10_patch10_34_012,25.3212,0.4248,70.090820
10_patch10_35_000,25.2732,0.4163,71.340820
10_patch10_35_001,25.0847,0.3828,69.031738
10_patch10_35_002,25.9412,0.4357,70.874023
10_patch10_35_003,25.9733,0.4429,68.967041
10_patch10_35_004,25.9615,0.4469,65.413574
10_patch10_35_005,25.1296,0.4248,66.393311
10_patch10_35_006,25.8015,0.4272,66.723389
10_patch10_35_007,25.5594,0.4299,65.839600
10_patch10_35_008,25.4977,0.4284,68.987793
10_patch10_35_009,25.4076,0.4177,67.768799
10_patch10_35_010,25.8939,0.4396,72.186035
10_patch10_35_011,25.6033,0.4262,69.084473
10_patch10_35_012,26.6918,0.4725,65.971924
10_patch10_35_013,26.1474,0.4463,65.695557
10_patch10_35_014,27.0753,0.5006,61.762451
10_patch10_36_000,25.2165,0.4135,71.629639
10_patch10_36_001,25.1522,0.3815,69.420410
10_patch10_36_002,25.2961,0.4149,74.137939
