ImageName, PSNR, SSIM, MSE
06_patch06_39_000,28.2110,0.5301,57.544434
06_patch06_39_001,27.0248,0.4992,62.004395
06_patch06_39_002,26.4718,0.4548,64.710205
06_patch06_39_003,26.8856,0.4885,63.954346
06_patch06_40_000,27.7364,0.5177,60.007812
06_patch06_40_001,27.4350,0.5131,61.250732
06_patch06_40_002,27.1623,0.4866,59.983643
06_patch06_40_003,26.3991,0.4679,63.743896
06_patch06_40_004,25.6873,0.4296,69.215820
06_patch06_40_005,25.4964,0.4180,69.418457
06_patch06_40_006,27.4756,0.5154,60.033936
06_patch06_41_000,26.4899,0.4713,64.599609
06_patch06_41_001,27.2085,0.4816,60.097900
06_patch06_41_002,27.2740,0.4820,61.059082
06_patch06_41_003,26.9521,0.4728,64.242676
06_patch06_41_004,26.4275,0.4548,66.149902
06_patch06_41_005,26.5377,0.4711,63.940674
06_patch06_41_006,25.3053,0.4244,71.481445
06_patch06_41_007,25.1965,0.4418,69.032715
06_patch06_41_008,26.7741,0.4882,62.544189
06_patch06_41_009,26.3465,0.4520,65.309570
06_patch06_41_010,25.1419,0.3892,74.704590
06_patch06_41_011,24.8644,0.3784,75.334229
06_patch06_41_012,26.3842,0.4590,67.506104
06_patch06_42_000,27.7392,0.5260,59.810547
06_patch06_42_001,27.8220,0.5126,58.494385
06_patch06_42_002,27.2868,0.4914,61.699951
06_patch06_42_003,26.1504,0.4692,67.150391
06_patch06_42_004,26.5104,0.4960,64.536377
06_patch06_42_005,27.0879,0.5147,61.016846
06_patch06_42_006,25.9809,0.4732,66.118896
06_patch06_42_007,25.7807,0.4641,68.171143
06_patch06_42_008,25.5114,0.4346,73.345947
06_patch06_42_009,25.3927,0.4492,72.598633
06_patch06_42_010,26.3494,0.4641,66.085205
06_patch06_42_011,24.0285,0.3607,77.173584
06_patch06_42_012,23.3659,0.3465,81.249512
06_patch06_42_013,25.0816,0.4310,73.050537
06_patch06_43_000,27.3812,0.5146,57.088379
06_patch06_43_001,26.8046,0.4863,63.464111
06_patch06_43_002,26.9827,0.5046,61.448486
06_patch06_43_003,27.1026,0.4965,63.399414
06_patch06_43_004,26.3254,0.4741,67.044189
06_patch06_43_005,26.3788,0.4625,65.443359
06_patch06_43_006,27.0456,0.5085,59.449463
06_patch06_43_007,26.5012,0.4940,64.156982
06_patch06_43_008,26.2201,0.4933,65.701172
06_patch06_43_009,25.5756,0.4973,68.039307
06_patch06_43_010,25.2013,0.4857,71.999512
06_patch06_43_011,25.8636,0.4704,66.357910
06_patch06_43_012,26.3205,0.4514,66.964844
06_patch06_43_013,25.3097,0.4182,73.347900
06_patch06_43_014,24.4506,0.4228,77.105469
06_patch06_43_015,23.6471,0.3736,79.158936
06_patch06_43_016,23.9675,0.3751,80.001221
06_patch06_44_000,27.3041,0.4883,62.156250
06_patch06_44_001,26.7509,0.4993,62.088379
06_patch06_44_002,26.5525,0.4659,66.073730
06_patch06_44_003,26.6194,0.4711,65.687500
06_patch06_44_004,25.5578,0.4670,69.590820
06_patch06_44_005,26.0764,0.4573,66.113770
06_patch06_44_006,27.1125,0.4903,61.361572
06_patch06_44_007,25.9915,0.4729,65.156982
06_patch06_44_008,25.6172,0.4993,70.948975
06_patch06_44_009,24.3908,0.4596,74.278076
06_patch06_44_010,24.6096,0.4813,71.594727
06_patch06_44_011,25.6142,0.5160,64.823486
06_patch06_44_012,24.8110,0.4327,72.896240
06_patch06_44_013,24.4319,0.4159,76.553467
06_patch06_44_014,24.1477,0.3921,78.523682
06_patch06_44_015,24.0914,0.3788,79.666748
06_patch06_44_016,24.7451,0.4463,77.621338
06_patch06_45_000,27.3117,0.4875,61.319824
06_patch06_45_001,26.0566,0.4467,68.095459
06_patch06_45_002,26.1358,0.4683,66.931641
06_patch06_45_003,25.3377,0.4168,73.931396
06_patch06_45_004,25.9517,0.4423,67.413086
