Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.19241697	0.11844451	35.173	1.797	0.965	0.014	0.018	0.004
2	0.18469134	0.11959787	35.194	1.764	0.965	0.014	0.018	0.004
3	0.18412740	0.11909704	34.868	1.614	0.965	0.012	0.018	0.004
4	0.18385894	0.11650046	35.320	1.843	0.966	0.014	0.018	0.004
5	0.18353509	0.12004224	35.293	1.869	0.966	0.014	0.018	0.004
6	0.18339744	0.12120801	35.174	1.889	0.965	0.013	0.018	0.004
7	0.18292513	0.11455392	35.460	1.949	0.966	0.014	0.017	0.004
8	0.18283188	0.12346265	35.427	1.940	0.967	0.013	0.017	0.004
9	0.18278791	0.11760338	35.187	1.880	0.966	0.013	0.018	0.004
10	0.18281758	0.11834833	35.432	1.918	0.966	0.013	0.017	0.004
11	0.18246320	0.12019982	35.249	1.897	0.966	0.013	0.018	0.004
12	0.18259907	0.12656922	35.393	1.887	0.966	0.013	0.017	0.004
13	0.18244123	0.11620487	35.340	1.890	0.966	0.013	0.018	0.004
14	0.18249393	0.12729304	35.608	1.963	0.967	0.013	0.017	0.004
15	0.18243996	0.12276241	35.118	1.929	0.965	0.013	0.018	0.004
16	0.18228934	0.12352707	35.388	1.986	0.966	0.013	0.017	0.004
17	0.18228643	0.12082102	35.471	1.940	0.967	0.013	0.017	0.004
18	0.18216917	0.11715143	35.315	1.919	0.966	0.013	0.018	0.004
19	0.18228893	0.12050040	35.398	1.961	0.967	0.013	0.017	0.004
20	0.18225973	0.11950622	35.400	1.936	0.966	0.013	0.017	0.004
21	0.18207385	0.12392975	35.383	1.897	0.966	0.013	0.017	0.004
22	0.18199104	0.11710629	35.286	1.961	0.966	0.014	0.018	0.004
23	0.18193944	0.12459929	35.394	1.985	0.966	0.013	0.017	0.004
24	0.18205879	0.12451010	35.337	1.970	0.966	0.013	0.018	0.004
25	0.18203565	0.12550072	35.362	2.001	0.966	0.014	0.018	0.004
26	0.18195210	0.12468863	35.372	2.011	0.966	0.013	0.018	0.004
27	0.18187659	0.11766207	35.310	1.955	0.966	0.013	0.018	0.004
28	0.18184597	0.11571156	35.333	1.914	0.966	0.013	0.018	0.004
29	0.18178826	0.12355467	35.432	1.992	0.967	0.013	0.017	0.004
30	0.18175504	0.12228621	35.455	2.034	0.967	0.014	0.017	0.004
31	0.18180309	0.12266052	35.395	2.056	0.966	0.014	0.017	0.004
32	0.18176384	0.11879989	35.388	2.003	0.966	0.014	0.017	0.004
33	0.18186521	0.12316901	35.359	2.042	0.966	0.014	0.018	0.004
34	0.18175423	0.12726857	35.533	2.026	0.967	0.013	0.017	0.004
35	0.18172173	0.12310917	35.375	2.053	0.966	0.014	0.018	0.004
36	0.18158416	0.11942516	35.524	2.054	0.967	0.014	0.017	0.004
37	0.18169016	0.12097050	35.505	2.032	0.967	0.013	0.017	0.004
38	0.18157055	0.12271642	35.540	2.059	0.967	0.013	0.017	0.004
39	0.18151191	0.12411289	35.316	2.083	0.966	0.014	0.018	0.004
40	0.18165763	0.12159479	35.499	2.089	0.967	0.014	0.017	0.004
41	0.18136410	0.12035926	35.572	2.016	0.967	0.013	0.017	0.004
42	0.18153526	0.11817793	35.426	1.991	0.967	0.013	0.017	0.004
43	0.18161556	0.12305029	35.437	2.017	0.967	0.013	0.017	0.004
44	0.18147509	0.11979306	35.454	2.076	0.967	0.014	0.017	0.004
45	0.18153702	0.12289209	35.360	2.061	0.966	0.014	0.018	0.004
46	0.18149900	0.12367693	35.442	2.046	0.967	0.014	0.017	0.004
47	0.18156987	0.11867210	35.434	2.064	0.967	0.014	0.017	0.004
48	0.18139586	0.11849910	35.431	2.050	0.967	0.014	0.017	0.004
49	0.18144795	0.12657627	35.402	2.090	0.966	0.014	0.017	0.004
50	0.18132945	0.11523948	35.492	2.071	0.967	0.014	0.017	0.004
51	0.18131906	0.12091047	35.439	2.042	0.967	0.014	0.017	0.004
52	0.18132570	0.11827933	35.455	2.146	0.966	0.014	0.017	0.005
53	0.18130833	0.12281283	35.355	2.080	0.966	0.014	0.018	0.004
54	0.18140425	0.11842980	35.342	2.092	0.966	0.014	0.018	0.004
55	0.18142119	0.11815744	35.439	2.056	0.967	0.014	0.017	0.004
56	0.18143678	0.11652976	35.393	2.018	0.966	0.013	0.017	0.004
57	0.18125773	0.11638910	35.502	2.063	0.967	0.014	0.017	0.004
58	0.18127458	0.12262880	35.407	2.106	0.967	0.014	0.017	0.005
59	0.18131185	0.12337359	35.385	2.132	0.966	0.014	0.018	0.005
60	0.18134252	0.12191509	35.567	2.082	0.967	0.014	0.017	0.004
61	0.18125172	0.12018079	35.500	2.151	0.967	0.014	0.017	0.005
62	0.18127030	0.11952170	35.453	2.094	0.967	0.014	0.017	0.004
63	0.18126163	0.12343203	35.479	2.176	0.967	0.014	0.017	0.005
64	0.18121144	0.12135439	35.274	2.307	0.966	0.015	0.018	0.006
65	0.18113824	0.12273165	35.394	2.143	0.966	0.014	0.018	0.005
66	0.18118341	0.11917268	35.478	2.117	0.967	0.014	0.017	0.005
67	0.18121707	0.12000560	35.406	2.188	0.966	0.014	0.018	0.005
68	0.18127376	0.12097566	35.455	2.115	0.967	0.014	0.017	0.005
69	0.18121046	0.12190343	35.371	2.167	0.966	0.014	0.018	0.005
70	0.18106281	0.12119875	35.464	2.126	0.967	0.014	0.017	0.005
71	0.18126633	0.12230195	35.448	2.105	0.967	0.014	0.017	0.005
72	0.18112133	0.12215502	35.347	2.190	0.966	0.015	0.018	0.005
73	0.18116921	0.11958429	35.480	2.112	0.967	0.014	0.017	0.005
74	0.18125105	0.12249219	35.353	2.175	0.966	0.014	0.018	0.005
75	0.18112498	0.12315235	35.395	2.257	0.966	0.015	0.018	0.005
76	0.18103763	0.12016674	35.319	2.131	0.966	0.014	0.018	0.005
77	0.18099588	0.11906022	35.392	2.163	0.966	0.014	0.018	0.005
78	0.18096620	0.12225110	35.377	2.339	0.966	0.016	0.018	0.006
79	0.18109847	0.12139099	35.426	2.224	0.966	0.015	0.018	0.005
80	0.18098012	0.11890086	35.372	2.253	0.966	0.015	0.018	0.006
81	0.18099819	0.12220831	35.418	2.191	0.966	0.014	0.018	0.005
82	0.18091665	0.12178307	35.405	2.192	0.966	0.014	0.018	0.005
83	0.18094738	0.12123541	35.437	2.275	0.966	0.016	0.018	0.006
84	0.18100511	0.12156524	35.398	2.196	0.966	0.015	0.018	0.005
85	0.18106306	0.12173477	35.414	2.182	0.966	0.014	0.018	0.005
86	0.18097003	0.12209466	35.306	2.528	0.965	0.020	0.018	0.008
87	0.18108524	0.12120034	35.346	2.383	0.966	0.018	0.018	0.007
88	0.18101592	0.12188124	35.370	2.201	0.966	0.015	0.018	0.005
89	0.18098677	0.12070566	35.434	2.160	0.966	0.014	0.017	0.005
90	0.18102983	0.12075773	35.460	2.159	0.967	0.014	0.017	0.005
91	0.18094061	0.12283248	35.378	2.347	0.966	0.017	0.018	0.006
92	0.18085129	0.12128560	35.414	2.275	0.966	0.016	0.018	0.006
93	0.18105085	0.12123022	35.392	2.313	0.966	0.016	0.018	0.006
94	0.18096358	0.12170219	35.432	2.177	0.966	0.014	0.017	0.005
95	0.18086347	0.12226517	35.476	2.193	0.967	0.014	0.017	0.005
96	0.18093715	0.12242452	35.441	2.254	0.966	0.015	0.018	0.005
97	0.18104229	0.12130133	35.384	2.340	0.966	0.017	0.018	0.006
98	0.18101323	0.12140715	35.444	2.179	0.966	0.014	0.017	0.005
99	0.18103325	0.12107224	35.359	2.323	0.966	0.018	0.018	0.006
100	0.18091151	0.11956337	35.390	2.240	0.966	0.015	0.018	0.005
101	0.18083290	0.12165988	35.404	2.306	0.966	0.016	0.018	0.006
102	0.18097529	0.12106285	35.400	2.282	0.966	0.017	0.018	0.006
103	0.18091002	0.12091315	35.369	2.203	0.966	0.014	0.018	0.005
104	0.18088646	0.12197438	35.458	2.298	0.966	0.016	0.018	0.006
105	0.18081661	0.12283117	35.368	2.268	0.966	0.015	0.018	0.005
106	0.18096008	0.12230638	35.391	2.243	0.966	0.015	0.018	0.005
107	0.18098479	0.12181933	35.366	2.386	0.966	0.018	0.018	0.007
108	0.18097727	0.12232656	35.365	2.314	0.966	0.018	0.018	0.006
109	0.18084817	0.11989010	35.399	2.293	0.966	0.016	0.018	0.006
110	0.18092499	0.12224777	35.380	2.289	0.966	0.017	0.018	0.006
111	0.18090461	0.12241564	35.386	2.342	0.966	0.018	0.018	0.006
112	0.18082765	0.12100189	35.346	2.429	0.966	0.019	0.018	0.007
113	0.18076572	0.12142948	35.402	2.208	0.966	0.015	0.018	0.005
114	0.18087085	0.12104810	35.399	2.226	0.966	0.015	0.018	0.005
115	0.18088707	0.12095998	35.405	2.326	0.966	0.017	0.018	0.006
116	0.18097144	0.12068935	35.386	2.272	0.966	0.016	0.018	0.006
117	0.18087896	0.12240926	35.387	2.370	0.966	0.018	0.018	0.006
118	0.18088693	0.12035347	35.406	2.304	0.966	0.017	0.018	0.006
119	0.18084673	0.12223365	35.400	2.366	0.966	0.018	0.018	0.007
120	0.18087032	0.12191509	35.337	2.387	0.966	0.018	0.018	0.007
121	0.18084252	0.12181093	35.250	2.508	0.965	0.021	0.018	0.007
122	0.18095078	0.12099760	35.371	2.391	0.966	0.018	0.018	0.006
123	0.18082299	0.12125377	35.372	2.415	0.966	0.019	0.018	0.007
124	0.18081971	0.12172795	35.360	2.403	0.966	0.020	0.018	0.007
125	0.18077956	0.12172841	35.359	2.379	0.966	0.018	0.018	0.006
126	0.18087377	0.12240206	35.370	2.357	0.966	0.018	0.018	0.006
127	0.18087919	0.12249374	35.350	2.484	0.965	0.020	0.018	0.007
128	0.18092459	0.12113025	35.371	2.324	0.966	0.017	0.018	0.006
129	0.18091856	0.12139540	35.326	2.404	0.965	0.020	0.018	0.007
130	0.18075674	0.12150660	35.402	2.340	0.966	0.018	0.018	0.006
131	0.18086200	0.12218926	35.357	2.446	0.966	0.020	0.018	0.007
132	0.18091106	0.12079262	35.337	2.451	0.965	0.021	0.018	0.007
133	0.18082600	0.12293451	35.377	2.462	0.966	0.020	0.018	0.007
134	0.18080795	0.12308467	35.344	2.416	0.965	0.021	0.018	0.007
135	0.18073703	0.12238822	35.370	2.409	0.966	0.020	0.018	0.007
136	0.18079462	0.12175003	35.335	2.389	0.966	0.018	0.018	0.007
137	0.18091216	0.12095071	35.357	2.416	0.966	0.021	0.018	0.007
138	0.18071807	0.12121498	35.373	2.329	0.966	0.019	0.018	0.006
139	0.18084641	0.12177517	35.383	2.299	0.966	0.017	0.018	0.006
140	0.18078405	0.12002548	35.367	2.357	0.966	0.017	0.018	0.006
141	0.18070952	0.12252141	35.358	2.416	0.966	0.019	0.018	0.007
142	0.18084481	0.12061613	35.388	2.339	0.966	0.017	0.018	0.006
143	0.18074912	0.12162154	35.384	2.348	0.966	0.017	0.018	0.006
144	0.18083449	0.12152587	35.330	2.358	0.966	0.018	0.018	0.006
145	0.18086501	0.12106639	35.391	2.299	0.966	0.017	0.018	0.006
146	0.18071449	0.12149100	35.378	2.399	0.966	0.019	0.018	0.007
147	0.18076379	0.12113993	35.384	2.343	0.966	0.018	0.018	0.006
148	0.18078364	0.12200578	35.322	2.436	0.965	0.019	0.018	0.007
149	0.18078254	0.12246278	35.325	2.527	0.965	0.022	0.018	0.008
150	0.18067189	0.12189973	35.322	2.394	0.965	0.019	0.018	0.007
