ImageName, PSNR, SSIM, MSE
15_patch15_01_001,32.5175,0.7495,28.419189
15_patch15_02_000,29.6457,0.6495,42.864746
15_patch15_02_001,30.0700,0.6414,43.485107
15_patch15_02_002,31.0295,0.7183,33.364258
15_patch15_02_003,30.7849,0.6593,40.024170
15_patch15_03_000,29.0151,0.6309,46.452148
15_patch15_03_001,29.6595,0.6431,46.079102
15_patch15_03_002,31.2523,0.7251,32.610596
15_patch15_03_003,29.9225,0.6580,42.257568
15_patch15_03_004,31.7735,0.7280,30.787354
15_patch15_03_005,30.5317,0.6789,38.781982
15_patch15_03_006,30.8734,0.6719,40.803955
15_patch15_04_000,29.3623,0.6712,43.558838
15_patch15_04_001,29.4226,0.6167,47.209473
15_patch15_04_002,31.9440,0.7711,25.997803
15_patch15_04_003,30.1017,0.6852,39.457275
15_patch15_04_004,30.0118,0.6570,41.160889
15_patch15_04_005,31.0989,0.7140,35.925537
15_patch15_04_006,30.8918,0.6825,38.891357
15_patch15_04_007,31.4771,0.6701,35.839844
15_patch15_05_000,29.4979,0.6529,45.245361
15_patch15_05_001,28.1972,0.6267,50.108887
15_patch15_05_002,28.5469,0.6193,54.427002
15_patch15_05_003,29.6726,0.7409,36.928955
15_patch15_05_004,28.8426,0.6709,43.882324
15_patch15_05_005,29.3139,0.6419,44.903564
15_patch15_05_006,31.5723,0.7546,28.462158
15_patch15_05_007,30.2392,0.7062,34.291016
15_patch15_05_008,30.6884,0.6749,38.492920
15_patch15_05_009,31.4017,0.6678,35.712646
15_patch15_06_000,29.4065,0.5886,49.484131
15_patch15_06_001,27.7673,0.6219,51.479492
15_patch15_06_002,27.2747,0.6498,55.414795
15_patch15_06_003,28.8591,0.6119,50.311523
15_patch15_06_004,29.8764,0.7628,36.714844
15_patch15_06_005,28.7189,0.6650,46.022705
15_patch15_06_006,28.9669,0.6289,48.425293
15_patch15_06_007,29.8739,0.6153,45.690918
15_patch15_06_008,31.3815,0.7437,28.245117
15_patch15_06_009,30.6103,0.6936,36.374756
15_patch15_06_010,30.3053,0.6696,39.048584
15_patch15_06_011,31.0611,0.6658,38.054688
15_patch15_07_000,29.1160,0.6101,51.328369
15_patch15_07_001,27.6179,0.6096,52.597656
15_patch15_07_002,26.1946,0.6515,56.676514
15_patch15_07_003,27.8458,0.6351,50.845947
15_patch15_07_004,27.9796,0.7771,40.106201
15_patch15_07_005,27.2824,0.6588,49.136963
15_patch15_07_006,27.3835,0.6033,55.776855
15_patch15_07_007,29.1794,0.6186,46.986572
15_patch15_07_008,30.2264,0.7331,34.658936
15_patch15_07_009,30.4978,0.7039,36.857910
15_patch15_07_010,30.4115,0.6896,38.333740
15_patch15_07_011,30.3837,0.6448,39.338867
15_patch15_08_000,28.6596,0.5930,51.286377
15_patch15_08_001,28.8810,0.5802,50.886230
15_patch15_08_002,27.1789,0.6255,56.256104
15_patch15_08_003,28.7689,0.5986,51.273438
15_patch15_08_004,27.1193,0.7040,54.226562
15_patch15_08_005,27.5306,0.6300,56.882568
15_patch15_08_006,29.3700,0.7953,38.239258
15_patch15_08_007,27.6594,0.6801,50.528076
15_patch15_08_008,27.3075,0.5844,57.372559
15_patch15_08_009,28.4871,0.5887,50.499023
15_patch15_08_010,29.4481,0.6064,47.586670
15_patch15_08_011,29.7397,0.7149,33.791504
15_patch15_08_012,29.3145,0.6705,39.893555
15_patch15_08_013,29.3153,0.6529,47.942139
15_patch15_08_014,28.8266,0.6213,53.820312
15_patch15_08_015,29.9540,0.6225,45.529297
15_patch15_09_000,28.6372,0.5965,53.868408
15_patch15_09_001,29.0987,0.5736,49.021973
15_patch15_09_002,26.5558,0.6084,59.153320
15_patch15_09_003,27.6102,0.5693,58.111572
15_patch15_09_004,25.5543,0.6864,61.863037
15_patch15_09_005,27.1667,0.6436,58.793701
15_patch15_09_006,27.6987,0.7869,41.649658
15_patch15_09_007,27.0108,0.6660,57.357666
15_patch15_09_008,27.4142,0.5920,57.439209
