ImageName, PSNR, SSIM, MSE
phantomFrame000,29.7216,0.8608,13.095276
phantomFrame001,30.1603,0.8452,19.278137
phantomFrame002,29.6910,0.8348,21.445557
phantomFrame003,29.8114,0.8356,22.300903
phantomFrame004,29.1164,0.8236,23.289673
phantomFrame005,29.0386,0.8290,23.261719
phantomFrame006,28.7005,0.8183,23.534241
phantomFrame007,28.4630,0.8121,24.604553
phantomFrame008,28.5104,0.8097,24.989990
phantomFrame009,28.2036,0.8028,25.400696
phantomFrame010,27.8429,0.7999,26.698059
phantomFrame011,27.9213,0.8000,26.317749
phantomFrame012,27.7966,0.7980,27.576477
phantomFrame013,27.7345,0.7912,27.539612
phantomFrame014,27.4927,0.7753,28.950989
phantomFrame015,27.2628,0.7715,29.374207
phantomFrame016,27.0586,0.7632,29.519043
phantomFrame017,27.4370,0.7747,30.009583
phantomFrame018,26.9913,0.7566,31.252686
phantomFrame019,27.2498,0.7680,31.410767
phantomFrame020,26.8656,0.7538,32.255859
phantomFrame021,27.2501,0.7566,32.591553
phantomFrame022,26.4316,0.7384,33.837646
phantomFrame023,26.8272,0.7451,34.384338
phantomFrame024,26.5061,0.7302,35.338135
phantomFrame025,26.4356,0.7322,36.450439
phantomFrame026,25.8740,0.7185,37.767151
phantomFrame027,26.2155,0.7364,37.365784
phantomFrame028,25.8354,0.7276,38.128723
phantomFrame029,25.9199,0.7258,38.751831
phantomFrame030,25.5815,0.7094,40.888733
phantomFrame031,25.9119,0.7288,38.510437
phantomFrame032,25.6121,0.7141,40.846985
phantomFrame033,25.5601,0.7187,40.153320
phantomFrame034,25.3810,0.7105,40.559021
phantomFrame035,25.1585,0.7074,41.647644
phantomFrame036,25.3212,0.7006,41.887695
phantomFrame037,25.3448,0.7045,42.150269
phantomFrame038,25.4871,0.7084,40.842773
phantomFrame039,25.6265,0.7106,40.737854
phantomFrame040,25.7496,0.7108,41.312012
phantomFrame041,25.6494,0.7058,41.473022
phantomFrame042,25.6080,0.6981,41.857788
phantomFrame043,25.6302,0.7032,41.242676
phantomFrame044,25.7834,0.6900,40.969666
phantomFrame045,26.1307,0.6959,40.149658
phantomFrame046,26.4452,0.6902,39.780518
phantomFrame047,26.2411,0.6831,40.702148
phantomFrame048,26.3534,0.6918,39.806396
phantomFrame049,26.3162,0.6862,40.381653
phantomFrame050,26.4045,0.6912,39.169067
phantomFrame051,26.4639,0.6930,39.631287
phantomFrame052,26.6020,0.6898,39.020325
phantomFrame053,26.6479,0.6964,39.183594
phantomFrame054,26.7361,0.6944,38.243896
phantomFrame055,26.7864,0.6948,38.970520
phantomFrame056,26.7715,0.7000,38.468445
phantomFrame057,26.7793,0.6987,38.662170
phantomFrame058,26.7543,0.7003,38.230530
phantomFrame059,26.7488,0.6935,38.452942
phantomFrame060,26.8804,0.6975,38.253845
phantomFrame061,26.8333,0.6961,37.536133
phantomFrame062,27.3146,0.7078,36.927185
phantomFrame063,26.7640,0.6884,39.159119
phantomFrame064,27.0964,0.6998,37.363708
phantomFrame065,26.7558,0.6829,38.309326
phantomFrame066,27.3610,0.7027,36.393677
phantomFrame067,27.3989,0.7058,37.276855
phantomFrame068,27.0957,0.7000,35.944946
phantomFrame069,27.4599,0.7068,36.236633
phantomFrame070,27.0449,0.7055,36.440002
phantomFrame071,27.1869,0.7104,36.166382
phantomFrame072,27.2490,0.7141,35.370789
phantomFrame073,27.2369,0.7156,34.855103
phantomFrame074,27.2213,0.7208,35.046021
phantomFrame075,27.4681,0.7174,34.313721
phantomFrame076,27.5674,0.7238,33.993591
phantomFrame077,27.3842,0.7256,33.834229
phantomFrame078,27.5511,0.7441,32.592529
phantomFrame079,27.6108,0.7486,33.047180
phantomFrame080,27.5814,0.7527,32.093994
phantomFrame081,27.3386,0.7347,32.307556
phantomFrame082,27.5225,0.7448,32.253784
phantomFrame083,27.6436,0.7545,30.167603
phantomFrame084,27.5426,0.7498,31.520081
phantomFrame085,27.7940,0.7657,30.298523
phantomFrame086,27.8906,0.7692,30.514038
phantomFrame087,27.7064,0.7723,29.766479
phantomFrame088,27.7978,0.7787,29.344971
phantomFrame089,27.6405,0.7680,29.856995
phantomFrame090,27.9511,0.7789,28.506348
phantomFrame091,27.9787,0.7862,27.877380
phantomFrame092,28.1013,0.7835,27.963745
phantomFrame093,28.5672,0.8038,26.017395
phantomFrame094,28.6045,0.8116,24.931274
phantomFrame095,28.5734,0.8126,24.155334
phantomFrame096,28.6400,0.8175,24.093323
phantomFrame097,29.0778,0.8149,23.673340
phantomFrame098,29.0090,0.8211,24.410217
phantomFrame099,29.2106,0.8334,22.721008
phantomFrame100,29.3179,0.8321,22.755493
phantomFrame101,29.9458,0.8421,22.591003
