Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.66767858	0.31156293	24.002	1.433	0.590	0.086	0.064	0.010
2	0.55763343	0.23893583	25.157	1.459	0.708	0.042	0.056	0.009
3	0.54054956	0.21765131	25.582	1.486	0.729	0.046	0.053	0.008
4	0.53716703	0.18235110	26.438	1.516	0.757	0.035	0.048	0.008
5	0.53849851	0.26488210	26.053	1.357	0.754	0.023	0.050	0.007
6	0.53308276	0.16869862	27.513	1.606	0.824	0.037	0.043	0.007
7	0.52166979	0.13815942	28.213	1.591	0.844	0.040	0.039	0.007
8	0.52130170	0.13092710	28.281	1.507	0.828	0.044	0.039	0.007
9	0.51719500	0.12775010	29.087	1.548	0.901	0.030	0.036	0.006
10	0.51983126	0.28385998	27.597	1.463	0.802	0.064	0.042	0.007
11	0.52486170	0.14999383	28.466	1.488	0.839	0.043	0.038	0.007
12	0.51550342	0.09611163	29.469	1.630	0.900	0.037	0.034	0.007
13	0.51532099	0.10482701	29.675	1.667	0.921	0.030	0.033	0.007
14	0.51524528	0.09375399	29.867	1.699	0.931	0.029	0.033	0.006
15	0.51335232	0.09739144	29.844	1.655	0.917	0.034	0.033	0.006
16	0.51489302	0.13454932	29.824	1.752	0.926	0.031	0.033	0.007
17	0.51466973	0.08859411	29.980	1.737	0.941	0.025	0.032	0.007
18	0.51245372	0.08702575	30.081	1.669	0.932	0.030	0.032	0.006
19	0.51167617	0.07960014	30.159	1.758	0.955	0.020	0.032	0.007
20	0.51379104	0.10104052	30.221	1.678	0.944	0.025	0.031	0.006
21	0.51411264	0.10951771	29.923	1.782	0.926	0.034	0.033	0.007
22	0.51383012	0.08064055	30.153	1.729	0.933	0.033	0.032	0.007
23	0.51292338	0.08734607	30.306	1.794	0.953	0.024	0.031	0.007
24	0.51861010	0.09064633	29.878	1.680	0.961	0.017	0.033	0.006
25	0.51463195	0.08692561	30.283	1.768	0.952	0.024	0.031	0.007
26	0.51094377	0.08909954	30.315	1.709	0.943	0.028	0.031	0.006
27	0.50938804	0.10733555	29.975	1.765	0.920	0.038	0.032	0.007
28	0.51238720	0.08054176	29.747	1.710	0.901	0.042	0.033	0.007
29	0.51201017	0.08835620	30.445	1.810	0.961	0.021	0.031	0.007
30	0.51066658	0.08347639	30.113	1.740	0.925	0.035	0.032	0.007
31	0.51103759	0.07427062	30.336	1.828	0.951	0.024	0.031	0.007
32	0.51135647	0.08332315	30.366	1.750	0.941	0.029	0.031	0.006
33	0.51113881	0.08465373	30.398	1.754	0.945	0.028	0.031	0.006
34	0.51136366	0.10880451	30.513	1.833	0.960	0.021	0.030	0.007
35	0.51204245	0.07461064	30.531	1.873	0.959	0.023	0.030	0.007
36	0.51034758	0.08141330	30.079	1.738	0.917	0.037	0.032	0.007
37	0.51131986	0.08584140	30.428	1.842	0.955	0.025	0.031	0.007
38	0.51035999	0.08333351	29.997	1.711	0.918	0.036	0.032	0.007
39	0.51295119	0.08468520	30.336	1.819	0.953	0.023	0.031	0.007
40	0.51202022	0.09235004	29.681	1.735	0.897	0.045	0.033	0.007
41	0.51086559	0.08385654	30.509	1.867	0.959	0.022	0.031	0.007
42	0.50981021	0.07618795	30.524	1.795	0.949	0.027	0.030	0.007
43	0.50954726	0.08032865	30.357	1.829	0.938	0.031	0.031	0.007
44	0.50796639	0.11204765	30.497	1.799	0.946	0.030	0.031	0.007
45	0.51281968	0.10865601	29.430	1.691	0.891	0.045	0.034	0.007
46	0.51367218	0.09866865	30.467	1.867	0.959	0.023	0.031	0.007
47	0.51185788	0.07993444	30.463	1.861	0.949	0.028	0.031	0.007
48	0.51019942	0.08222418	30.632	1.880	0.963	0.020	0.030	0.007
49	0.50949687	0.07621544	30.408	1.844	0.943	0.030	0.031	0.007
50	0.50848632	0.07649827	30.582	1.815	0.948	0.028	0.030	0.007
51	0.50956687	0.07415887	30.552	1.901	0.961	0.022	0.030	0.007
