ImageName, PSNR, SSIM, MSE
phantomFrame000,31.8939,0.7055,14.199219
phantomFrame001,30.1620,0.8522,10.441223
phantomFrame002,29.9373,0.8389,11.626526
phantomFrame003,28.5439,0.8253,13.208191
phantomFrame004,29.0543,0.8491,12.188354
phantomFrame005,28.6060,0.8207,14.228943
phantomFrame006,28.4065,0.7994,15.677063
phantomFrame007,27.8485,0.8021,16.356323
phantomFrame008,28.2739,0.8141,16.869141
phantomFrame009,28.3316,0.7979,18.544800
phantomFrame010,27.9545,0.7899,18.673401
phantomFrame011,27.6799,0.7862,18.846985
phantomFrame012,27.6714,0.7924,19.690430
phantomFrame013,27.1045,0.7622,20.609192
phantomFrame014,27.4292,0.7679,19.814331
phantomFrame015,26.8793,0.7677,21.054321
phantomFrame016,26.9149,0.7523,22.497925
phantomFrame017,27.0639,0.7265,22.722290
phantomFrame018,26.4507,0.7095,24.970032
phantomFrame019,26.7106,0.7475,23.901978
phantomFrame020,26.6328,0.7143,24.767578
phantomFrame021,26.6313,0.7285,25.361328
phantomFrame022,26.8312,0.7275,25.368286
phantomFrame023,26.5116,0.7025,26.794434
phantomFrame024,26.6342,0.7215,27.377136
phantomFrame025,25.9495,0.6858,29.807922
phantomFrame026,25.6045,0.7162,27.862976
phantomFrame027,24.5952,0.7123,29.386597
phantomFrame028,24.5908,0.6756,31.865479
phantomFrame029,24.2452,0.7092,30.516724
phantomFrame030,24.4067,0.6731,32.617310
phantomFrame031,24.2927,0.6954,32.357727
phantomFrame032,24.2907,0.6773,33.246765
phantomFrame033,24.0862,0.6792,33.376282
phantomFrame034,24.3459,0.7011,32.035583
phantomFrame035,24.0376,0.6788,33.576599
phantomFrame036,23.9232,0.6735,32.315918
phantomFrame037,23.9405,0.6753,33.986816
phantomFrame038,24.1016,0.6935,33.354736
phantomFrame039,24.0122,0.6867,34.922058
phantomFrame040,24.0635,0.7013,33.611084
phantomFrame041,23.7836,0.6880,33.346985
phantomFrame042,24.1614,0.6953,33.457092
phantomFrame043,24.3284,0.6868,33.626709
phantomFrame044,24.3989,0.6798,33.492554
phantomFrame045,24.7362,0.6876,33.302490
phantomFrame046,25.5657,0.7150,31.842590
phantomFrame047,25.5999,0.7199,30.473755
phantomFrame048,25.4041,0.7228,31.247375
phantomFrame049,25.5966,0.7107,31.562256
phantomFrame050,25.4862,0.6974,30.161072
phantomFrame051,25.3724,0.7036,30.340332
phantomFrame052,25.2813,0.6915,31.279297
phantomFrame053,25.5048,0.7084,30.219666
phantomFrame054,25.6022,0.7074,30.580933
phantomFrame055,25.3706,0.7113,30.341248
phantomFrame056,25.4587,0.7341,29.422058
phantomFrame057,25.5553,0.7005,29.866943
phantomFrame058,25.8711,0.7115,29.334595
phantomFrame059,25.7171,0.7066,28.236877
phantomFrame060,25.5163,0.6975,30.517273
phantomFrame061,25.3142,0.7270,28.650085
phantomFrame062,25.6644,0.7139,27.784729
phantomFrame063,25.8812,0.7042,28.382019
phantomFrame064,26.1578,0.7083,27.321045
phantomFrame065,26.2825,0.7146,26.720459
phantomFrame066,26.1773,0.7116,26.565857
phantomFrame067,26.2787,0.7245,25.947205
phantomFrame068,26.2076,0.7364,25.274841
phantomFrame069,26.5528,0.7309,25.626953
phantomFrame070,26.5306,0.7231,25.160950
phantomFrame071,26.5996,0.7088,25.474182
phantomFrame072,26.0821,0.7155,26.372070
phantomFrame073,26.6193,0.7305,25.863403
phantomFrame074,26.6101,0.7254,23.805054
phantomFrame075,26.6634,0.7375,24.618713
phantomFrame076,26.5652,0.7780,23.264648
phantomFrame077,26.7049,0.7517,23.083252
phantomFrame078,26.7445,0.7148,24.432739
phantomFrame079,26.9394,0.7276,23.720093
phantomFrame080,27.3516,0.7472,23.355713
phantomFrame081,27.2423,0.7415,23.061462
phantomFrame082,27.2173,0.7621,21.689941
phantomFrame083,27.0925,0.7652,21.602478
phantomFrame084,27.1533,0.7388,22.569824
phantomFrame085,26.9564,0.7142,22.785034
phantomFrame086,27.3877,0.7602,20.990845
phantomFrame087,27.4557,0.7547,20.616028
phantomFrame088,27.4239,0.7847,19.910034
phantomFrame089,27.5623,0.7716,18.547302
phantomFrame090,27.7884,0.7392,19.686523
phantomFrame091,27.6921,0.7991,18.379395
phantomFrame092,28.2623,0.8036,17.297729
phantomFrame093,28.4951,0.8232,17.843994
phantomFrame094,28.5828,0.8241,17.209900
phantomFrame095,28.1097,0.8009,16.642761
phantomFrame096,27.9609,0.7943,16.536255
phantomFrame097,28.8378,0.8260,14.149597
phantomFrame098,28.6187,0.8179,14.623962
phantomFrame099,28.7596,0.8405,13.052063
phantomFrame100,29.0428,0.8227,12.996948
phantomFrame101,29.3476,0.8364,12.205383
phantomFrame102,29.6299,0.8553,10.981140
