ImageName, PSNR, SSIM, MSE
phantomFrame000,29.6159,0.6238,15.131470
phantomFrame001,33.9915,0.9154,7.687561
phantomFrame002,34.5997,0.9105,8.673096
phantomFrame003,33.9967,0.9040,9.125305
phantomFrame004,34.6149,0.9102,8.985168
phantomFrame005,34.3272,0.9114,8.664429
phantomFrame006,34.2202,0.9136,9.091370
phantomFrame007,33.5372,0.8982,9.750977
phantomFrame008,33.5165,0.9049,10.029541
phantomFrame009,33.5129,0.9013,9.693665
phantomFrame010,33.6814,0.9128,9.982361
phantomFrame011,33.6200,0.9058,10.363464
phantomFrame012,33.6044,0.9031,10.137024
phantomFrame013,32.7333,0.8968,11.325256
phantomFrame014,33.7311,0.9189,10.227722
phantomFrame015,32.6324,0.9025,11.671570
phantomFrame016,32.6179,0.8881,11.712280
phantomFrame017,32.7689,0.8974,11.777283
phantomFrame018,32.2161,0.8962,11.911499
phantomFrame019,32.6863,0.9001,12.484009
phantomFrame020,32.2495,0.9013,13.377747
phantomFrame021,31.7762,0.9011,13.291504
phantomFrame022,31.8967,0.9021,13.343567
phantomFrame023,31.6454,0.8860,14.268372
phantomFrame024,31.8489,0.8581,16.762024
phantomFrame025,31.4283,0.8642,16.956238
phantomFrame026,28.6352,0.8172,19.519958
phantomFrame027,28.6793,0.8562,18.525452
phantomFrame028,28.0304,0.8154,20.478699
phantomFrame029,28.1208,0.8409,20.292053
phantomFrame030,28.1677,0.8482,20.263062
phantomFrame031,27.7745,0.8498,20.627747
phantomFrame032,27.7842,0.8520,20.681763
phantomFrame033,27.6685,0.8478,21.060608
phantomFrame034,27.7522,0.8170,22.545715
phantomFrame035,27.2968,0.8186,22.810791
phantomFrame036,27.3700,0.8159,23.350464
phantomFrame037,28.0063,0.8727,20.423035
phantomFrame038,27.5152,0.8468,22.276611
phantomFrame039,27.6248,0.8530,21.606262
phantomFrame040,27.8309,0.8611,21.338013
phantomFrame041,27.8375,0.8249,22.096741
phantomFrame042,27.8491,0.8574,20.216858
phantomFrame043,27.9265,0.8493,21.161621
phantomFrame044,28.1236,0.8565,20.057739
phantomFrame045,28.5507,0.8420,20.144165
phantomFrame046,30.3553,0.8509,19.869568
phantomFrame047,31.1863,0.8784,18.309937
phantomFrame048,31.0562,0.8938,17.408630
phantomFrame049,31.8690,0.9159,15.862793
phantomFrame050,31.8471,0.9242,14.654297
phantomFrame051,31.5593,0.9046,16.050171
phantomFrame052,31.4828,0.9086,15.279724
phantomFrame053,33.1356,0.9265,14.666260
phantomFrame054,31.7833,0.9004,16.048523
phantomFrame055,31.4555,0.9177,14.523987
phantomFrame056,31.3981,0.9126,14.893005
phantomFrame057,32.5139,0.9216,13.652893
phantomFrame058,31.9485,0.9276,14.345459
phantomFrame059,32.0076,0.9193,14.377686
phantomFrame060,32.9677,0.9454,12.864197
phantomFrame061,32.7746,0.9243,13.466187
phantomFrame062,33.4037,0.9385,12.509338
phantomFrame063,32.9215,0.9306,12.340332
phantomFrame064,33.3054,0.9370,11.798889
phantomFrame065,33.2416,0.9296,12.388550
phantomFrame066,34.0211,0.9455,11.308472
phantomFrame067,34.6506,0.9446,11.394958
phantomFrame068,34.9282,0.9495,11.405396
phantomFrame069,34.5478,0.9498,11.553345
phantomFrame070,34.8897,0.9485,11.450867
phantomFrame071,35.3213,0.9464,10.862000
phantomFrame072,35.3304,0.9475,10.415649
phantomFrame073,35.1686,0.9500,10.670166
phantomFrame074,35.4015,0.9440,10.309387
phantomFrame075,34.9234,0.9380,10.913147
phantomFrame076,35.1581,0.9502,9.921204
phantomFrame077,35.4063,0.9354,10.132568
phantomFrame078,35.5974,0.9463,10.123108
phantomFrame079,34.8097,0.9359,10.859009
phantomFrame080,35.1059,0.9328,10.473572
phantomFrame081,35.5224,0.9519,8.841675
phantomFrame082,35.4586,0.9340,9.705200
phantomFrame083,35.4477,0.9435,9.564148
phantomFrame084,35.9626,0.9404,9.162476
phantomFrame085,35.7504,0.9372,9.331116
phantomFrame086,35.8113,0.9413,9.168274
phantomFrame087,34.8578,0.9267,10.262878
phantomFrame088,35.2071,0.9285,9.573730
phantomFrame089,35.2650,0.9399,8.392517
phantomFrame090,35.0964,0.9357,8.877075
phantomFrame091,35.8614,0.9375,8.394348
phantomFrame092,35.3927,0.9288,9.441284
phantomFrame093,35.0088,0.9269,9.255493
phantomFrame094,34.8861,0.9168,9.187256
phantomFrame095,34.9033,0.9247,8.697693
phantomFrame096,35.2025,0.9272,8.485229
phantomFrame097,34.3181,0.9096,9.199341
phantomFrame098,34.7340,0.9149,8.971130
phantomFrame099,34.6376,0.9160,8.680176
phantomFrame100,34.2603,0.9001,9.099792
phantomFrame101,33.4931,0.8996,9.169922
