ImageName, PSNR, SSIM, MSE
phantomFrame000,31.2090,0.6934,16.583679
phantomFrame001,35.6603,0.9649,6.490479
phantomFrame002,36.3364,0.9584,6.444153
phantomFrame003,37.8286,0.9694,5.736328
phantomFrame004,36.0516,0.9623,6.406067
phantomFrame005,35.6772,0.9594,7.000000
phantomFrame006,36.9445,0.9757,6.891113
phantomFrame007,35.7099,0.9627,7.540039
phantomFrame008,35.5936,0.9674,7.373230
phantomFrame009,35.6135,0.9613,7.697693
phantomFrame010,35.6320,0.9624,7.824707
phantomFrame011,35.2067,0.9673,7.982178
phantomFrame012,35.2914,0.9677,8.165833
phantomFrame013,35.1806,0.9647,8.537781
phantomFrame014,35.0513,0.9652,8.524475
phantomFrame015,33.3597,0.9542,9.452698
phantomFrame016,33.3739,0.9661,10.229492
phantomFrame017,33.9808,0.9585,9.923340
phantomFrame018,33.3629,0.9551,10.289856
phantomFrame019,34.0232,0.9619,9.983093
phantomFrame020,32.9030,0.9641,11.372681
phantomFrame021,34.1087,0.9643,10.356628
phantomFrame022,32.8308,0.9484,12.181641
phantomFrame023,32.6351,0.9175,14.321045
phantomFrame024,32.6690,0.9436,14.123596
phantomFrame025,31.5339,0.9038,15.332886
phantomFrame026,29.4556,0.9021,15.692993
phantomFrame027,29.2564,0.9167,15.684814
phantomFrame028,28.7454,0.9225,17.647339
phantomFrame029,28.4075,0.9131,18.109619
phantomFrame030,28.0602,0.8984,18.341553
phantomFrame031,28.2127,0.9174,17.443787
phantomFrame032,28.0919,0.9150,18.399231
phantomFrame033,28.0641,0.9150,18.781738
phantomFrame034,27.9821,0.9312,18.562439
phantomFrame035,27.4749,0.8911,19.990662
phantomFrame036,27.7828,0.9059,18.904541
phantomFrame037,27.6757,0.9123,18.814392
phantomFrame038,27.7380,0.9204,18.466492
phantomFrame039,28.0427,0.9249,18.204956
phantomFrame040,27.9786,0.9151,18.473022
phantomFrame041,27.9538,0.9134,19.973267
phantomFrame042,28.2794,0.8964,19.354553
phantomFrame043,28.2149,0.8914,18.534729
phantomFrame044,28.5776,0.8964,17.427185
phantomFrame045,29.7009,0.9315,16.567200
phantomFrame046,31.5036,0.9127,16.417969
phantomFrame047,31.9931,0.9247,15.062256
phantomFrame048,32.3520,0.9490,14.521118
phantomFrame049,31.7706,0.9473,13.894531
phantomFrame050,32.6318,0.9609,12.457581
phantomFrame051,33.1811,0.9656,12.118042
phantomFrame052,32.7584,0.9612,12.266479
phantomFrame053,33.1994,0.9645,11.611389
phantomFrame054,32.4637,0.9634,11.497986
phantomFrame055,32.9754,0.9694,11.665222
phantomFrame056,32.9413,0.9605,11.080139
phantomFrame057,33.3944,0.9720,11.307251
phantomFrame058,33.3361,0.9667,11.053345
phantomFrame059,33.8442,0.9728,10.769836
phantomFrame060,34.2805,0.9750,10.564575
phantomFrame061,33.1038,0.9692,10.210571
phantomFrame062,34.2290,0.9735,9.776306
phantomFrame063,33.3384,0.9718,9.584045
phantomFrame064,34.6195,0.9791,9.039124
phantomFrame065,34.0775,0.9715,9.507141
phantomFrame066,35.4792,0.9783,8.570679
phantomFrame067,35.4585,0.9801,8.377319
phantomFrame068,35.7295,0.9867,7.711243
phantomFrame069,37.1082,0.9884,6.967407
phantomFrame070,35.9300,0.9833,8.067810
phantomFrame071,35.9447,0.9847,7.667847
phantomFrame072,35.7193,0.9869,7.705261
phantomFrame073,36.0987,0.9866,7.263245
phantomFrame074,35.4988,0.9874,7.753357
phantomFrame075,36.5771,0.9839,7.285461
phantomFrame076,36.6146,0.9867,6.428040
phantomFrame077,36.3947,0.9850,7.242798
phantomFrame078,36.4762,0.9828,7.043396
phantomFrame079,36.2412,0.9824,7.201294
phantomFrame080,35.6584,0.9782,7.139038
phantomFrame081,36.4282,0.9888,6.596985
phantomFrame082,36.4062,0.9869,7.093750
phantomFrame083,37.4908,0.9887,5.900330
phantomFrame084,37.6840,0.9791,6.536743
phantomFrame085,36.9124,0.9853,5.988586
phantomFrame086,37.0252,0.9761,6.586670
phantomFrame087,35.4470,0.9784,7.285950
phantomFrame088,35.4303,0.9693,7.154419
phantomFrame089,35.7042,0.9787,6.438110
phantomFrame090,36.4195,0.9768,5.876526
phantomFrame091,36.2434,0.9699,6.271362
phantomFrame092,36.2598,0.9677,6.994568
phantomFrame093,36.4722,0.9653,6.275757
phantomFrame094,36.0122,0.9664,6.396973
phantomFrame095,36.3317,0.9628,6.445129
phantomFrame096,36.3417,0.9656,6.519470
phantomFrame097,37.0938,0.9639,6.306335
phantomFrame098,37.1511,0.9644,6.014832
phantomFrame099,36.7245,0.9654,5.745789
phantomFrame100,36.2354,0.9640,6.284241
phantomFrame101,36.3065,0.9560,6.392517
