Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.37402306	0.18797326	25.382	1.609	0.767	0.030	0.055	0.009
2	0.15572330	0.10181868	29.629	1.599	0.896	0.015	0.034	0.006
3	0.13535237	0.09691836	30.615	1.503	0.937	0.010	0.030	0.005
4	0.11039407	0.07165795	31.323	1.871	0.945	0.010	0.028	0.006
5	0.08687180	0.06338097	31.880	1.913	0.958	0.009	0.026	0.006
6	0.08171289	0.05903122	32.287	1.835	0.962	0.009	0.025	0.006
7	0.10108050	0.06905586	31.997	1.812	0.959	0.009	0.026	0.006
8	0.08653361	0.05971308	32.948	1.995	0.965	0.007	0.023	0.006
9	0.07903507	0.05599948	32.655	2.306	0.964	0.010	0.024	0.007
10	0.06487508	0.05175756	33.266	2.056	0.970	0.007	0.022	0.006
11	0.06387634	0.05670556	32.609	2.249	0.971	0.008	0.024	0.007
12	0.07760383	0.06518368	31.919	1.882	0.967	0.008	0.026	0.006
13	0.08191082	0.05399205	33.127	1.984	0.968	0.006	0.023	0.006
14	0.08372511	0.05455895	32.378	2.220	0.961	0.014	0.025	0.007
15	0.07159840	0.05276604	33.243	2.140	0.970	0.010	0.022	0.006
16	0.06866912	0.04611558	33.739	2.359	0.972	0.013	0.021	0.007
17	0.06569956	0.04460296	33.556	2.444	0.968	0.014	0.022	0.007
18	0.07449401	0.04956065	33.194	2.378	0.976	0.009	0.023	0.007
19	0.05988005	0.04816543	33.656	2.241	0.973	0.006	0.022	0.006
20	0.06210748	0.04564137	33.988	2.411	0.977	0.008	0.021	0.007
21	0.06286428	0.04155585	34.167	2.536	0.979	0.008	0.021	0.007
22	0.05988311	0.04613488	33.884	2.513	0.978	0.007	0.021	0.007
23	0.06555397	0.04387240	33.496	2.566	0.979	0.011	0.022	0.007
24	0.05668292	0.07486386	34.219	2.417	0.979	0.007	0.020	0.007
25	0.07425680	0.04584945	34.334	2.645	0.979	0.009	0.020	0.007
26	0.06616002	0.04459924	34.296	2.719	0.979	0.011	0.020	0.007
27	0.07433248	0.05447119	34.050	2.574	0.979	0.008	0.021	0.007
28	0.06195357	0.04629183	34.128	2.658	0.980	0.009	0.021	0.007
29	0.07472553	0.04397389	33.542	2.619	0.980	0.009	0.022	0.007
30	0.05789081	0.04057097	34.207	2.728	0.980	0.008	0.021	0.007
31	0.05521838	0.04038996	34.329	2.710	0.982	0.008	0.020	0.007
32	0.05528857	0.03932571	34.343	2.797	0.982	0.009	0.020	0.007
33	0.06648609	0.04029344	34.532	2.793	0.982	0.009	0.020	0.007
34	0.05314231	0.04231768	34.064	2.732	0.978	0.007	0.021	0.007
35	0.04848157	0.04147655	34.260	2.797	0.982	0.008	0.020	0.007
36	0.05924028	0.04257492	34.049	2.836	0.982	0.011	0.021	0.008
37	0.06196313	0.04759070	33.434	2.590	0.973	0.008	0.022	0.007
38	0.06519136	0.03995297	34.420	2.855	0.982	0.008	0.020	0.008
39	0.05712238	0.04073801	34.200	2.749	0.983	0.009	0.021	0.007
40	0.06032474	0.04542101	34.039	2.874	0.981	0.012	0.021	0.008
41	0.06057353	0.04295892	33.800	2.772	0.981	0.008	0.022	0.008
42	0.05763079	0.04477195	33.741	2.642	0.983	0.010	0.022	0.007
43	0.04320467	0.04267993	34.303	2.891	0.982	0.008	0.020	0.008
44	0.05643340	0.04164254	34.205	2.646	0.981	0.007	0.020	0.007
45	0.05359279	0.03984081	34.650	3.021	0.984	0.010	0.020	0.008
46	0.05816458	0.03923144	34.495	2.935	0.983	0.009	0.020	0.008
47	0.05638681	0.03902439	34.571	2.953	0.984	0.009	0.020	0.008
48	0.06855698	0.04580920	33.943	2.889	0.976	0.014	0.021	0.008
49	0.06077095	0.04064725	34.321	2.920	0.981	0.008	0.020	0.008
50	0.05191083	0.03993736	34.291	3.037	0.983	0.010	0.021	0.008
51	0.05792243	0.03842323	34.507	3.109	0.984	0.009	0.020	0.008
52	0.06486132	0.04486059	33.783	2.865	0.980	0.013	0.022	0.008
53	0.04705714	0.03862950	34.542	3.115	0.984	0.010	0.020	0.008
54	0.05317035	0.03814789	34.572	3.188	0.984	0.010	0.020	0.008
55	0.06178007	0.04249126	34.267	3.052	0.984	0.009	0.021	0.008
56	0.05689768	0.03956445	34.345	2.937	0.984	0.010	0.020	0.008
57	0.06210879	0.04616226	33.856	3.063	0.974	0.017	0.022	0.009
58	0.04491345	0.03794371	34.657	3.045	0.984	0.011	0.020	0.008
59	0.05171957	0.03606796	34.726	3.149	0.984	0.012	0.020	0.008
60	0.05498778	0.03781910	34.611	3.107	0.983	0.012	0.020	0.008
61	0.05201441	0.04136421	34.042	3.019	0.981	0.013	0.021	0.008
62	0.05263271	0.03891348	34.530	3.181	0.984	0.011	0.020	0.008
63	0.04510281	0.03813875	34.740	3.202	0.983	0.012	0.020	0.008
64	0.04014510	0.03946468	34.079	3.082	0.983	0.012	0.021	0.008
65	0.05325332	0.03840998	34.619	3.138	0.984	0.011	0.020	0.008
66	0.04639693	0.04068413	34.081	3.103	0.983	0.012	0.021	0.008
67	0.05777576	0.04160828	33.766	3.042	0.981	0.014	0.022	0.009
68	0.06000404	0.03813010	34.467	3.169	0.985	0.010	0.020	0.008
69	0.05318637	0.03794410	34.477	3.107	0.984	0.010	0.020	0.008
70	0.05930711	0.03853071	34.585	3.177	0.984	0.011	0.020	0.008
71	0.05051638	0.03836287	34.524	3.165	0.984	0.011	0.020	0.008
72	0.05862193	0.03802721	34.659	3.201	0.984	0.010	0.020	0.008
73	0.04692642	0.03869264	34.681	3.265	0.984	0.010	0.020	0.009
74	0.05688493	0.03968209	34.049	3.159	0.983	0.012	0.021	0.009
75	0.05655439	0.03921202	34.447	3.300	0.983	0.013	0.020	0.009
76	0.05033288	0.03810862	34.588	3.266	0.984	0.011	0.020	0.009
77	0.04336868	0.03805877	34.520	3.235	0.984	0.011	0.020	0.009
78	0.05591398	0.03905813	34.127	3.234	0.983	0.012	0.021	0.009
79	0.04310698	0.03736088	34.647	3.251	0.984	0.011	0.020	0.009
80	0.05415631	0.04259901	33.802	3.082	0.982	0.013	0.022	0.009
81	0.04064939	0.03923760	34.258	3.310	0.982	0.014	0.021	0.009
82	0.05134196	0.03920086	34.191	3.231	0.983	0.010	0.021	0.009
83	0.04907017	0.03831540	34.301	3.216	0.984	0.012	0.021	0.009
84	0.05138901	0.03909388	34.588	3.316	0.984	0.011	0.020	0.009
85	0.05417950	0.03802144	34.555	3.205	0.984	0.013	0.020	0.009
86	0.04231563	0.03824811	34.472	3.327	0.983	0.011	0.020	0.009
87	0.05376132	0.03945147	34.447	3.268	0.984	0.012	0.020	0.009
88	0.04715468	0.03801355	34.488	3.257	0.984	0.012	0.020	0.009
89	0.05515399	0.03869306	34.570	3.370	0.984	0.013	0.020	0.009
90	0.05234209	0.03860661	34.499	3.376	0.983	0.015	0.020	0.009
91	0.05227584	0.03870401	34.473	3.381	0.983	0.014	0.021	0.009
92	0.04852610	0.03740279	34.610	3.329	0.984	0.013	0.020	0.009
93	0.05680058	0.03818625	34.622	3.313	0.984	0.013	0.020	0.009
94	0.04917763	0.03935359	34.416	3.374	0.983	0.011	0.021	0.009
95	0.05371273	0.03812700	34.485	3.265	0.984	0.012	0.020	0.009
96	0.05360048	0.03838343	34.469	3.429	0.983	0.014	0.021	0.009
97	0.04535063	0.03785250	34.525	3.442	0.984	0.012	0.020	0.009
98	0.04404173	0.03803463	34.614	3.456	0.984	0.013	0.020	0.009
