ImageName, PSNR, SSIM, MSE
phantomFrame000,30.5511,0.8643,10.510681
phantomFrame001,29.3775,0.8484,12.812012
phantomFrame002,29.2835,0.8486,13.079895
phantomFrame003,28.7167,0.8402,14.863586
phantomFrame004,29.0666,0.8549,15.178223
phantomFrame005,28.9278,0.8337,16.905090
phantomFrame006,28.2749,0.8248,17.548340
phantomFrame007,28.3970,0.8281,18.040039
phantomFrame008,27.9787,0.8254,18.846375
phantomFrame009,27.6955,0.8126,19.309204
phantomFrame010,27.2700,0.7874,20.922668
phantomFrame011,27.0028,0.7793,20.892883
phantomFrame012,27.1431,0.7789,22.176758
phantomFrame013,26.9966,0.7375,23.077759
phantomFrame014,26.7187,0.7201,25.189880
phantomFrame015,27.2838,0.7448,24.330383
phantomFrame016,26.5081,0.7168,25.131287
phantomFrame017,26.6870,0.7043,26.124084
phantomFrame018,26.5181,0.7301,26.184875
phantomFrame019,26.0228,0.7012,28.105042
phantomFrame020,26.8768,0.7376,25.770813
phantomFrame021,26.3159,0.7217,27.594299
phantomFrame022,25.9766,0.7082,28.794250
phantomFrame023,25.9199,0.6966,28.907471
phantomFrame024,25.6707,0.6653,30.796814
phantomFrame025,25.2453,0.7036,29.350342
phantomFrame026,24.8466,0.6753,31.366028
phantomFrame027,24.1229,0.6785,30.926392
phantomFrame028,24.6188,0.7011,31.474060
phantomFrame029,24.3674,0.6710,32.886169
phantomFrame030,24.2058,0.6602,33.202576
phantomFrame031,24.1448,0.6455,34.695190
phantomFrame032,24.1270,0.6822,33.645691
phantomFrame033,23.8150,0.6575,35.197083
phantomFrame034,23.9041,0.6546,35.634216
phantomFrame035,23.7939,0.6389,36.247192
phantomFrame036,23.6578,0.6547,35.826782
phantomFrame037,23.9038,0.6534,35.119690
phantomFrame038,24.0530,0.6790,35.993225
phantomFrame039,23.7854,0.6570,36.187378
phantomFrame040,24.2612,0.6682,34.478577
phantomFrame041,24.4901,0.6881,34.746216
phantomFrame042,24.0782,0.6651,34.749695
phantomFrame043,24.2231,0.6320,37.436462
phantomFrame044,24.6596,0.6764,34.219299
phantomFrame045,24.6544,0.6564,35.377563
phantomFrame046,25.4430,0.6603,34.842773
phantomFrame047,25.2747,0.6800,33.943665
phantomFrame048,25.1771,0.6752,33.974426
phantomFrame049,25.3402,0.6573,34.634949
phantomFrame050,25.3479,0.6813,33.626648
phantomFrame051,25.1971,0.6855,32.552368
phantomFrame052,25.3206,0.6722,34.259216
phantomFrame053,25.1968,0.6720,34.358826
phantomFrame054,25.6040,0.6770,32.880737
phantomFrame055,25.1398,0.6730,33.161743
phantomFrame056,25.9577,0.6844,32.606567
phantomFrame057,25.7974,0.6783,32.571899
phantomFrame058,25.4223,0.6872,32.198059
phantomFrame059,26.1321,0.6775,30.941956
phantomFrame060,25.9828,0.6772,31.844116
phantomFrame061,25.5628,0.6830,30.726501
phantomFrame062,25.8882,0.7027,29.799377
phantomFrame063,25.5160,0.6580,32.215027
phantomFrame064,25.9772,0.6890,29.726807
phantomFrame065,25.4300,0.6561,31.353027
phantomFrame066,25.7313,0.6668,29.915161
phantomFrame067,25.8058,0.6799,29.821899
phantomFrame068,25.7519,0.7009,29.564636
phantomFrame069,26.3638,0.6944,29.428162
phantomFrame070,25.9875,0.7104,28.087708
phantomFrame071,25.9900,0.6990,27.806641
phantomFrame072,26.1914,0.6991,28.026855
phantomFrame073,26.0678,0.7002,28.866455
phantomFrame074,26.4063,0.7230,26.779053
phantomFrame075,26.0107,0.7054,27.432983
phantomFrame076,26.2937,0.7103,26.732483
phantomFrame077,26.6063,0.7343,25.037109
phantomFrame078,26.5359,0.7138,25.624573
phantomFrame079,26.4558,0.7266,25.529602
phantomFrame080,26.7216,0.7453,25.442200
phantomFrame081,27.0113,0.7260,25.529175
phantomFrame082,27.2105,0.7543,23.353760
phantomFrame083,26.7802,0.7436,24.335632
phantomFrame084,26.9485,0.7570,23.306519
phantomFrame085,26.8623,0.7516,22.436340
phantomFrame086,27.0995,0.7571,23.771973
phantomFrame087,27.3079,0.7656,22.049438
phantomFrame088,27.2741,0.7771,21.994934
phantomFrame089,27.0447,0.7791,21.242004
phantomFrame090,27.5011,0.7949,20.509277
phantomFrame091,27.0640,0.7950,19.720032
phantomFrame092,27.8585,0.8182,18.719727
phantomFrame093,27.6975,0.8057,19.319580
phantomFrame094,28.2556,0.8338,17.120422
phantomFrame095,28.3287,0.8277,17.560669
phantomFrame096,28.5655,0.8450,16.585327
phantomFrame097,29.0755,0.8426,15.919373
phantomFrame098,29.1928,0.8458,15.245300
phantomFrame099,28.8916,0.8424,14.555969
phantomFrame100,29.2871,0.8521,13.188110
phantomFrame101,29.1338,0.8623,12.675720
phantomFrame102,31.1562,0.8714,11.201538
