Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.00861738	0.21288833	28.171	3.296	0.845	0.077	0.042	0.015
2	0.00615005	0.21517562	28.059	3.337	0.841	0.078	0.042	0.015
3	0.00554751	0.21721487	27.936	3.323	0.838	0.079	0.043	0.015
4	0.00523044	0.21753639	27.950	3.327	0.839	0.079	0.043	0.015
5	0.00505007	0.21844056	27.908	3.341	0.837	0.079	0.043	0.015
6	0.00493827	0.21746549	27.915	3.343	0.837	0.080	0.043	0.015
7	0.00485091	0.21756868	27.905	3.335	0.837	0.079	0.043	0.015
8	0.00477673	0.21831369	27.884	3.341	0.836	0.079	0.043	0.015
9	0.00472741	0.21842021	27.878	3.333	0.836	0.079	0.043	0.015
10	0.00469125	0.21933619	27.881	3.347	0.835	0.080	0.043	0.016
11	0.00465911	0.21796573	27.895	3.342	0.836	0.079	0.043	0.015
12	0.00463371	0.21777839	27.874	3.331	0.836	0.079	0.043	0.015
13	0.00461084	0.21871680	27.859	3.341	0.835	0.080	0.043	0.016
14	0.00459019	0.21794787	27.886	3.340	0.836	0.079	0.043	0.015
15	0.00456838	0.21857628	27.866	3.341	0.836	0.079	0.043	0.016
16	0.00455630	0.21914727	27.834	3.339	0.835	0.080	0.043	0.016
17	0.00453780	0.21900697	27.879	3.356	0.836	0.080	0.043	0.016
18	0.00452731	0.21875906	27.885	3.347	0.836	0.079	0.043	0.015
19	0.00451242	0.21893927	27.833	3.352	0.834	0.080	0.044	0.016
20	0.00449877	0.21858475	27.853	3.346	0.835	0.080	0.043	0.016
21	0.00448868	0.21841690	27.868	3.353	0.835	0.080	0.043	0.016
22	0.00447608	0.21917219	27.846	3.352	0.835	0.080	0.043	0.016
23	0.00446428	0.21878383	27.877	3.351	0.835	0.080	0.043	0.016
24	0.00445716	0.21858261	27.893	3.354	0.836	0.079	0.043	0.016
25	0.00444742	0.21837804	27.854	3.363	0.835	0.080	0.043	0.016
26	0.00444022	0.21863285	27.852	3.343	0.835	0.080	0.043	0.016
27	0.00443197	0.21862753	27.866	3.352	0.835	0.080	0.043	0.016
28	0.00442389	0.21947931	27.801	3.345	0.833	0.080	0.044	0.016
29	0.00441709	0.21842021	27.863	3.354	0.835	0.080	0.043	0.016
30	0.00440935	0.21892852	27.852	3.360	0.835	0.080	0.043	0.016
31	0.00440346	0.21801474	27.875	3.350	0.836	0.080	0.043	0.016
32	0.00439636	0.21875131	27.836	3.347	0.834	0.080	0.043	0.016
33	0.00438913	0.21914801	27.824	3.362	0.834	0.080	0.044	0.016
34	0.00438241	0.21899167	27.844	3.344	0.835	0.080	0.043	0.016
35	0.00437761	0.21876194	27.854	3.357	0.835	0.080	0.043	0.016
36	0.00437033	0.21901120	27.864	3.348	0.835	0.079	0.043	0.016
37	0.00436620	0.21884883	27.850	3.351	0.835	0.080	0.043	0.016
38	0.00435985	0.21930048	27.842	3.347	0.834	0.080	0.043	0.016
39	0.00435163	0.21907516	27.847	3.357	0.834	0.080	0.043	0.016
