ImageName, PSNR, SSIM, MSE
phantomFrame000,33.2199,0.9661,9.449402
phantomFrame001,31.9305,0.9563,10.096252
phantomFrame002,31.4931,0.9532,11.325989
phantomFrame003,30.3618,0.9454,13.124023
phantomFrame004,29.6560,0.9412,14.447693
phantomFrame005,30.1868,0.9452,15.396973
phantomFrame006,29.2730,0.9401,16.811951
phantomFrame007,30.0827,0.9378,16.579468
phantomFrame008,29.3107,0.9346,17.928772
phantomFrame009,29.5750,0.9345,17.694397
phantomFrame010,29.7672,0.9417,18.667847
phantomFrame011,29.3349,0.9195,20.817688
phantomFrame012,28.6718,0.9177,20.349609
phantomFrame013,27.4831,0.9038,23.209229
phantomFrame014,26.5952,0.9107,21.996155
phantomFrame015,25.9808,0.8848,25.278259
phantomFrame016,26.2917,0.8959,24.413574
phantomFrame017,26.4568,0.8930,23.809570
phantomFrame018,26.0344,0.8830,24.984497
phantomFrame019,26.2208,0.8846,24.943542
phantomFrame020,26.4517,0.8938,23.780579
phantomFrame021,27.6664,0.9042,21.771179
phantomFrame022,28.3537,0.8844,22.247070
phantomFrame023,30.0275,0.9029,21.443298
phantomFrame024,30.4719,0.9270,18.486084
phantomFrame025,29.7636,0.9207,18.741089
phantomFrame026,30.5748,0.9235,18.197937
phantomFrame027,30.5744,0.9275,17.376099
phantomFrame028,30.7912,0.9310,17.226013
phantomFrame029,30.5992,0.9242,16.707092
phantomFrame030,31.3740,0.9365,15.748962
phantomFrame031,32.2252,0.9423,14.939514
phantomFrame032,31.9311,0.9453,14.293762
phantomFrame033,31.8905,0.9404,14.716003
phantomFrame034,32.3854,0.9500,13.138000
phantomFrame035,32.1591,0.9495,14.005615
phantomFrame036,31.9786,0.9480,13.777527
phantomFrame037,31.7455,0.9500,13.597839
phantomFrame038,31.0051,0.9490,14.262695
phantomFrame039,30.9152,0.9501,14.185364
phantomFrame040,30.9396,0.9493,14.046387
phantomFrame041,31.1418,0.9525,13.414429
phantomFrame042,30.7600,0.9465,13.507935
phantomFrame043,30.8201,0.9483,13.303833
phantomFrame044,30.8109,0.9468,13.449341
phantomFrame045,30.7281,0.9463,13.113159
phantomFrame046,30.7379,0.9520,12.613892
phantomFrame047,30.9176,0.9476,12.594177
phantomFrame048,31.9302,0.9541,11.364441
phantomFrame049,32.0235,0.9605,10.306824
