ImageName, PSNR, SSIM, MSE
phantomFrame000,31.2062,0.8680,10.661987
phantomFrame001,29.6847,0.8131,12.093323
phantomFrame002,29.3497,0.7973,13.341125
phantomFrame003,28.8990,0.7779,14.255615
phantomFrame004,29.1648,0.8062,14.298096
phantomFrame005,28.9436,0.7663,16.088074
phantomFrame006,28.7535,0.7637,16.922668
phantomFrame007,28.7999,0.7668,17.738037
phantomFrame008,28.8939,0.7727,18.089478
phantomFrame009,28.6047,0.7824,18.865295
phantomFrame010,28.3081,0.7350,20.500793
phantomFrame011,28.2982,0.7291,20.968872
phantomFrame012,27.9323,0.7292,21.786682
phantomFrame013,27.5066,0.6988,22.799622
phantomFrame014,27.6525,0.6948,23.502563
phantomFrame015,27.5541,0.6959,24.295410
phantomFrame016,27.4774,0.7212,23.985657
phantomFrame017,27.3756,0.6986,25.007446
phantomFrame018,27.3591,0.6895,25.694458
phantomFrame019,27.2792,0.6558,26.726746
phantomFrame020,27.2081,0.6740,27.297546
phantomFrame021,27.3626,0.7012,27.520020
phantomFrame022,26.9528,0.6714,28.268799
phantomFrame023,27.6243,0.6903,28.589233
phantomFrame024,27.0833,0.6586,29.183899
phantomFrame025,26.5196,0.6376,31.228577
phantomFrame026,25.9299,0.6684,30.509888
phantomFrame027,25.3399,0.6205,32.787292
phantomFrame028,24.9401,0.6615,31.887878
phantomFrame029,24.5246,0.6260,34.084717
phantomFrame030,24.6551,0.6420,33.059692
phantomFrame031,23.9876,0.6141,34.669617
phantomFrame032,24.3506,0.6415,34.400818
phantomFrame033,24.5577,0.6445,33.796753
phantomFrame034,24.3802,0.6422,34.511780
phantomFrame035,24.4743,0.6285,35.133301
phantomFrame036,24.2636,0.6369,35.452087
phantomFrame037,24.2334,0.6300,35.186340
phantomFrame038,24.2314,0.6209,36.326294
phantomFrame039,24.1490,0.6249,35.885559
phantomFrame040,24.1849,0.6221,37.282898
phantomFrame041,24.3618,0.6214,35.850952
phantomFrame042,24.5668,0.6328,36.788269
phantomFrame043,24.6633,0.6307,36.249512
phantomFrame044,24.8950,0.6029,38.001404
phantomFrame045,25.6234,0.6334,35.098450
phantomFrame046,26.0874,0.6315,34.940369
phantomFrame047,25.9054,0.6256,35.665771
phantomFrame048,25.8060,0.6250,35.984802
phantomFrame049,25.7377,0.6297,34.690247
phantomFrame050,25.6789,0.6432,34.042480
phantomFrame051,26.0325,0.6463,34.540710
phantomFrame052,25.8474,0.6135,35.474487
phantomFrame053,25.9994,0.6313,35.686279
phantomFrame054,25.7699,0.6346,35.130127
phantomFrame055,26.1322,0.6526,34.314392
phantomFrame056,26.3210,0.6240,33.431641
phantomFrame057,26.2964,0.6405,33.809082
phantomFrame058,26.4546,0.6619,32.789307
phantomFrame059,26.4765,0.6384,34.473694
phantomFrame060,26.0572,0.6330,33.230774
phantomFrame061,26.3797,0.6209,33.334778
phantomFrame062,26.4782,0.6432,33.101074
phantomFrame063,26.5621,0.6191,32.896118
phantomFrame064,26.3739,0.6383,31.877808
phantomFrame065,26.3116,0.6187,32.919128
phantomFrame066,26.5491,0.6206,32.155212
phantomFrame067,26.7501,0.6364,31.646301
phantomFrame068,26.8793,0.6357,30.943848
phantomFrame069,26.8683,0.6321,30.736511
phantomFrame070,27.1883,0.6357,30.532898
phantomFrame071,27.0584,0.6564,29.258911
phantomFrame072,26.9694,0.6549,29.455200
phantomFrame073,26.7910,0.6283,30.889709
phantomFrame074,27.0118,0.6518,29.374268
phantomFrame075,27.1683,0.6635,28.186646
phantomFrame076,27.2698,0.6548,27.958923
phantomFrame077,27.5978,0.6644,27.198120
phantomFrame078,27.3854,0.6688,27.504700
phantomFrame079,27.4104,0.6750,27.168762
phantomFrame080,27.4535,0.6542,27.236450
phantomFrame081,27.7192,0.6956,25.582336
phantomFrame082,27.5936,0.6785,25.354248
phantomFrame083,27.4592,0.6837,24.959473
phantomFrame084,27.6037,0.7038,22.450439
phantomFrame085,27.5525,0.6874,24.054810
phantomFrame086,27.4353,0.7084,23.507629
phantomFrame087,28.0438,0.7109,23.257751
phantomFrame088,27.7387,0.7100,22.652222
phantomFrame089,28.1190,0.7232,21.881897
phantomFrame090,27.5774,0.7135,21.151306
phantomFrame091,27.8959,0.7455,20.494934
phantomFrame092,28.3323,0.7415,19.716248
phantomFrame093,28.3578,0.7522,19.109558
phantomFrame094,28.7677,0.7774,18.374451
phantomFrame095,28.5791,0.7755,17.707886
phantomFrame096,28.5454,0.7566,17.395996
phantomFrame097,28.9787,0.7867,15.889893
phantomFrame098,29.0048,0.7925,15.567749
phantomFrame099,28.9578,0.7746,14.457947
phantomFrame100,29.7714,0.8172,13.273438
phantomFrame101,29.7444,0.8144,12.107117
phantomFrame102,30.2774,0.8476,10.860718
