Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.72235510	0.77400735	27.035	1.284	0.810	0.021	0.045	0.007
2	0.72073262	0.76579175	27.149	1.275	0.815	0.021	0.044	0.007
3	0.72063205	0.76066286	27.119	1.262	0.813	0.021	0.045	0.007
4	0.72053788	0.75710619	27.186	1.252	0.817	0.021	0.044	0.006
5	0.72046102	0.75957048	27.153	1.244	0.816	0.021	0.044	0.006
6	0.72036641	0.78775902	27.168	1.256	0.817	0.021	0.044	0.006
7	0.72039213	0.75519154	27.179	1.251	0.816	0.021	0.044	0.006
8	0.72026488	0.77713626	27.104	1.221	0.814	0.023	0.045	0.006
9	0.72022825	0.75726136	27.160	1.247	0.816	0.022	0.044	0.006
10	0.72010514	0.76093997	27.118	1.241	0.814	0.023	0.045	0.006
11	0.72016224	0.76208568	27.110	1.251	0.814	0.024	0.045	0.006
12	0.72015282	0.75535893	27.113	1.242	0.815	0.024	0.045	0.006
13	0.72009245	0.75763405	27.148	1.250	0.815	0.023	0.044	0.006
14	0.72002004	0.77647075	27.194	1.242	0.817	0.023	0.044	0.006
15	0.72002807	0.77276187	27.119	1.241	0.815	0.023	0.045	0.006
16	0.71999261	0.78412872	27.181	1.244	0.816	0.023	0.044	0.006
17	0.72007374	0.77104884	27.145	1.234	0.814	0.025	0.044	0.006
18	0.72004660	0.76567842	27.111	1.242	0.813	0.025	0.045	0.006
19	0.72012024	0.77347746	27.187	1.248	0.816	0.024	0.044	0.006
20	0.72002277	0.76302309	27.146	1.241	0.815	0.025	0.044	0.006
21	0.71986667	0.76888756	27.140	1.240	0.814	0.026	0.044	0.006
22	0.72000710	0.76657815	27.174	1.248	0.816	0.024	0.044	0.006
23	0.71989376	0.77169388	27.147	1.239	0.815	0.024	0.044	0.006
24	0.71993202	0.77870921	27.183	1.263	0.816	0.025	0.044	0.006
25	0.71997176	0.76690450	27.140	1.250	0.814	0.026	0.044	0.006
26	0.71992450	0.76416811	27.145	1.252	0.815	0.026	0.044	0.006
27	0.71992178	0.76739562	27.197	1.246	0.816	0.024	0.044	0.006
28	0.71995189	0.76611795	27.180	1.253	0.816	0.025	0.044	0.006
29	0.71987471	0.78024917	27.152	1.247	0.814	0.026	0.044	0.006
30	0.71981375	0.76959097	27.149	1.267	0.815	0.027	0.044	0.006
31	0.71991997	0.76486018	27.128	1.251	0.814	0.027	0.044	0.006
32	0.71980560	0.77507873	27.126	1.250	0.814	0.027	0.044	0.006
33	0.71991150	0.77308144	27.123	1.247	0.814	0.027	0.044	0.006
34	0.71994042	0.78173237	27.150	1.241	0.815	0.024	0.044	0.006
35	0.71993797	0.76151336	27.147	1.254	0.815	0.026	0.044	0.006
36	0.71983302	0.77289077	27.137	1.248	0.815	0.026	0.044	0.006
37	0.71976794	0.77117672	27.198	1.250	0.817	0.025	0.044	0.006
38	0.71980850	0.78033031	27.138	1.248	0.815	0.026	0.044	0.006
39	0.71984003	0.75604453	27.184	1.250	0.816	0.025	0.044	0.006
40	0.71977012	0.76978331	27.195	1.248	0.817	0.025	0.044	0.006
41	0.71974629	0.76899274	27.117	1.264	0.814	0.027	0.045	0.006
42	0.71974177	0.76298084	27.120	1.257	0.814	0.027	0.045	0.006
43	0.71974259	0.76679915	27.131	1.258	0.814	0.027	0.044	0.006
44	0.71984856	0.77555124	27.158	1.250	0.815	0.025	0.044	0.006
45	0.71971562	0.77910570	27.178	1.241	0.816	0.025	0.044	0.006
46	0.71978938	0.77475229	27.146	1.247	0.815	0.025	0.044	0.006
47	0.71972097	0.77374910	27.146	1.251	0.815	0.025	0.044	0.006
48	0.71976946	0.77201469	27.134	1.264	0.814	0.027	0.044	0.006
49	0.71979259	0.77628954	27.147	1.255	0.815	0.027	0.044	0.006
50	0.71969390	0.76521379	27.129	1.250	0.814	0.028	0.044	0.006
51	0.71979272	0.76110126	27.156	1.251	0.815	0.026	0.044	0.006
52	0.71959598	0.76631077	27.110	1.260	0.813	0.027	0.045	0.006
53	0.71959732	0.76235131	27.143	1.267	0.815	0.027	0.044	0.006
54	0.71964946	0.76837267	27.155	1.253	0.815	0.026	0.044	0.006
55	0.71960520	0.76594829	27.182	1.252	0.816	0.026	0.044	0.006
56	0.71967424	0.77324697	27.158	1.248	0.815	0.025	0.044	0.006
57	0.71966097	0.76938660	27.165	1.257	0.816	0.025	0.044	0.006
58	0.71964842	0.77359987	27.135	1.253	0.814	0.026	0.044	0.006
59	0.71968450	0.76587768	27.151	1.250	0.815	0.026	0.044	0.006
60	0.71952128	0.76698267	27.140	1.259	0.814	0.027	0.044	0.006
61	0.71959165	0.77432360	27.161	1.258	0.815	0.027	0.044	0.006
62	0.71956217	0.76946399	27.161	1.256	0.815	0.026	0.044	0.006
63	0.71958200	0.77013308	27.134	1.271	0.815	0.027	0.044	0.006
64	0.71945246	0.77261633	27.140	1.261	0.814	0.027	0.044	0.006
65	0.71955333	0.76325738	27.157	1.262	0.815	0.026	0.044	0.006
66	0.71962826	0.77423771	27.122	1.253	0.814	0.027	0.045	0.006
67	0.71949765	0.77048653	27.125	1.258	0.815	0.026	0.044	0.006
68	0.71964971	0.77447024	27.135	1.256	0.814	0.026	0.044	0.006
69	0.71952092	0.76584202	27.150	1.257	0.815	0.026	0.044	0.006
70	0.71951908	0.77374611	27.128	1.250	0.814	0.027	0.044	0.006
71	0.71944977	0.77535382	27.119	1.261	0.814	0.026	0.045	0.006
72	0.71943460	0.77316957	27.129	1.264	0.815	0.027	0.044	0.006
73	0.71962374	0.77046403	27.146	1.264	0.815	0.026	0.044	0.006
74	0.71956371	0.77829348	27.135	1.260	0.814	0.027	0.044	0.006
75	0.71955408	0.76887717	27.140	1.262	0.814	0.027	0.044	0.006
76	0.71949260	0.76997446	27.145	1.257	0.814	0.027	0.044	0.006
77	0.71942444	0.77027177	27.141	1.265	0.815	0.026	0.044	0.006
78	0.71945995	0.76816131	27.153	1.264	0.815	0.026	0.044	0.006
79	0.71945216	0.77857238	27.147	1.255	0.814	0.026	0.044	0.006
80	0.71957179	0.77120467	27.106	1.263	0.813	0.028	0.045	0.006
81	0.71944524	0.76881463	27.128	1.264	0.814	0.027	0.044	0.006
82	0.71956098	0.77298977	27.124	1.268	0.814	0.028	0.045	0.006
83	0.71949460	0.76537139	27.115	1.256	0.814	0.027	0.045	0.006
84	0.71938050	0.77227880	27.113	1.266	0.814	0.028	0.045	0.006
85	0.71945145	0.76452192	27.145	1.260	0.815	0.027	0.044	0.006
86	0.71949614	0.77359607	27.128	1.272	0.814	0.027	0.044	0.006
87	0.71951576	0.77589501	27.129	1.267	0.814	0.027	0.044	0.006
88	0.71947363	0.77413217	27.118	1.269	0.814	0.027	0.045	0.006
89	0.71941333	0.77146986	27.105	1.267	0.813	0.028	0.045	0.006
90	0.71938827	0.77450930	27.140	1.255	0.815	0.026	0.044	0.006
91	0.71940460	0.76830944	27.147	1.256	0.815	0.026	0.044	0.006
92	0.71953056	0.77474065	27.128	1.265	0.814	0.027	0.044	0.006
93	0.71954196	0.76577002	27.116	1.266	0.814	0.027	0.045	0.006
94	0.71949056	0.77452487	27.102	1.268	0.813	0.028	0.045	0.006
95	0.71938404	0.76838937	27.121	1.264	0.814	0.027	0.045	0.006
96	0.71954323	0.76641403	27.143	1.269	0.814	0.027	0.044	0.006
97	0.71941853	0.77431470	27.126	1.260	0.814	0.027	0.044	0.006
98	0.71951248	0.76575751	27.120	1.268	0.814	0.028	0.045	0.006
99	0.71944945	0.77220722	27.109	1.264	0.814	0.027	0.045	0.006
100	0.71924407	0.77143123	27.127	1.258	0.814	0.027	0.044	0.006
101	0.71939885	0.77386402	27.119	1.265	0.814	0.027	0.045	0.006
102	0.71938173	0.76852542	27.122	1.267	0.814	0.027	0.045	0.006
103	0.71940832	0.76973148	27.117	1.270	0.814	0.027	0.045	0.006
104	0.71945453	0.77579718	27.112	1.267	0.813	0.028	0.045	0.006
105	0.71931892	0.77031662	27.118	1.272	0.814	0.027	0.045	0.006
106	0.71928469	0.77120367	27.129	1.258	0.814	0.027	0.044	0.006
107	0.71944431	0.77006460	27.123	1.261	0.814	0.027	0.045	0.006
108	0.71942016	0.76872979	27.105	1.267	0.814	0.027	0.045	0.006
109	0.71934525	0.76844730	27.117	1.275	0.814	0.028	0.045	0.006
110	0.71946302	0.77062977	27.129	1.266	0.814	0.027	0.044	0.006
111	0.71937950	0.77043911	27.112	1.266	0.814	0.027	0.045	0.006
112	0.71941327	0.77183245	27.101	1.261	0.813	0.027	0.045	0.006
113	0.71929670	0.77197509	27.119	1.267	0.814	0.027	0.045	0.006
114	0.71940507	0.76760462	27.122	1.270	0.814	0.027	0.045	0.006
115	0.71930828	0.76869519	27.109	1.269	0.814	0.028	0.045	0.006
116	0.71941606	0.77010374	27.104	1.270	0.813	0.028	0.045	0.006
117	0.71929655	0.77035961	27.105	1.268	0.813	0.028	0.045	0.006
118	0.71945132	0.77179785	27.116	1.270	0.814	0.027	0.045	0.006
119	0.71944305	0.77180554	27.120	1.271	0.814	0.028	0.045	0.006
120	0.71949870	0.76857383	27.118	1.265	0.814	0.027	0.045	0.006
121	0.71929089	0.77115830	27.113	1.274	0.814	0.028	0.045	0.007
122	0.71925545	0.77222034	27.106	1.266	0.813	0.028	0.045	0.006
