Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.19184599	0.11443318	35.902	1.707	0.971	0.013	0.016	0.003
2	0.18315207	0.11357502	36.137	1.767	0.971	0.013	0.016	0.003
3	0.18222252	0.11251812	36.519	2.036	0.972	0.014	0.015	0.004
4	0.18194926	0.12239671	36.425	1.928	0.972	0.013	0.015	0.004
5	0.18147808	0.11157001	36.197	1.945	0.971	0.014	0.016	0.004
6	0.18126503	0.11201617	36.230	1.802	0.972	0.013	0.016	0.003
7	0.18130840	0.11346579	36.267	2.029	0.971	0.014	0.016	0.004
8	0.18090888	0.11468268	36.339	1.955	0.971	0.013	0.016	0.004
9	0.18101018	0.11412177	36.522	1.994	0.972	0.013	0.015	0.004
10	0.18071133	0.11141404	36.575	2.098	0.972	0.014	0.015	0.004
11	0.18065298	0.11475478	36.468	2.144	0.971	0.014	0.015	0.004
12	0.18059161	0.11207273	36.533	2.220	0.972	0.014	0.015	0.004
13	0.18060986	0.11445541	36.421	2.067	0.972	0.014	0.016	0.004
14	0.18042466	0.11605888	36.250	2.037	0.971	0.014	0.016	0.004
15	0.18061042	0.11038805	36.249	2.123	0.971	0.014	0.016	0.004
16	0.18037027	0.11441123	36.137	2.003	0.971	0.014	0.016	0.004
17	0.18043499	0.10916890	36.605	2.156	0.972	0.014	0.015	0.004
18	0.18033111	0.11421363	36.368	2.094	0.971	0.014	0.016	0.004
19	0.18017823	0.11072143	36.341	2.185	0.971	0.014	0.016	0.004
20	0.18014904	0.11649366	36.487	2.179	0.971	0.014	0.015	0.004
21	0.18013029	0.11145282	36.482	2.093	0.972	0.014	0.015	0.004
22	0.18027521	0.11431433	36.524	2.240	0.971	0.014	0.015	0.004
23	0.18018996	0.11453639	36.319	2.066	0.971	0.014	0.016	0.004
24	0.18010252	0.11416676	36.381	2.090	0.972	0.014	0.016	0.004
25	0.18009259	0.11454547	36.299	2.338	0.971	0.015	0.016	0.004
26	0.18001747	0.11412226	36.509	2.155	0.972	0.014	0.015	0.004
27	0.17999299	0.11416106	36.257	2.208	0.971	0.014	0.016	0.004
28	0.17996137	0.11420277	36.383	2.243	0.971	0.014	0.016	0.004
29	0.17994956	0.10996119	36.515	2.200	0.972	0.014	0.015	0.004
30	0.17992737	0.11349787	36.509	2.239	0.972	0.014	0.015	0.004
31	0.17985681	0.11423556	36.335	2.304	0.971	0.014	0.016	0.004
32	0.17984185	0.11233323	36.409	2.100	0.972	0.014	0.016	0.004
33	0.17985067	0.11500229	36.402	2.266	0.971	0.014	0.016	0.004
34	0.17973389	0.11288329	36.434	2.118	0.972	0.014	0.016	0.004
35	0.17981096	0.11567565	36.513	2.240	0.972	0.014	0.015	0.004
36	0.17973010	0.11457325	36.414	2.250	0.971	0.014	0.016	0.004
37	0.17970554	0.11216427	36.397	2.285	0.971	0.014	0.016	0.004
38	0.17979796	0.11461265	36.356	2.305	0.971	0.014	0.016	0.004
39	0.17978951	0.11386651	36.281	2.168	0.971	0.014	0.016	0.004
40	0.17954483	0.11347719	36.304	2.240	0.971	0.014	0.016	0.004
41	0.17956123	0.11326967	36.537	2.247	0.972	0.014	0.015	0.004
42	0.17963750	0.11499031	36.322	2.239	0.972	0.014	0.016	0.004
43	0.17962845	0.11319938	36.419	2.186	0.972	0.014	0.016	0.004
44	0.17970484	0.11458956	36.286	2.228	0.971	0.014	0.016	0.004
45	0.17954131	0.11122448	36.494	2.249	0.972	0.014	0.015	0.004
46	0.17959050	0.11231879	36.296	2.321	0.971	0.014	0.016	0.004
47	0.17957447	0.11597149	36.261	2.287	0.971	0.015	0.016	0.004
48	0.17955498	0.11476057	36.396	2.358	0.972	0.014	0.016	0.004
49	0.17962708	0.11436052	36.507	2.281	0.972	0.014	0.015	0.004
50	0.17943746	0.11426613	36.473	2.302	0.972	0.014	0.016	0.004
51	0.17948863	0.11349218	36.317	2.278	0.971	0.014	0.016	0.004
52	0.17941201	0.11381030	36.447	2.316	0.972	0.014	0.016	0.004
53	0.17944585	0.11509980	36.389	2.358	0.971	0.014	0.016	0.005
54	0.17928101	0.11420854	36.461	2.301	0.972	0.014	0.016	0.004
55	0.17941280	0.11581861	36.324	2.408	0.971	0.015	0.016	0.005
56	0.17929306	0.11417179	36.461	2.245	0.972	0.014	0.016	0.004
57	0.17943711	0.11536798	36.373	2.474	0.971	0.015	0.016	0.005
58	0.17942087	0.11456023	36.370	2.335	0.972	0.014	0.016	0.004
59	0.17928992	0.11414809	36.414	2.311	0.972	0.014	0.016	0.004
60	0.17931159	0.11311444	36.389	2.339	0.972	0.014	0.016	0.004
61	0.17923360	0.11224693	36.363	2.374	0.971	0.014	0.016	0.005
62	0.17953633	0.11251999	36.330	2.328	0.971	0.014	0.016	0.004
63	0.17936992	0.11364108	36.347	2.399	0.971	0.014	0.016	0.005
64	0.17927495	0.11298825	36.262	2.287	0.971	0.014	0.016	0.004
65	0.17921232	0.11422210	36.268	2.329	0.971	0.014	0.016	0.004
66	0.17933478	0.11439773	36.411	2.403	0.972	0.015	0.016	0.005
67	0.17922049	0.11294800	36.470	2.393	0.972	0.014	0.016	0.005
68	0.17922860	0.11202992	36.281	2.346	0.971	0.014	0.016	0.005
69	0.17937705	0.11552017	36.251	2.425	0.971	0.015	0.016	0.005
70	0.17921919	0.11550159	36.090	2.759	0.970	0.017	0.017	0.006
71	0.17927321	0.11414191	36.164	2.501	0.971	0.016	0.016	0.005
72	0.17935201	0.11543830	36.279	2.544	0.971	0.015	0.016	0.005
73	0.17920536	0.11515620	36.166	2.798	0.971	0.017	0.017	0.007
74	0.17929511	0.11395635	36.049	2.669	0.970	0.016	0.017	0.006
75	0.17929020	0.11497835	36.197	2.459	0.971	0.015	0.016	0.005
76	0.17921361	0.11625224	36.244	2.590	0.971	0.015	0.016	0.006
77	0.17927778	0.11553561	36.314	2.470	0.971	0.015	0.016	0.005
78	0.17906891	0.11628293	36.070	2.756	0.970	0.017	0.017	0.006
79	0.17918077	0.11496398	36.031	2.868	0.970	0.018	0.017	0.007
80	0.17918116	0.11533797	36.266	2.621	0.971	0.015	0.016	0.006
81	0.17910782	0.11512941	36.153	2.713	0.970	0.017	0.016	0.006
82	0.17908776	0.11570339	36.190	2.661	0.971	0.016	0.016	0.006
83	0.17898939	0.11685965	35.892	3.198	0.969	0.020	0.017	0.009
84	0.17915947	0.11499561	36.181	2.549	0.971	0.015	0.016	0.006
85	0.17908198	0.11507813	36.115	2.659	0.970	0.016	0.016	0.006
86	0.17920461	0.11400351	36.134	2.833	0.970	0.017	0.017	0.007
87	0.17903219	0.11592018	36.070	2.903	0.970	0.017	0.017	0.007
88	0.17906418	0.11510531	36.187	2.628	0.971	0.016	0.016	0.006
89	0.17904389	0.11420039	36.092	2.802	0.970	0.017	0.017	0.007
90	0.17905782	0.11527936	36.205	2.648	0.971	0.016	0.016	0.006
91	0.17913492	0.11534022	36.160	2.695	0.971	0.016	0.016	0.006
92	0.17909888	0.11551225	36.083	2.873	0.970	0.018	0.017	0.007
93	0.17900790	0.11504700	36.068	2.700	0.970	0.016	0.017	0.006
94	0.17911356	0.11490012	36.070	2.870	0.970	0.017	0.017	0.007
95	0.17902009	0.11514413	36.160	2.726	0.970	0.017	0.016	0.007
96	0.17914496	0.11481773	36.156	2.659	0.971	0.016	0.016	0.006
97	0.17902425	0.11544293	35.941	3.013	0.969	0.018	0.017	0.008
98	0.17889613	0.11400384	36.290	2.504	0.971	0.015	0.016	0.005
99	0.17908694	0.11370133	36.229	2.667	0.971	0.016	0.016	0.006
100	0.17903180	0.11577825	35.951	2.996	0.969	0.019	0.017	0.007
101	0.17900044	0.11505410	36.109	2.717	0.970	0.016	0.017	0.006
102	0.17903120	0.11523321	35.958	2.985	0.970	0.019	0.017	0.008
103	0.17887859	0.11751234	35.839	3.245	0.969	0.021	0.018	0.009
104	0.17900001	0.11608777	35.859	3.152	0.969	0.021	0.017	0.009
105	0.17894823	0.11440783	36.113	2.691	0.970	0.016	0.016	0.006
106	0.17902213	0.11456060	36.105	2.726	0.970	0.016	0.017	0.006
107	0.17882535	0.11635739	35.921	3.171	0.969	0.021	0.017	0.009
108	0.17908198	0.11926649	35.592	3.673	0.967	0.027	0.019	0.012
109	0.17902910	0.11502724	36.077	2.859	0.970	0.018	0.017	0.007
110	0.17905817	0.11455762	36.106	2.769	0.970	0.016	0.017	0.006
111	0.17908583	0.11538167	36.119	2.809	0.970	0.017	0.017	0.007
112	0.17892627	0.11507714	36.084	2.894	0.970	0.018	0.017	0.007
113	0.17889694	0.11504049	36.071	2.892	0.970	0.018	0.017	0.007
114	0.17901176	0.11644318	35.866	3.174	0.969	0.021	0.017	0.009
115	0.17889383	0.11633839	35.947	3.035	0.969	0.019	0.017	0.008
116	0.17900759	0.11653177	36.026	2.954	0.970	0.018	0.017	0.008
117	0.17882548	0.11540028	36.041	2.896	0.970	0.018	0.017	0.007
118	0.17905600	0.11598538	35.934	3.088	0.969	0.020	0.017	0.009
119	0.17895602	0.11513778	36.118	2.908	0.970	0.018	0.017	0.008
120	0.17901563	0.11706791	35.902	3.118	0.969	0.020	0.017	0.009
121	0.17901888	0.11520391	36.012	3.013	0.970	0.019	0.017	0.008
122	0.17897284	0.11520472	36.077	2.840	0.970	0.017	0.017	0.007
123	0.17882585	0.11526079	36.073	2.962	0.970	0.018	0.017	0.008
124	0.17900458	0.11571714	35.962	3.011	0.970	0.019	0.017	0.008
125	0.17886940	0.11560955	36.059	2.842	0.970	0.018	0.017	0.007
126	0.17892831	0.11566719	35.942	3.101	0.969	0.021	0.017	0.009
127	0.17901374	0.11558135	36.026	3.008	0.970	0.019	0.017	0.008
128	0.17895117	0.11603961	36.056	2.993	0.970	0.019	0.017	0.008
129	0.17895044	0.11815712	35.709	3.540	0.968	0.025	0.018	0.012
130	0.17885650	0.11597336	35.976	3.080	0.969	0.020	0.017	0.009
131	0.17889298	0.11574281	36.019	3.003	0.970	0.019	0.017	0.008
132	0.17886714	0.11638568	36.033	3.035	0.970	0.020	0.017	0.008
133	0.17885983	0.11664230	35.922	3.160	0.969	0.021	0.017	0.009
134	0.17887634	0.11694444	35.907	3.265	0.969	0.022	0.017	0.010
135	0.17896609	0.11640251	36.001	2.988	0.970	0.018	0.017	0.008
136	0.17904591	0.11556424	35.987	3.088	0.969	0.020	0.017	0.008
137	0.17903581	0.11616070	35.991	2.965	0.970	0.018	0.017	0.008
138	0.17886356	0.11646662	35.880	3.263	0.969	0.021	0.018	0.010
139	0.17889309	0.11651679	35.925	3.207	0.969	0.020	0.017	0.009
140	0.17884703	0.11846789	35.739	3.463	0.968	0.025	0.018	0.011
141	0.17869597	0.11780633	35.730	3.416	0.968	0.023	0.018	0.010
142	0.17899277	0.11722356	35.849	3.290	0.969	0.022	0.018	0.010
143	0.17883580	0.11597813	36.014	3.064	0.969	0.020	0.017	0.009
144	0.17883086	0.11625745	35.952	3.061	0.969	0.020	0.017	0.009
145	0.17884813	0.11748521	35.798	3.324	0.968	0.023	0.018	0.010
146	0.17897243	0.11616916	35.938	3.098	0.969	0.019	0.017	0.009
147	0.17883394	0.11630276	35.961	3.110	0.969	0.020	0.017	0.009
148	0.17886255	0.11754756	35.814	3.322	0.968	0.022	0.018	0.010
149	0.17895872	0.11650878	35.922	3.130	0.969	0.020	0.017	0.009
150	0.17881656	0.11771490	35.809	3.430	0.968	0.024	0.018	0.011
