ImageName, PSNR, SSIM, MSE
L286_frame003,30.8069,0.8546,30.542473
L286_frame004,30.7027,0.8559,29.421753
L286_frame005,30.7649,0.8533,29.897057
L286_frame006,31.2302,0.8620,30.309708
L286_frame007,30.8392,0.8607,31.041985
L286_frame008,30.3989,0.8503,32.166588
L286_frame009,30.1323,0.8434,33.552666
L286_frame010,30.2245,0.8451,33.202538
L286_frame011,30.0988,0.8402,35.154377
L286_frame012,30.8567,0.8552,32.846287
L286_frame013,30.5552,0.8654,33.277870
L286_frame014,31.0249,0.8700,31.235344
L286_frame015,30.7230,0.8793,31.626511
L286_frame016,30.2906,0.8676,34.415024
L286_frame017,30.4691,0.8775,32.896336
L286_frame018,30.0767,0.8763,35.074604
L286_frame019,29.7059,0.8711,36.919460
L286_frame020,29.1093,0.8650,39.273617
L286_frame021,29.0866,0.8602,40.575420
L286_frame022,28.7587,0.8492,43.560585
L286_frame023,28.7063,0.8443,46.164425
L286_frame024,28.9671,0.8439,47.264893
L286_frame025,29.1212,0.8473,47.625763
L286_frame026,28.9261,0.8469,48.485149
L286_frame027,28.9031,0.8432,48.605453
L286_frame028,28.7590,0.8427,49.811306
L286_frame029,28.6003,0.8407,49.834797
L286_frame030,28.6391,0.8451,48.978588
L286_frame031,28.6750,0.8502,47.448658
L286_frame032,28.4945,0.8447,49.534382
L286_frame033,28.5284,0.8471,48.132423
L286_frame034,28.8985,0.8522,47.002380
L286_frame035,28.9807,0.8574,47.075722
L286_frame036,28.9214,0.8598,48.577660
L286_frame037,29.0810,0.8694,49.310764
L286_frame038,28.9957,0.8680,50.522614
L286_frame039,28.8724,0.8634,50.608616
L286_frame040,28.7928,0.8577,51.123089
L286_frame041,28.7933,0.8618,50.896149
L286_frame042,28.8874,0.8638,50.344196
L286_frame043,28.6359,0.8694,51.046913
L286_frame044,28.3581,0.8588,51.692986
L286_frame045,28.4907,0.8550,51.419193
L286_frame046,28.6480,0.8526,52.272625
L286_frame047,28.7197,0.8491,52.955093
L286_frame048,28.8146,0.8514,51.485985
L286_frame049,28.5325,0.8419,53.207935
L286_frame050,28.5761,0.8488,51.958744
L286_frame051,28.5771,0.8524,51.528309
L286_frame052,28.6250,0.8567,51.416954
L286_frame053,28.6495,0.8586,51.302578
L286_frame054,29.0068,0.8687,50.231323
L286_frame055,28.7005,0.8626,51.733147
L286_frame056,28.7569,0.8711,50.828133
L286_frame057,28.6978,0.8638,50.640739
L286_frame058,28.2459,0.8650,52.729401
L286_frame059,28.6114,0.8659,52.158066
L286_frame060,29.1685,0.8783,49.406971
L286_frame061,28.8965,0.8718,50.322365
L286_frame062,28.8503,0.8651,50.603012
L286_frame063,29.5178,0.8768,48.043758
L286_frame064,29.5783,0.8801,47.088890
L286_frame065,29.6433,0.8743,46.759136
L286_frame066,29.8807,0.8648,44.773045
L286_frame067,29.8744,0.8647,44.532249
L286_frame068,30.2931,0.8719,42.859772
L286_frame069,30.0819,0.8761,44.342838
L286_frame070,29.6098,0.8661,46.231678
L286_frame071,29.6121,0.8677,46.308109
L286_frame072,29.9197,0.8689,45.162476
L286_frame073,29.7791,0.8747,46.065708
L286_frame074,29.7888,0.8739,46.514713
L286_frame075,29.6976,0.8669,45.311214
L286_frame076,29.8166,0.8716,44.404716
L286_frame077,30.1164,0.8714,41.242283
L286_frame078,30.1649,0.8736,42.211731
L286_frame079,30.0710,0.8820,43.873386
L286_frame080,30.0914,0.8816,43.883087
L286_frame081,30.2340,0.8806,43.202835
L286_frame082,29.9975,0.8827,45.394039
L286_frame083,29.4883,0.8751,48.324791
L286_frame084,29.7629,0.8809,46.940926
L286_frame085,29.7200,0.8775,46.522739
L286_frame086,29.5830,0.8783,47.302189
L286_frame087,29.2935,0.8715,47.582943
L286_frame088,29.4482,0.8748,47.522655
L286_frame089,29.4765,0.8755,47.559460
L286_frame090,30.0449,0.8838,44.754101
L286_frame091,30.2995,0.8845,43.906406
L286_frame092,30.2138,0.8720,42.989807
L286_frame093,29.9308,0.8743,44.130836
L286_frame094,29.6988,0.8820,46.228901
L286_frame095,29.6667,0.8879,46.185207
L286_frame096,29.9336,0.8876,44.405487
L286_frame097,29.7531,0.8854,44.893406
L286_frame098,29.4281,0.8867,45.075596
L286_frame099,29.5789,0.8905,45.403290
L286_frame100,29.3372,0.8818,46.390362
L286_frame101,29.5467,0.8758,44.849007
L286_frame102,30.0791,0.8783,42.982872
L286_frame103,30.2604,0.8772,41.061867
L286_frame104,30.1901,0.8712,40.882362
L286_frame105,30.6867,0.8793,38.496685
L286_frame106,30.3352,0.8718,38.886772
L286_frame107,30.3229,0.8805,40.589741
L286_frame108,30.6427,0.8841,39.574127
L286_frame109,31.0779,0.8911,36.376965
L286_frame110,31.5480,0.8947,33.726913
L286_frame111,31.6897,0.8990,33.487614
L286_frame112,30.9976,0.8804,35.901211
L286_frame113,31.1788,0.8895,34.781303
L286_frame114,31.3575,0.8889,33.158733
L286_frame115,31.5922,0.8870,31.820515
L286_frame116,31.7291,0.8903,30.963623
L286_frame117,31.6753,0.8892,30.466686
L286_frame118,31.7207,0.8880,30.941463
L286_frame119,32.1569,0.8955,28.398235
L286_frame120,31.9762,0.8894,28.810715
L286_frame121,31.9401,0.8942,29.426834
L286_frame122,31.4535,0.8892,32.087322
L286_frame123,31.0464,0.8786,33.808430
L286_frame124,31.0101,0.8720,34.431503
L286_frame125,30.7174,0.8758,34.469276
L286_frame126,30.8986,0.8844,34.772255
L286_frame127,30.6854,0.8936,35.561821
L286_frame128,30.2194,0.8864,37.423187
L286_frame129,30.4851,0.8887,36.814556
L286_frame130,30.1682,0.8821,38.097054
L286_frame131,30.7194,0.8857,35.553619
L286_frame132,30.4599,0.8754,35.676807
L286_frame133,30.7656,0.8797,35.479881
L286_frame134,30.9222,0.8732,33.689651
L286_frame135,31.6383,0.8679,30.034634
L286_frame136,31.2473,0.8640,32.459694
L286_frame137,31.0259,0.8675,32.158943
L286_frame138,30.7001,0.8760,34.504616
L286_frame139,30.6021,0.8834,34.984200
L286_frame140,30.4211,0.8849,36.527390
L286_frame141,30.3940,0.8806,36.550690
L286_frame142,30.3908,0.8841,36.030525
L286_frame143,30.7674,0.8898,33.917305
L286_frame144,30.4805,0.8863,33.642078
L286_frame145,30.4916,0.8859,34.759769
L286_frame146,30.6701,0.8904,34.516071
L286_frame147,30.6483,0.8808,33.942604
L286_frame148,31.1750,0.8828,30.805016
L286_frame149,31.2605,0.8878,31.426624
L286_frame150,31.3343,0.8929,30.891659
L286_frame151,31.0361,0.8864,31.454578
L286_frame152,30.8072,0.8768,32.531166
L286_frame153,30.9427,0.8844,32.678879
L286_frame154,30.8602,0.8859,33.098347
L286_frame155,30.5137,0.8831,33.852554
L286_frame156,30.7389,0.8886,33.694977
L286_frame157,30.7828,0.8938,33.253956
L286_frame158,30.7713,0.8951,33.078842
L286_frame159,31.0035,0.8917,31.535919
L286_frame160,30.9029,0.8879,31.662388
L286_frame161,31.0908,0.8855,31.106354
L286_frame162,31.3172,0.8928,30.990280
L286_frame163,31.1854,0.8903,31.092087
L286_frame164,31.1156,0.8938,31.024532
