ImageName, PSNR, SSIM, MSE
phantomFrame000,30.5307,0.6838,16.591858
phantomFrame001,35.0171,0.9404,7.481689
phantomFrame002,34.6637,0.9284,7.749756
phantomFrame003,34.8369,0.9228,8.146667
phantomFrame004,34.9834,0.9229,8.594604
phantomFrame005,34.4076,0.9265,8.349243
phantomFrame006,34.7403,0.9340,8.454834
phantomFrame007,34.7540,0.9271,8.870667
phantomFrame008,33.8254,0.9242,9.511536
phantomFrame009,33.9652,0.9214,10.141968
phantomFrame010,33.5899,0.9330,10.340942
phantomFrame011,33.5579,0.9264,10.316956
phantomFrame012,33.9592,0.9292,10.365417
phantomFrame013,33.6260,0.9191,10.418152
phantomFrame014,33.4071,0.9213,11.048584
phantomFrame015,33.8781,0.9211,11.077209
phantomFrame016,33.1614,0.9154,11.306946
phantomFrame017,33.3546,0.9172,11.972168
phantomFrame018,33.5024,0.9218,11.232849
phantomFrame019,33.7260,0.9211,11.900757
phantomFrame020,33.8837,0.9316,11.105347
phantomFrame021,33.2494,0.9263,12.817993
phantomFrame022,33.5999,0.9178,12.947876
phantomFrame023,32.8280,0.9081,14.156067
phantomFrame024,31.8267,0.8675,16.713623
phantomFrame025,31.4649,0.8529,17.298767
phantomFrame026,28.5393,0.8514,18.851196
phantomFrame027,28.1889,0.8504,19.420715
phantomFrame028,27.8354,0.8304,20.774170
phantomFrame029,28.3752,0.8732,18.216370
phantomFrame030,27.6277,0.8199,20.672546
phantomFrame031,27.7154,0.8466,20.130188
phantomFrame032,27.3018,0.8198,22.142395
phantomFrame033,27.1747,0.8255,21.687805
phantomFrame034,27.3717,0.8320,22.192444
phantomFrame035,27.4741,0.8418,21.746094
phantomFrame036,27.5190,0.8653,22.206177
phantomFrame037,27.3792,0.8643,20.846558
phantomFrame038,27.3377,0.8565,20.770081
phantomFrame039,27.6506,0.8743,21.160522
phantomFrame040,27.8059,0.8626,20.783447
phantomFrame041,27.6527,0.8569,22.403198
phantomFrame042,28.0243,0.8731,20.858337
phantomFrame043,28.1429,0.8745,19.784790
phantomFrame044,28.5607,0.8855,18.794556
phantomFrame045,29.1044,0.8744,18.557617
phantomFrame046,31.8108,0.9009,17.276855
phantomFrame047,32.6815,0.9256,16.397583
phantomFrame048,32.4506,0.9288,16.515747
phantomFrame049,32.8362,0.9290,15.451416
phantomFrame050,32.8265,0.9320,14.464905
phantomFrame051,32.9774,0.9340,14.337524
phantomFrame052,32.4085,0.9355,15.204102
phantomFrame053,32.5559,0.9305,14.833313
phantomFrame054,33.5655,0.9430,13.032898
phantomFrame055,32.9860,0.9354,14.085754
phantomFrame056,33.2224,0.9396,13.853699
phantomFrame057,32.9508,0.9191,14.507935
phantomFrame058,33.4089,0.9489,12.692749
phantomFrame059,33.3994,0.9387,12.820190
phantomFrame060,33.9802,0.9442,12.708191
phantomFrame061,34.0336,0.9520,11.796753
phantomFrame062,33.6301,0.9341,13.172607
phantomFrame063,33.9233,0.9445,12.660645
phantomFrame064,34.7814,0.9542,11.483521
phantomFrame065,33.9882,0.9457,11.488464
phantomFrame066,33.5008,0.9468,12.337036
phantomFrame067,34.0240,0.9514,11.291199
phantomFrame068,34.8466,0.9555,11.176819
phantomFrame069,34.2258,0.9467,11.372498
phantomFrame070,34.8751,0.9526,10.631653
phantomFrame071,35.7066,0.9530,10.490845
phantomFrame072,33.6781,0.9185,12.644287
phantomFrame073,34.5376,0.9454,10.607483
phantomFrame074,35.2336,0.9546,10.126343
phantomFrame075,35.1747,0.9440,10.595520
phantomFrame076,35.2991,0.9412,10.397339
phantomFrame077,34.8221,0.9572,9.672302
phantomFrame078,35.4311,0.9638,9.275696
phantomFrame079,35.4266,0.9549,9.248108
phantomFrame080,36.1951,0.9587,8.975342
phantomFrame081,35.2486,0.9356,10.371643
phantomFrame082,35.1228,0.9369,10.504883
phantomFrame083,34.7268,0.9464,9.819641
phantomFrame084,35.4358,0.9471,9.443237
phantomFrame085,34.8921,0.9244,10.548950
phantomFrame086,35.2503,0.9391,9.457825
phantomFrame087,35.9709,0.9425,8.990234
phantomFrame088,35.0246,0.9423,8.915344
phantomFrame089,35.1102,0.9353,9.484985
phantomFrame090,35.7192,0.9534,8.346558
phantomFrame091,35.2373,0.9285,9.062988
phantomFrame092,34.7025,0.9301,9.520508
phantomFrame093,34.8998,0.9394,8.245728
phantomFrame094,35.4761,0.9352,8.677612
phantomFrame095,34.1098,0.9210,9.084229
phantomFrame096,34.8792,0.9230,9.049133
phantomFrame097,34.7247,0.9212,8.783203
phantomFrame098,35.5492,0.9314,8.057678
phantomFrame099,34.5438,0.9208,8.621460
phantomFrame100,34.6074,0.9176,8.289490
phantomFrame101,35.1873,0.9291,7.741821
phantomFrame102,34.0005,0.9189,9.008789
