ImageName, PSNR, SSIM, MSE
00_patch00_01_001,29.4115,0.6567,46.711426
00_patch00_01_002,29.1662,0.6566,47.288818
00_patch00_01_003,29.8819,0.6747,41.942627
00_patch00_01_004,31.0342,0.7206,32.433105
00_patch00_01_005,30.0293,0.6625,39.838379
00_patch00_01_006,28.1979,0.5946,50.843018
00_patch00_01_007,28.1256,0.5896,53.870605
00_patch00_01_008,28.1474,0.5914,56.555664
00_patch00_01_009,28.3423,0.5945,54.372559
00_patch00_01_010,29.2657,0.6309,47.627930
00_patch00_01_011,30.1865,0.6511,44.853516
00_patch00_01_012,30.2317,0.5948,44.647461
00_patch00_01_013,28.5951,0.5675,52.735596
00_patch00_01_014,28.3590,0.5727,55.068115
00_patch00_01_015,28.2535,0.5471,57.589355
00_patch00_01_016,28.2649,0.5416,58.835205
00_patch00_01_017,28.5619,0.5586,56.612305
00_patch00_01_018,29.6652,0.6077,49.360596
00_patch00_01_019,28.5166,0.5359,57.249268
00_patch00_01_020,29.2251,0.5769,52.289062
00_patch00_02_000,29.6893,0.6937,40.222900
00_patch00_02_001,28.0034,0.6532,50.977539
00_patch00_02_002,27.8640,0.6714,51.273193
00_patch00_02_003,28.5436,0.6771,48.995605
00_patch00_02_004,30.8647,0.7258,36.035156
00_patch00_02_005,30.2875,0.6613,40.047119
00_patch00_02_006,28.3320,0.5869,50.909424
00_patch00_02_007,27.2711,0.5916,59.389893
00_patch00_02_008,26.8594,0.6226,60.572021
00_patch00_02_009,27.7168,0.6195,56.438232
00_patch00_02_010,28.9283,0.6023,53.475098
00_patch00_02_011,29.9466,0.6544,43.266846
00_patch00_02_012,29.3926,0.5807,49.536133
00_patch00_02_013,27.7953,0.5392,61.031982
00_patch00_02_014,27.5375,0.5492,59.700684
00_patch00_02_015,27.4269,0.5630,61.158203
00_patch00_02_016,28.4545,0.5893,55.567871
00_patch00_02_017,28.7425,0.5661,56.612549
00_patch00_02_018,28.8401,0.5979,53.931641
00_patch00_02_019,30.8016,0.6766,40.315430
00_patch00_02_020,29.0960,0.5801,52.946289
00_patch00_02_021,28.2966,0.5415,59.066406
00_patch00_02_022,30.0230,0.6314,46.619385
00_patch00_02_023,29.6783,0.5809,48.774414
00_patch00_03_000,30.5546,0.7421,34.354248
00_patch00_03_001,29.4411,0.6833,44.330322
00_patch00_03_002,27.6504,0.6542,53.633301
00_patch00_03_003,26.4068,0.6469,60.229248
00_patch00_03_004,27.5614,0.6853,52.509766
00_patch00_03_005,29.7979,0.7185,39.184326
00_patch00_03_006,30.7345,0.7137,35.907471
00_patch00_03_007,29.1526,0.6657,46.035889
00_patch00_03_008,28.2075,0.5896,54.499268
00_patch00_03_009,25.9733,0.5742,65.029053
00_patch00_03_010,26.1727,0.6711,64.842529
00_patch00_03_011,27.1970,0.6594,58.737305
00_patch00_03_012,28.1771,0.6147,56.501221
00_patch00_03_013,29.3498,0.6574,48.588379
00_patch00_03_014,31.3877,0.7483,31.052246
00_patch00_03_015,28.4525,0.5748,53.109619
00_patch00_03_016,27.6795,0.5454,61.200195
00_patch00_03_017,26.9621,0.5504,63.065674
00_patch00_03_018,27.8930,0.5935,57.191406
00_patch00_03_019,28.0820,0.5880,59.816650
00_patch00_03_020,27.1273,0.5150,64.432617
00_patch00_03_021,27.7453,0.5905,58.657959
00_patch00_03_022,29.7992,0.6773,41.663818
00_patch00_03_023,29.0132,0.5622,53.175049
00_patch00_03_024,29.2872,0.6033,48.935547
00_patch00_03_025,29.9885,0.6120,46.322266
00_patch00_03_026,27.7702,0.5312,59.533447
00_patch00_03_027,27.9365,0.5593,58.637451
