Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.54462786	0.16456549	27.770	1.592	0.849	0.033	0.042	0.007
2	0.49715042	0.10899583	30.935	1.682	0.938	0.012	0.029	0.006
3	0.49051770	0.07545465	32.095	1.933	0.961	0.009	0.025	0.006
4	0.48973964	0.07999162	31.686	1.596	0.942	0.010	0.027	0.005
5	0.48697569	0.06612488	32.483	1.943	0.975	0.008	0.024	0.006
6	0.49586960	0.08751933	32.253	2.195	0.951	0.013	0.025	0.007
7	0.48566569	0.08061097	32.537	1.982	0.972	0.007	0.024	0.006
8	0.48596367	0.06262974	33.156	2.253	0.977	0.009	0.023	0.007
9	0.48508794	0.08125992	33.312	2.428	0.973	0.009	0.023	0.007
10	0.48546838	0.06932052	33.362	2.309	0.966	0.011	0.022	0.007
11	0.48522807	0.07054174	33.608	2.343	0.979	0.009	0.022	0.007
12	0.48534028	0.06624270	33.592	2.419	0.976	0.009	0.022	0.007
13	0.48662683	0.07323082	33.325	2.236	0.964	0.009	0.022	0.007
14	0.48531883	0.05974592	33.410	2.214	0.976	0.008	0.022	0.006
15	0.48534215	0.06036793	33.173	2.271	0.979	0.009	0.023	0.007
16	0.48454143	0.06524738	33.028	2.239	0.975	0.009	0.023	0.007
17	0.48511602	0.06213709	32.962	2.193	0.980	0.009	0.023	0.007
18	0.48477830	0.05463196	33.862	2.425	0.981	0.008	0.021	0.007
19	0.48430538	0.06255723	34.175	2.656	0.982	0.008	0.021	0.007
20	0.48353457	0.08937852	32.640	2.306	0.977	0.011	0.024	0.007
21	0.48365403	0.05966957	34.189	2.630	0.982	0.009	0.021	0.007
22	0.48379628	0.06344931	34.254	2.538	0.983	0.009	0.020	0.007
23	0.48355428	0.06628850	34.311	2.557	0.981	0.008	0.020	0.007
24	0.48300945	0.07795243	34.154	2.430	0.982	0.008	0.020	0.007
25	0.48603953	0.04960112	34.124	2.544	0.981	0.009	0.021	0.007
26	0.48468867	0.05578210	34.182	2.544	0.979	0.009	0.020	0.007
27	0.48199210	0.06279482	33.855	2.536	0.983	0.009	0.021	0.007
28	0.48286504	0.05450173	33.452	2.306	0.981	0.008	0.022	0.007
29	0.48396750	0.05186607	34.027	2.554	0.984	0.009	0.021	0.007
30	0.48481458	0.12113896	33.875	2.493	0.966	0.011	0.021	0.007
31	0.48697496	0.05807922	34.355	2.615	0.983	0.009	0.020	0.007
32	0.48320381	0.05890051	33.536	2.359	0.982	0.008	0.022	0.007
33	0.48334168	0.05340725	34.307	2.653	0.985	0.009	0.020	0.007
34	0.48329182	0.04918662	34.473	2.732	0.986	0.009	0.020	0.007
35	0.48340340	0.05273151	33.512	2.442	0.983	0.008	0.022	0.007
36	0.48382421	0.05260231	33.917	2.556	0.984	0.009	0.021	0.007
37	0.48211988	0.06419205	33.579	2.310	0.982	0.008	0.022	0.007
38	0.48319347	0.05872172	34.202	2.547	0.983	0.008	0.020	0.007
39	0.48305196	0.05625765	34.041	2.669	0.983	0.009	0.021	0.007
40	0.48297145	0.06267623	33.718	2.546	0.982	0.008	0.022	0.007
41	0.48319735	0.06142569	32.961	2.266	0.981	0.008	0.023	0.007
42	0.48192798	0.05579647	34.829	2.826	0.986	0.009	0.019	0.007
43	0.48342121	0.04980186	34.325	2.727	0.985	0.009	0.020	0.008
44	0.48255139	0.04985596	33.915	2.701	0.984	0.009	0.021	0.008
45	0.48179106	0.05153705	33.547	2.568	0.982	0.009	0.022	0.007
46	0.48318166	0.05884239	33.933	2.550	0.984	0.008	0.021	0.007
47	0.48183903	0.04899727	34.084	2.545	0.985	0.008	0.021	0.007
48	0.48279631	0.05126965	34.259	2.671	0.986	0.009	0.020	0.007
49	0.48255544	0.05831870	34.162	2.575	0.985	0.008	0.021	0.007
50	0.48308181	0.05310120	34.362	2.773	0.985	0.009	0.020	0.007
51	0.48277278	0.05563047	34.272	2.732	0.985	0.009	0.020	0.008
52	0.48238547	0.07084702	34.237	2.555	0.985	0.008	0.020	0.007
53	0.48331053	0.05242703	34.027	2.646	0.985	0.008	0.021	0.007
54	0.48262519	0.05484033	33.687	2.579	0.984	0.009	0.022	0.007
55	0.48219713	0.05016913	34.324	2.715	0.986	0.009	0.020	0.007
56	0.48131914	0.04747452	34.668	2.790	0.986	0.008	0.020	0.007
57	0.48192021	0.04880272	34.425	2.706	0.986	0.009	0.020	0.007
58	0.48242006	0.05248642	33.966	2.565	0.984	0.008	0.021	0.007
59	0.48155198	0.05103800	33.934	2.552	0.983	0.008	0.021	0.007
60	0.48294143	0.05098439	34.330	2.670	0.985	0.008	0.020	0.007
61	0.48247053	0.05438912	33.878	2.606	0.984	0.009	0.021	0.007
