ImageName, PSNR, SSIM, MSE
07_patch07_33_001,30.7015,0.7439,35.889160
07_patch07_33_002,29.7403,0.7175,39.094482
07_patch07_33_003,30.1431,0.7283,35.666748
07_patch07_33_004,30.2657,0.7354,37.666016
07_patch07_34_000,31.4126,0.7468,35.282959
07_patch07_34_001,30.6623,0.7327,38.015137
07_patch07_34_002,29.3827,0.7176,40.019043
07_patch07_34_003,29.4821,0.7001,40.010254
07_patch07_34_004,30.3782,0.7168,38.163818
07_patch07_34_005,29.1708,0.7341,40.453857
07_patch07_34_006,29.3434,0.7356,41.075439
07_patch07_34_007,29.3974,0.7407,37.391357
07_patch07_34_008,29.1333,0.7414,38.887695
07_patch07_34_009,31.0212,0.7133,37.524658
07_patch07_34_010,30.8272,0.7545,33.872803
07_patch07_35_000,30.1811,0.7411,41.181396
07_patch07_35_001,29.8864,0.7103,40.747559
07_patch07_35_002,30.1096,0.7249,38.279541
07_patch07_35_003,29.5546,0.7154,41.547119
07_patch07_35_004,29.5262,0.6968,40.583008
07_patch07_35_005,29.8078,0.7267,39.217041
07_patch07_35_006,29.6653,0.7299,41.797607
07_patch07_35_007,28.4406,0.7372,45.490723
07_patch07_35_008,28.7729,0.7289,43.006836
07_patch07_35_009,29.7011,0.7366,38.969727
07_patch07_35_010,29.5203,0.7335,40.056152
07_patch07_35_011,29.7325,0.7452,38.843506
07_patch07_35_012,29.8050,0.6752,44.198486
07_patch07_35_013,30.3210,0.7360,38.455078
07_patch07_36_000,30.4420,0.7244,38.482178
07_patch07_36_001,29.7441,0.7214,40.721680
07_patch07_36_002,29.9320,0.7316,39.676514
07_patch07_36_003,27.8881,0.7222,50.309082
07_patch07_36_004,29.3515,0.6618,44.872559
07_patch07_36_005,28.3924,0.7183,46.341064
07_patch07_36_006,30.4338,0.7406,37.719238
07_patch07_36_007,30.6069,0.6924,39.669189
07_patch07_36_008,29.8793,0.7600,40.232178
07_patch07_36_009,30.3682,0.6774,41.738770
07_patch07_36_010,29.7957,0.7278,42.032227
07_patch07_36_011,29.4643,0.7097,41.498291
07_patch07_36_012,28.9350,0.7093,43.596680
07_patch07_36_013,29.2295,0.7263,43.085938
07_patch07_36_014,28.0304,0.7225,45.088867
07_patch07_36_015,27.7062,0.7068,47.146729
07_patch07_36_016,29.2364,0.6588,43.273926
07_patch07_36_017,28.8559,0.7201,42.685547
07_patch07_36_018,29.3651,0.7456,41.636230
07_patch07_36_019,30.0619,0.7491,39.479736
07_patch07_36_020,28.7089,0.7286,41.223633
07_patch07_36_021,29.9970,0.7029,42.320068
07_patch07_36_022,29.5201,0.7261,39.559570
07_patch07_37_000,29.2485,0.7016,43.621094
07_patch07_37_001,29.2430,0.7109,45.220215
07_patch07_37_002,28.7564,0.7227,46.272461
07_patch07_37_003,29.1739,0.6664,46.585938
07_patch07_37_004,28.1691,0.7267,49.496582
07_patch07_37_005,29.0349,0.6504,47.081055
07_patch07_37_006,28.1470,0.7121,46.941162
07_patch07_37_007,29.4046,0.6587,44.891846
07_patch07_37_008,28.9099,0.7379,42.203613
07_patch07_37_009,29.6243,0.6700,43.025635
07_patch07_37_010,28.6428,0.7452,43.316650
07_patch07_37_011,29.8140,0.6885,44.495850
07_patch07_37_012,30.0715,0.7590,39.401367
07_patch07_37_013,29.9770,0.7140,40.995850
07_patch07_37_014,29.0874,0.7324,42.604980
07_patch07_37_015,29.6049,0.7259,41.030518
07_patch07_37_016,29.3345,0.7325,41.855225
07_patch07_37_017,28.8742,0.6977,44.954834
07_patch07_37_018,29.3043,0.7356,40.884033
07_patch07_37_019,28.8166,0.7379,41.017090
07_patch07_37_020,30.2930,0.8073,29.220947
07_patch07_37_021,29.1549,0.7218,40.555176
07_patch07_37_022,29.4580,0.7154,41.292725
07_patch07_37_023,28.0707,0.7340,44.580566
07_patch07_37_024,28.3623,0.6793,46.872314
07_patch07_37_025,27.4263,0.7151,50.173340
07_patch07_37_026,28.1515,0.6427,51.399414
07_patch07_37_027,27.8199,0.6993,47.734863
07_patch07_37_028,28.2228,0.6823,46.403564
07_patch07_37_029,27.8890,0.7470,46.412842
07_patch07_37_030,28.6401,0.7353,43.184082
07_patch07_37_031,29.4876,0.6810,43.168213
07_patch07_37_032,29.7246,0.7730,38.344971
07_patch07_37_033,29.6621,0.6885,42.286865
07_patch07_37_034,28.8563,0.7476,42.678955
07_patch07_37_035,29.4078,0.6762,45.462402
07_patch07_37_036,28.8128,0.7295,42.091553
07_patch07_38_000,30.5608,0.7472,36.022461
07_patch07_38_001,29.2421,0.7333,42.611084
07_patch07_38_002,28.8196,0.6648,46.583252
07_patch07_38_003,28.9878,0.6664,46.029785
07_patch07_38_004,29.1561,0.6911,46.596924
07_patch07_38_005,28.5557,0.7021,49.055176
07_patch07_38_006,27.9778,0.6872,47.961182
07_patch07_38_007,27.6357,0.6921,47.575928
07_patch07_38_008,28.9469,0.6496,46.994385
07_patch07_38_009,27.9154,0.6985,47.647217
07_patch07_38_010,29.3814,0.6778,45.415771
07_patch07_38_011,28.5347,0.7316,45.932617
07_patch07_38_012,29.0214,0.6589,46.646973
07_patch07_38_013,28.0566,0.7283,46.474365
07_patch07_38_014,28.9017,0.6297,48.424072
07_patch07_38_015,28.3906,0.7097,46.068848
07_patch07_38_016,29.7059,0.6879,44.143066
07_patch07_38_017,28.8095,0.7198,43.906494
07_patch07_38_018,29.2952,0.7084,41.295166
07_patch07_38_019,28.7967,0.7218,40.285400
07_patch07_38_020,29.7019,0.6272,47.269531
07_patch07_38_021,28.4138,0.7072,47.253418
07_patch07_38_022,29.3436,0.6353,47.822266
07_patch07_38_023,28.8564,0.7187,45.864258
07_patch07_38_024,29.7396,0.6654,43.042725
07_patch07_38_025,29.4013,0.7381,42.573486
07_patch07_38_026,28.5856,0.7122,43.744385
07_patch07_38_027,30.2792,0.8193,28.476318
07_patch07_38_028,27.9072,0.6932,44.471680
07_patch07_38_029,27.8480,0.6683,49.103760
07_patch07_38_030,26.9767,0.7217,48.688965
07_patch07_38_031,27.7934,0.6870,50.765137
